ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.2865,0.2381,8.0459,0.9244,-0.3432,9.757,-0.7454,0.9705,-1.4651,-1.7769,-0.04,0.8004,3962.993,-26.51,11.94,-39.75,65.54,2.01,-5.41,2,987.22,23.898,46.167786,15.859844,863.51,NaN,,5.72,15.540323,46.8,14 / 21,12,2022-07-26 19:11:11:947
-0.9416,1.7234,8.4263,-1.2555,0.3207,9.7207,0.0176,2.4348,-2.2089,-0.2253,-1.5463,0.2205,3829.0051,-23.31,12.83,-40.59,59.59,-3.65,4.77,2,987.18,25.452,46.167786,15.859844,863.51,NaN,,5.72,15.540323,46.8,14 / 21,512,2022-07-26 19:11:12:447
1.0977,1.6923,7.2203,0.2111,0.5765,9.7874,1.0814,1.0399,-2.9313,-0.1138,-1.2385,-0.4278,3741.9976,-21.07,12.54,-42.19,48.73,-7.1,-0.49,2,987.18,24.431,46.167797,15.859855,883.18,NaN,,5.69,18.58826,39.4,17 / 22,1011,2022-07-26 19:11:12:946
-1.3023,0.9452,8.1087,0.4251,-0.678,9.7739,0.1933,0.5626,2.1971,-0.0317,-1.1994,0.6478,3886.9875,-26.32,14.38,-38.29,65.15,3.96,-2.49,2,987.26,20.519,46.167797,15.859855,883.18,NaN,,5.69,18.58826,39.4,17 / 22,1512,2022-07-26 19:11:13:447
1.5793,1.6086,6.0197,-0.0497,-0.2441,9.8035,0.8723,-0.2353,-0.5954,-0.3052,0.8745,0.5828,3577.973,-21.56,19.03,-38.72,50.92,1.43,0.29,2,987.23,19.421,46.16785,15.859862,893.37,NaN,,5.62,15.786423,39,17 / 22,2012,2022-07-26 19:11:13:947
-2.3067,1.4064,5.7583,-0.6838,-0.2945,9.7783,1.7991,3.022,-1.2552,0.2133,-0.3916,-0.1462,3609.0227,-14.61,17.96,-41.49,45.59,1.02,3.75,2,987.23,39.089,46.16785,15.859862,893.37,NaN,,5.62,15.786423,39,17 / 22,2512,2022-07-26 19:11:14:447
0.2489,0.7681,5.9689,-0.835,-0.625,9.751,0.6308,0.7948,-2.0587,0.2695,-0.4633,0.9158,3665.993,-15.99,19.24,-40.8,47.52,2.36,4.18,2,987.23,23.874,46.167873,15.859919,897.35,NaN,,6.01,18.197336,28.1,18 / 23,3011,2022-07-26 19:11:14:946
-1.3675,1.5769,5.476,-0.5044,-0.9184,9.7505,1.1069,-0.6269,4.0569,0.6811,-0.0554,0.5238,3350.9702,-13.71,22.78,-38.83,39.62,5.37,2.96,2,987.27,17.683,46.167873,15.859919,897.35,NaN,,6.01,18.197336,28.1,18 / 23,3512,2022-07-26 19:11:15:447
-0.6377,0.7268,4.9801,-1.2603,-0.2102,9.7231,0.7227,0.1137,1.1099,-0.4675,-0.1167,-0.3176,3312.9675,-7.5,20.76,-40.87,33.24,1.23,7.39,2,987.31,20.48,46.16789,15.859933,899.45,NaN,,5.72,14.243535,23,18 / 23,4011,2022-07-26 19:11:15:946
-1.0929,1.3639,7.9639,-0.5857,-0.3559,9.7827,-0.3552,0.4592,0.6951,-0.5554,0.1688,0.3277,3113.0327,-8.42,20.14,-40.48,22.61,-4.2,2.18,2,987.28,17.747,46.16789,15.859933,899.45,NaN,,5.72,14.243535,23,18 / 23,4511,2022-07-26 19:11:16:446
-1.2562,-0.545,6.8937,0.0657,-0.1629,9.8051,-0.1377,0.0185,-1.491,0.6484,-0.474,-0.8516,3159.0002,-12.99,20.59,-40.05,31.58,0.15,-0.22,2,987.23,21.384,46.16789,15.859933,899.45,NaN,,5.72,14.243535,23,18 / 23,5011,2022-07-26 19:11:16:946
-3.3817,3.4732,7.4201,-1.0506,1.9171,9.5599,0.7209,0.3948,2.4168,0.1373,0.8092,0.0577,2858.0176,-9.67,14.64,-42.19,32.67,-11.27,6.27,2,987.3,24.805,46.167923,15.859883,891.61,NaN,,5.47,15.14945,23,18 / 23,5512,2022-07-26 19:11:17:447
1.5332,1.6816,5.3611,0.0652,0.0655,9.8062,-0.0408,0.3781,0.9737,-1.1561,0.0246,0.4045,2865.9827,-12.79,14.08,-42.45,41.69,-0.38,-0.38,2,987.34,27.304,46.167923,15.859883,891.61,NaN,,5.47,15.14945,23,18 / 23,6012,2022-07-26 19:11:17:947
