ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.3679,0.6688,9.0945,-0.6788,1.1752,9.7123,0.5777,-0.366,0.3149,0.114,0.3552,-0.5721,0,12.88,-20.29,-46.89,215.56,-5.77,2.65,2,995.43,7.527,46.16299,15.870854,719.45,NaN,,5.11,12.226105,292,22 / 28,3,2022-07-21 21:19:34:310
-0.944,2.0949,9.484,-1.9539,1.8582,9.4287,-1.2478,-0.1018,4.9303,-0.4727,-0.5292,-0.4271,0,13.78,-21.82,-46.03,199.25,-10.92,11.71,2,995.41,11.299,46.16299,15.870854,719.45,NaN,,5.11,12.226105,292,22 / 28,504,2022-07-21 21:19:34:811
1.1426,0.7155,9.8501,-1.8315,0.4063,9.6255,1.6815,0.1587,3.7353,0.6287,-1.3076,-0.4661,0,7.26,-19.01,-49.35,172.32,-2.37,10.77,2,995.39,8.522,46.162983,15.870837,719.23,NaN,,5.15,12.226105,254,22 / 27,1003,2022-07-21 21:19:35:310
-0.6024,0.0784,14.321,-0.1106,0.8071,9.7728,-1.1,1.0206,-1.5969,-0.0312,0.3961,0.2929,0,10.48,-14.72,-51.54,221.44,-4.72,0.65,2,995.4,8.83,46.162983,15.870837,719.23,NaN,,5.15,12.226105,254,22 / 27,1503,2022-07-21 21:19:35:810
-0.1496,0.1603,11.6662,-0.5342,0.5775,9.775,-1.2789,0.1786,-1.0672,-0.143,-0.4029,0.1257,0,11.7,-16.12,-50.87,213.19,-4.29,4.57,2,995.49,7.613,46.162968,15.870823,718.06,NaN,,4.93,12.226105,230.6,22 / 27,2004,2022-07-21 21:19:36:311
-2.5585,3.0616,11.0417,-0.0308,0.8724,9.7677,-0.0044,1.0376,-1.3201,0.4233,0.3808,0.1993,0,9.77,-19.97,-50.25,212.47,-5.1,0.18,2,995.38,7.809,46.162968,15.870823,718.06,NaN,,4.93,12.226105,230.6,22 / 27,2503,2022-07-21 21:19:36:810
0.0658,1.9866,10.005,0.0162,1.6561,9.6658,0.1887,0.0196,-0.9816,-0.0804,0.0603,-0.0609,0,8.76,-24.34,-48.51,210.56,-9.72,-0.1,2,995.39,7.956,46.16296,15.87081,716.41,NaN,,4.97,12.226105,230.1,23 / 27,3003,2022-07-21 21:19:37:310
-0.0048,2.589,7.0923,-0.613,0.8666,9.749,1.0732,0.1937,-2.1971,0.1331,-0.3451,-0.1481,0,6.96,-23.12,-49.95,190.04,-4.26,4.11,2,995.36,8.089,46.16296,15.87081,716.41,NaN,,4.97,12.226105,230.1,23 / 27,3503,2022-07-21 21:19:37:810
0.6538,1.051,5.9282,-0.8628,1.1081,9.7056,0.3296,-0.8936,-1.8771,0.2227,-0.1032,0.4556,0,10.58,-21.22,-48.77,195.59,-5.81,7.61,2,995.38,9.923,46.16295,15.870797,714.96,NaN,,4.68,12.226105,229.1,23 / 27,4004,2022-07-21 21:19:38:311
-1.1976,0.8321,6.4313,-0.2409,0.0201,9.8037,0.6106,0.449,-0.0995,0.2617,-0.3671,-1.4293,0,9.62,-20.23,-50.19,203.78,-0.12,1.41,2,995.46,10.458,46.16295,15.870797,714.96,NaN,,4.68,12.226105,229.1,23 / 27,4504,2022-07-21 21:19:38:811
