ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.4385,1.1635,8.1129,-0.194,0.7608,9.7752,0.301,0.0744,-1.8509,0.0428,0.0783,-0.013,51604.023,12.75,-19.86,-31.89,215.84,-4.66,0.88,5,991.72,24.26,46.162983,15.87082,764.36,NaN,,3.56,24.26096,238.5,13 / 21,12,2022-07-25 15:35:22:941
-0.7723,-0.1639,5.9904,-0.6643,0.3221,9.7788,-0.3739,-1.5169,1.241,0.1452,-0.0748,0.2049,6021,14.38,-16.12,-32.61,218.25,-1.88,3.89,5,991.7,22.459,46.162983,15.87082,764.36,NaN,,3.56,24.26096,238.5,15 / 22,512,2022-07-25 15:35:23:441
-1.4315,-0.4606,9.2124,-1.302,0.0302,9.7198,-0.6609,-1.0151,0.9342,-0.12,0.3613,0.4997,5775.975,18.66,-14.04,-31.82,226.39,-0.18,7.63,5,991.72,22.277,46.162983,15.87082,764.36,NaN,,3.56,24.26096,238.5,15 / 22,1012,2022-07-25 15:35:23:941
1.6421,1.2574,8.5926,-1.2587,0.2142,9.7232,-0.4934,-0.5355,2.9757,-0.4534,-0.1372,-0.1747,4678.02,16.89,-15.3,-31.86,221.81,-1.25,7.38,5,991.69,24.592,46.162975,15.870827,739.18,NaN,,3.78,15.899238,236.7,17 / 23,1512,2022-07-25 15:35:24:441
-1.3466,0.1472,12.6981,-0.6483,1.2719,9.7022,-0.4014,1.1261,-0.5025,-0.19,-0.0011,0.2456,4308.9976,18.53,-17.25,-30.28,232.93,-7.45,3.82,5,991.7,35.576,46.162975,15.870827,739.18,NaN,,3.78,15.899238,236.7,17 / 23,2013,2022-07-25 15:35:24:942
-0.7902,2.6841,11.3701,-0.9125,2.5732,9.4189,-0.1443,0.3376,-0.5376,0.0419,-0.0371,-0.6799,3631.0276,17.98,-22.57,-27.53,226.53,-15.21,5.53,5,991.72,34.115,46.162968,15.870838,737.68,NaN,,3.85,14.179748,217,18 / 23,2513,2022-07-25 15:35:25:442
-3.5252,0.0467,6.2524,0.3011,0.1576,9.8008,1.0263,1.4711,-0.2026,-0.4711,-1.2535,-1.0159,3075.03,21.38,-19.67,-27.02,228.1,-0.92,-1.76,5,991.7,39.847,46.162968,15.870838,737.68,NaN,,3.85,14.179748,217,18 / 23,3013,2022-07-25 15:35:25:942
-0.3218,1.5721,8.7272,-0.0447,1.0394,9.7513,0.9704,-0.1363,-0.3518,0.7343,0.8156,-0.1445,6670.0127,11.34,-13.76,-33.49,226.16,-6.08,0.26,5,991.71,44.347,46.16296,15.870841,737.6,NaN,,4.57,13.524766,219.9,18 / 23,3513,2022-07-25 15:35:26:442
-0.8979,4.7378,6.3649,-0.3601,1.9068,9.6127,0.2526,-2.2174,1.6319,0.9205,0.0026,0.119,5894.0327,8.19,-20.16,-31.26,206.79,-11.21,2.15,5,991.65,33.9,46.16296,15.870841,737.6,NaN,,4.57,13.524766,219.9,18 / 23,4013,2022-07-25 15:35:26:942
0.2423,1.1707,9.1322,-0.7124,1.6756,9.6361,-0.3144,0.2713,-0.0997,0.0099,-0.1629,0.0232,1886.0176,4.97,-25.39,-28.01,188.4,-9.84,4.23,5,991.71,35.537,46.162952,15.870849,734.65,NaN,,4.25,12.360957,225,18 / 23,4512,2022-07-25 15:35:27:441
-0.941,0.9452,9.548,-0.1304,1.2899,9.7206,0.705,0.3426,-0.0975,-0.5326,0.2427,-0.8163,1442.0026,12.86,-20.16,-30.15,218.46,-7.56,0.77,5,991.72,43.814,46.162952,15.870849,734.65,NaN,,4.25,12.360957,225,18 / 23,5013,2022-07-25 15:35:27:942
0.6162,1.2066,10.1306,-0.1406,1.8184,9.6356,-0.7939,-1.3822,2.9593,0.0038,-0.1933,0.5544,1102.005,4.95,-19.91,-31.91,198.63,-12.29,1.28,5,991.73,49.419,46.162952,15.870849,734.65,NaN,,4.25,12.360957,225,18 / 23,5513,2022-07-25 15:35:28:442
0.466,1.2526,13.2724,0.1679,1.8151,9.6357,0.118,0.9009,0.1871,-0.1975,0.3422,-0.3202,1162.0126,11.94,-21.94,-30.54,221.04,-13.01,-1.18,5,991.73,43.16,46.162952,15.870849,734.65,NaN,,4.25,12.360957,225,18 / 23,6013,2022-07-25 15:35:28:942
-0.4887,2.2032,10.657,-0.1326,2.0775,9.5832,-0.2604,0.6992,0.2313,-0.2059,0.1014,-0.0343,6590.0254,15.83,-20.78,-30.82,228.22,-12.23,0.79,5,991.71,43.504,46.16295,15.870842,730.15,NaN,,4.25,12.226105,240.9,18 / 23,6513,2022-07-25 15:35:29:442
0.1819,2.2379,11.4419,0.0045,1.9369,9.6135,-0.285,0.2463,-0.2192,-0.3728,-0.0683,0.1311,1352.9701,16.95,-20.33,-30.45,231.2,-11.39,-0.03,5,991.65,41.596,46.16295,15.870842,730.15,NaN,,4.25,12.226105,240.9,18 / 23,7013,2022-07-25 15:35:29:942
-0.3165,0.9553,13.3992,-0.1715,0.3186,9.8,-0.3507,1.7197,-0.983,-0.9655,-0.0618,0.4234,547.02,17.04,-19.78,-30.56,226.37,-7.74,1.17,5,991.72,46.521,46.162945,15.870835,730.63,NaN,,4.36,12.226105,245.6,18 / 23,7513,2022-07-25 15:35:30:442
-0.0275,1.8843,8.5316,-0.2436,1.3381,9.7119,-0.615,-0.9441,-2.436,0.006,-0.2264,-0.0259,679.9951,18.34,-16.44,-31.46,231.39,-5.22,3.07,5,991.71,45.281,46.162945,15.870835,730.63,NaN,,4.36,12.226105,245.6,18 / 23,8013,2022-07-25 15:35:30:942
0.7184,2.2887,6.9105,-0.2966,1.205,9.7278,1.0695,-0.3176,-1.5533,0.0741,0.0526,0.2408,668.9926,18.56,-18.09,-31.26,232.2,-6.53,1,5,991.74,39.195,46.162937,15.870825,730.28,NaN,,4.32,12.226105,248,18 / 23,8513,2022-07-25 15:35:31:442
-0.8495,0.6245,9.7232,-0.8425,0.7735,9.7397,0.3873,-0.3606,0.7739,-0.8574,-0.1541,0.2117,780.0301,12.11,-22.57,-28.54,204.69,-4.52,4.94,5,991.7,32.409,46.162937,15.870825,730.28,NaN,,4.32,12.226105,248,18 / 23,9013,2022-07-25 15:35:31:942
0.2548,1.6499,9.0849,-0.5989,1.9094,9.6003,0.886,-0.4418,-0.6564,-0.2369,-0.0673,0.0483,564.0301,-1.67,-26.92,-29.27,168.33,-12.27,4.33,5,991.74,39.935,46.162926,15.870821,731.62,NaN,,4.72,12.226105,228.1,18 / 23,9513,2022-07-25 15:35:32:442
-0.2835,1.9268,10.0074,-0.5224,2.1117,9.5623,-0.4669,-0.2213,2.5507,0.3522,-0.1267,0.2847,735.0075,10.29,-24.97,-28.76,206.32,-13.41,2.65,5,991.74,40.727,46.162926,15.870821,731.62,NaN,,4.72,12.226105,228.1,18 / 23,10013,2022-07-25 15:35:32:942
-0.6592,1.7396,11.3019,-0.3322,2.3705,9.51,0.2316,0.6322,1.2259,-0.0046,-0.3624,-0.4567,1412.0326,12.71,-24.49,-29.17,216.5,-14.48,2.49,5,991.71,36.95,46.16291,15.870813,732.48,NaN,,3.92,12.226105,232.3,18 / 23,10513,2022-07-25 15:35:33:442
-0.3123,-0.5157,13.0618,-0.166,0.118,9.8045,-0.7859,1.5682,-0.2011,-2.2949,-0.2801,0.0238,1260.9675,19.73,-20.21,-28.93,232.52,-11.04,3.78,5,991.74,41.692,46.16291,15.870813,732.48,NaN,,3.92,12.226105,232.3,18 / 23,11013,2022-07-25 15:35:33:942
-0.3123,0.6951,12.1226,-0.3355,0.8898,9.7604,-0.379,-0.2023,-0.0407,0.7351,0.0984,-0.1527,1076.0176,11.21,-16.33,-32.66,217.38,-5.21,1.97,5,991.74,30.733,46.162907,15.870797,735.75,NaN,,4.21,12.226105,234.4,18 / 23,11513,2022-07-25 15:35:34:442
-0.082,2.7948,11.6728,-0.0301,1.7944,9.641,0.4728,0.7475,-3.3111,-0.3503,-0.1142,0.211,1175.9851,1.14,-22.76,-30.3,176.51,-8.71,4.03,5,991.69,43.642,46.162907,15.870797,735.75,NaN,,4.21,12.226105,234.4,18 / 23,12013,2022-07-25 15:35:34:942
-2.129,2.7715,8.8331,-1.5707,2.0037,9.4704,-2.3264,1.2201,-3.5416,-0.1707,0.1802,0.107,5179.0054,8.21,-21.88,-29.03,196.5,-12.2,6.8,5,991.69,36.919,46.162903,15.870783,735.32,NaN,,4.25,12.226105,237.2,18 / 23,12513,2022-07-25 15:35:35:442
0.4409,2.6285,7.1653,-0.8789,1.4478,9.6593,0.3573,0.473,-3.0684,-0.4386,0.0914,0.5147,2271.9827,9.36,-23.32,-27.38,196.81,-9.78,7.47,5,991.73,36.425,46.162903,15.870783,735.32,NaN,,4.25,12.226105,237.2,18 / 23,13012,2022-07-25 15:35:35:941
0.2626,2.1266,9.4283,-1.0774,2.2211,9.4908,-0.1551,-0.4778,1.3948,-0.9623,-0.7961,-0.0883,2745.9675,12.73,-22.8,-28.69,211.82,-13.09,6.48,5,991.71,31.918,46.16289,15.870768,735.42,NaN,,4.43,12.226105,229.1,18 / 23,13513,2022-07-25 15:35:36:442
-2.0506,0.5503,5.8187,-1.8213,0.3829,9.6284,-1.2641,-0.7495,-0.1285,-0.4961,-1.0302,-0.2227,75501.99,17.18,-16.37,-30.43,223.8,-4.98,8.08,5,991.77,24.682,46.16289,15.870768,735.42,NaN,,4.43,12.226105,229.1,18 / 23,14013,2022-07-25 15:35:36:942
-1.5494,-0.0658,8.2313,-0.8923,0.8533,9.7286,-1.0133,-0.9533,2.0631,0.2642,-0.6999,0.2975,75443,23.25,-12.81,-29.03,240.63,-4.51,8.34,5,991.78,22.281,46.162884,15.870759,734.59,NaN,,4.28,12.226105,227.1,18 / 23,14513,2022-07-25 15:35:37:442
-3.0287,-0.1567,12.149,-2.0669,0.4837,9.5742,-0.313,0.0428,2.0166,0.2117,0.6636,-0.6936,79678.016,19.43,-13.67,-31.2,226.42,-1.82,9.57,5,991.69,40.265,46.162884,15.870759,734.59,NaN,,4.28,12.226105,227.1,18 / 23,15013,2022-07-25 15:35:37:942
-3.3111,-0.329,16.2186,-1.2644,1.2135,9.6488,-1.8559,1.5215,0.0184,0.7566,-0.503,0.4964,50169.984,23.31,-14.27,-28.97,242.37,-7.11,7.47,5,991.72,24.516,46.162876,15.870746,732.64,NaN,,4.39,12.226105,234.6,17 / 22,15513,2022-07-25 15:35:38:442
-0.5186,1.0732,11.9079,-0.809,1.3408,9.6808,0.7518,-0.6788,1.739,-0.2631,0.6588,-0.4142,49905.992,18.32,-15.81,-32.29,235.8,-6.7,0.22,5,991.7,23.84,46.162876,15.870746,732.64,NaN,,4.39,12.226105,234.6,17 / 22,16013,2022-07-25 15:35:38:942
-2.4802,1.9908,10.1342,-1.9777,1.2771,9.5199,0.6701,0.1508,2.0542,0.1545,-0.4871,-0.2153,43241.99,19.8,-18.09,-28.03,225.07,-5.98,10.25,5,991.67,14.897,46.16287,15.870733,732.75,NaN,,4.64,12.226105,238,17 / 22,16513,2022-07-25 15:35:39:442
0.4845,0.8255,9.4959,-0.5654,0.7814,9.7591,-1.0273,0.3366,-2.392,-0.4189,0.2545,0.2685,63069.03,15.02,-14.92,-30.99,229.67,-6.72,3.35,5,991.73,30.665,46.16287,15.870733,732.75,NaN,,4.64,12.226105,238,17 / 22,17013,2022-07-25 15:35:39:942
-1.1749,2.9922,6.8536,-0.1445,1.733,9.6512,0.8727,-0.1505,-1.8029,0.0105,-0.3129,0.0919,62624.008,15.45,-20.14,-30.97,225.73,-10.18,0.86,5,991.63,35.415,46.162865,15.870717,732,NaN,,4.61,12.226105,237.6,17 / 22,17513,2022-07-25 15:35:40:442
-0.1717,3.1244,6.8566,-0.6826,2.8452,9.36,0.8521,-0.7294,-1.8927,0.1488,0.5387,0.3785,14426.033,14.63,-23.79,-29.4,220.31,-14.42,3.06,5,991.74,28.793,46.162865,15.870717,732,NaN,,4.61,12.226105,237.6,17 / 22,18012,2022-07-25 15:35:40:941
0.7358,2.6483,5.5633,-0.6039,1.5279,9.668,0.3246,-1.3049,-0.5779,0.8249,0.6814,0.4126,12682.98,14.83,-23.19,-28.95,215.16,-6.64,2.59,5,991.68,31.333,46.162857,15.870703,732.91,NaN,,4.9,12.226105,230.6,16 / 23,18513,2022-07-25 15:35:41:442
0.6353,1.7755,5.8152,-0.4642,1.6851,9.6496,-0.0759,-0.67,-2.6099,0.2489,-0.0289,0.5141,7658.0103,13.67,-21.86,-29.55,214.42,-9.13,4.67,5,991.7,21.332,46.162857,15.870703,732.91,NaN,,4.9,12.226105,230.6,16 / 23,19013,2022-07-25 15:35:41:942
0.74,-0.0999,10.9669,-0.2144,0.8326,9.7689,0.4987,-0.0109,2.8945,0.513,0.3319,0.0699,7456.995,12.38,-20.78,-31.01,211.77,-4.87,1.26,5,991.69,24.543,46.16285,15.870687,734.14,NaN,,4.75,12.226105,239.9,15 / 23,19513,2022-07-25 15:35:42:442
-0.3392,0.9165,8.0608,-0.448,2.3505,9.5102,-0.0424,-0.101,3.2463,0.3776,-0.4396,0.846,6743.9927,13.5,-19.72,-30.9,227.29,-13.53,1.63,5,991.73,14.041,46.16285,15.870687,734.14,NaN,,4.75,12.226105,239.9,15 / 23,20013,2022-07-25 15:35:42:942
0.2399,0.5713,11.8044,-0.3296,1.0653,9.743,0.2385,0.323,2.1959,-0.2272,0.4946,-0.5922,6477.975,14.18,-23.29,-29.94,219.49,-9.62,-1.14,5,991.74,12.564,46.16284,15.870671,735.48,NaN,,5.08,12.226105,237.8,13 / 22,20513,2022-07-25 15:35:43:442
-3.4642,0.1555,9.4774,-1.0254,1.7167,9.6006,-1.636,-0.2485,1.2817,-0.2427,-0.6872,0.1946,5770.9805,22.16,-17.16,-29.31,240.1,-12.37,9.58,5,991.64,11.464,46.16284,15.870671,735.48,NaN,,5.08,12.226105,237.8,13 / 22,21013,2022-07-25 15:35:43:942
