ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.1155,1.349,7.1055,-0.2789,1.0557,9.7457,0.1776,-0.5482,1.3803,0.1662,0.5944,-0.1691,6481.0127,21.21,-12.43,-34.52,247.94,-6.18,1.64,5,989.56,35.898,46.163,15.870916,739.96,NaN,,7.38,13.757321,255.7,13 / 26,6,2022-08-19 13:30:37:893
-0.7914,1.6367,9.1717,-1.3289,0.838,9.68,-0.6551,-1.3153,1.8155,-0.0746,-0.6399,0.4462,4602.015,23.06,-10.24,-35.31,249.52,-4.9,7.82,5,989.56,38.079,46.162994,15.870895,735.05,NaN,,2.95,13.836059,255.5,18 / 26,505,2022-08-19 13:30:38:392
2.0728,1.008,9.8363,0.7265,-0.084,9.7793,-1.5576,-1.6876,3.0795,0.3974,-0.0589,0.4178,7935.975,15.06,-8.55,-40.16,242.49,0.49,-4.25,5,989.55,45.516,46.162994,15.870895,735.05,NaN,,2.95,13.836059,255.5,18 / 26,1006,2022-08-19 13:30:38:893
0.947,0.4385,7.9137,-0.1573,1.1705,9.7353,-0.9353,0.3138,3.9544,0.4152,0.1341,1.453,4052.9705,13.07,-12.71,-39.84,236.72,-6.85,0.93,5,989.51,41.4,46.162987,15.87089,729.37,NaN,,4.57,13.846885,255,18 / 26,1506,2022-08-19 13:30:39:393
1.6152,0.8979,10.9914,0.9174,2.3791,9.4694,-0.2198,0.5359,2.8965,0.5741,-0.9051,-0.6057,3620.0251,9.56,-21.64,-36.34,226.18,-14.04,-5.53,5,989.58,46.202,46.162987,15.87089,729.37,NaN,,4.57,13.846885,255,18 / 26,2005,2022-08-19 13:30:39:892
0.1669,6.7418,9.8315,-0.0156,5.9362,7.8059,-0.3755,0.3696,1.745,2.003,0.3064,0.6802,3113.9775,11.34,-24.9,-31.84,230.22,-23.79,-2.12,5,989.63,57.67,46.162983,15.870881,731.06,NaN,,4.36,14.798332,242.9,18 / 26,2506,2022-08-19 13:30:40:393
0.5312,11.6028,5.2822,0.0714,8.9906,3.916,-0.0891,1.9238,0.1331,0.1198,-0.5884,-0.0781,1752.03,9.41,-38.66,-9.34,230.79,-66.46,-1.05,5,989.48,58.03,46.162983,15.870881,731.06,NaN,,4.36,14.798332,242.9,18 / 26,3005,2022-08-19 13:30:40:892
-0.1358,11.2092,4.209,0.0542,9.1248,3.5925,-0.0794,-1.4513,-2.2431,-0.0599,0.0139,-0.1368,1778.0176,9.6,-39.96,-1.37,215.84,-68.51,-0.86,5,989.49,60.141,46.16299,15.870872,724.65,NaN,,2.66,12.662663,275.7,18 / 26,3505,2022-08-19 13:30:41:392
-0.1753,9.2393,2.2122,-0.311,9.1545,3.5027,0.1904,-1.9575,-1.3978,0.1736,0.0722,0.1574,1172.0026,9.21,-40.61,0.21,212.71,-68.99,5.07,5,989.52,54.89,46.16299,15.870872,724.65,NaN,,2.66,12.662663,275.7,18 / 26,4005,2022-08-19 13:30:41:892
-0.6413,7.9932,1.1533,0.0512,9.2867,3.1504,0.1639,-1.6438,-1.5434,0.2664,-0.1268,-0.3115,748.9801,9.38,-40.59,1.95,207.08,-69.07,-4.83,5,989.52,52.225,46.16299,15.870859,725.49,NaN,,2.56,12.226105,223.3,18 / 26,4505,2022-08-19 13:30:42:392
