ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.1196,-0.2578,10.8359,0.6192,0.656,9.7651,0.6641,-0.3243,0.7083,0.0415,0.1465,-0.8021,2047.0052,15.49,-18.6,-38.1,226.51,-3.84,-3.63,5,996.16,26.802,46.163006,15.871002,745.33,NaN,,5.18,12.226105,225.5,16 / 22,14,2022-07-16 19:24:11:756
-0.8261,1.2168,9.6389,-0.388,1.0444,9.7432,-0.1893,-0.3666,0.9998,-0.2834,0.3977,-0.4055,1941.975,19.43,-13.89,-39.04,240.93,-6.11,2.28,5,996.28,25.14,46.163006,15.871002,745.33,NaN,,5.18,12.226105,225.5,16 / 22,514,2022-07-16 19:24:12:256
0.9003,1.1773,13.7707,0.365,1.232,9.7221,1.1956,0.4036,1.3382,-0.3868,-0.1325,-0.6192,1844.9775,18.39,-17.55,-38.04,237.26,-8.86,-0.95,5,996.13,25.778,46.16299,15.870985,745.39,NaN,,5.47,12.226105,233.3,18 / 22,1014,2022-07-16 19:24:12:756
-0.8548,1.6762,11.616,-0.3416,1.6354,9.6633,-0.5035,0.4683,-0.1975,0.1277,-0.2549,0.4181,1748.9926,19.41,-16.11,-37.43,241.76,-9.6,2.02,5,996.26,34.61,46.16299,15.870985,745.39,NaN,,5.47,12.226105,233.3,18 / 22,1514,2022-07-16 19:24:13:256
1.0289,3.5797,11.8385,0.2313,2.3189,9.5257,0.193,0.4238,-0.3455,-0.1184,0.5034,0.2188,1531.9801,16.48,-21.56,-36.21,232.47,-13.68,-1.39,5,996.09,42.221,46.162983,15.870971,745.15,NaN,,5.26,12.226105,233.7,18 / 22,2015,2022-07-16 19:24:13:757
-1.2263,3.0682,10.9502,0.1924,2.6828,9.4306,-0.2222,0.917,0.8857,-0.0993,0.5082,0.0315,1535.0176,17.04,-21.26,-35.59,239.11,-14.72,-3.41,5,996.08,31.326,46.162983,15.870971,745.15,NaN,,5.26,12.226105,233.7,18 / 22,2514,2022-07-16 19:24:14:256
-0.2429,2.6961,10.9998,-0.0065,2.3244,9.5272,-0.0833,0.0651,-0.773,-0.1203,0.4798,0.0871,1509.03,17.98,-22.2,-36,236.07,-13.92,-1.7,5,996.15,28.918,46.16298,15.870958,743.2,NaN,,5.36,12.226105,238.4,18 / 22,3014,2022-07-16 19:24:14:756
-0.652,3.3075,9.4014,-0.0224,2.2781,9.5384,-0.2896,-0.252,-2.3964,0.1245,0.1304,0.1439,1581.9976,15.53,-23.08,-35.85,228.66,-13.43,0.13,5,996.14,29.607,46.16298,15.870958,743.2,NaN,,5.36,12.226105,238.4,18 / 22,3514,2022-07-16 19:24:15:256
0.5384,2.1846,9.0873,-0.3466,2.1943,9.5517,0.2866,-0.3462,-3.3752,0.1686,-0.1286,0.1902,1485,17.46,-23.01,-35.29,227.4,-12.93,2.08,5,996.13,32.691,46.162975,15.870944,744.31,NaN,,5.15,12.226105,241.2,19 / 23,4014,2022-07-16 19:24:15:756
-1.1174,3.2052,10.6343,-0.5757,1.955,9.5926,-0.0479,-0.0139,-1.5398,0.3624,0.0103,0.0522,1661.9851,19.82,-20.94,-34.61,233.18,-11.5,3.43,5,996.13,41.803,46.162975,15.870944,744.31,NaN,,5.15,12.226105,241.2,19 / 23,4514,2022-07-16 19:24:16:256
0.1358,1.919,8.4826,-0.4067,1.9802,9.596,0.5902,-0.088,-3.0632,0.0716,-0.1824,0.1268,1082.025,18.81,-21.88,-34.97,229.99,-11.53,3.04,5,996.14,45.36,46.162968,15.87093,743.31,NaN,,5.4,12.226105,229.1,19 / 23,5014,2022-07-16 19:24:16:756
0.3224,2.0489,6.7005,-0.0408,1.31,9.7187,1.2636,0.2625,-1.0974,-0.0021,0.444,0.0578,884.9926,17.49,-21.07,-36.34,226.49,-7.68,0.24,5,996.13,37.688,46.162968,15.87093,743.31,NaN,,5.4,12.226105,229.1,19 / 23,5514,2022-07-16 19:24:17:256
-0.9176,-0.3966,8.6728,0.4212,0.7302,9.7703,0.8929,-0.4275,-1.0611,-0.2349,-0.2187,-0.0939,510.0301,17.78,-18.36,-37.46,232.07,-4.27,-2.47,5,996.17,41.706,46.16296,15.870919,741.68,NaN,,5.29,12.226105,223.7,19 / 25,6014,2022-07-16 19:24:17:756
-2.3504,1.3334,7.133,-2.3495,1.0774,9.4599,0.0794,-0.3625,0.1658,0.2053,0.3664,0.1736,298.0125,19.14,-17.38,-37.11,225.53,-6.4,9.38,5,996.12,31.486,46.16296,15.870919,741.68,NaN,,5.29,12.226105,223.7,19 / 25,6515,2022-07-16 19:24:18:257
-1.8066,1.6636,8.6889,-1.2435,0.7057,9.7019,-0.2822,-0.1224,0.7116,-0.2281,-1.079,0.1184,265.005,19.39,-20.83,-31.03,214.12,-7.3,13.68,5,996.15,27.261,46.162952,15.87091,739.21,NaN,,5.29,12.226105,228.2,17 / 25,7015,2022-07-16 19:24:18:757
0.6012,0.8148,9.5091,-0.0112,0.4142,9.7979,1.2478,-0.2447,1.5263,0.4882,0.1577,0.3535,261.9675,5.7,-21.64,-37.18,196.27,-2.42,0.07,5,996.19,28.187,46.162952,15.87091,739.21,NaN,,5.29,12.226105,228.2,17 / 25,7514,2022-07-16 19:24:19:256
-1.9262,1.2766,11.6794,-0.8148,2.1806,9.5264,-1.0982,-0.2186,2.6808,-0.0851,0.0838,0.4303,254.0025,15.47,-20.57,-35.48,223.89,-12.85,4.89,5,996.15,26.236,46.16294,15.870901,743.88,NaN,,5.29,12.226105,228.1,17 / 25,8014,2022-07-16 19:24:19:756
-0.1537,0.9769,12.1543,0.2769,1.8054,9.635,-0.1865,0.3066,1.1779,-0.2246,-0.5099,-0.663,241.9875,17.4,-23.92,-35.49,226.24,-10.61,-1.65,5,996.15,43.671,46.16294,15.870901,743.88,NaN,,5.29,12.226105,228.1,17 / 25,8514,2022-07-16 19:24:20:256
-1.8042,0.9141,14.6584,-0.3885,2.4103,9.4979,-0.9132,0.728,0.9739,-0.5195,-0.3099,0.0936,236.9925,19.97,-21,-36.02,238.57,-14.23,2.34,5,996.15,30.384,46.162933,15.87089,743.29,NaN,,5.33,12.226105,231.2,19 / 25,9014,2022-07-16 19:24:20:756
0.5659,1.6875,12.7681,0.1012,2.2861,9.5359,0.2391,0.1198,-0.5963,-0.8603,-0.5237,-0.8893,236.9925,18.21,-22.42,-35.74,234.63,-13.48,-0.61,5,996.15,35.774,46.162933,15.87089,743.29,NaN,,5.33,12.226105,231.2,19 / 25,9514,2022-07-16 19:24:21:256
-0.2794,3.4881,12.7448,-0.0461,2.161,9.5655,-0.1634,1.2315,-0.4453,0.191,-0.1118,-0.1138,204.9975,17.21,-20.14,-37.18,236.02,-12.73,0.28,5,996.14,30.43,46.162926,15.870877,742.21,NaN,,5.33,12.226105,233,18 / 24,10014,2022-07-16 19:24:21:756
-0.1017,1.9621,8.6148,-0.5187,1.6886,9.6462,0.2227,0.2103,-1.1167,-0.183,0.3564,0.0465,227.0025,18.51,-20.78,-36.54,232.16,-10.66,2.16,5,996.14,31.467,46.162926,15.870877,742.21,NaN,,5.33,12.226105,233,18 / 24,10514,2022-07-16 19:24:22:256
-1.5924,2.1912,11.8307,-0.7863,1.0702,9.7163,0.2192,0.5147,-3.029,-0.068,-0.0193,-0.0679,317.9925,21.77,-17.12,-36.86,236.2,-6.27,4.63,5,996.14,44.22,46.162914,15.87086,739.68,NaN,,5.26,12.226105,238.3,18 / 24,11014,2022-07-16 19:24:22:756
-0.7041,1.7838,9.0126,-0.7111,1.5896,9.6508,-0.1201,-0.9442,-3.0619,-0.2193,-0.2673,-0.004,465.0075,21.71,-17.66,-36.58,239.07,-9.33,4.21,5,996.14,37.629,46.162914,15.87086,739.68,NaN,,5.26,12.226105,238.3,18 / 24,11514,2022-07-16 19:24:23:256
-1.0361,2.281,7.9555,-0.7335,1.1142,9.7155,0.1911,0.1943,-2.4765,0.2096,0.0716,-0.0608,789.0075,21.98,-16.95,-36.84,236.85,-6.52,4.32,5,996.14,27.15,46.162907,15.870843,739.29,NaN,,5.36,12.226105,233.3,20 / 24,12014,2022-07-16 19:24:23:756
0.9906,1.4195,7.7886,-0.755,1.6761,9.6328,-0.1284,-1.2827,-2.1338,0.4341,-0.162,0.9326,1327.995,21.99,-17.89,-35.94,239.4,-9.84,4.48,5,996.15,37.941,46.162907,15.870843,739.29,NaN,,5.36,12.226105,233.3,20 / 24,12516,2022-07-16 19:24:24:258
-0.6592,3.2124,6.7466,-0.4278,1.8173,9.6273,0.7989,-0.4865,-0.7572,0.2868,0.2421,-0.2056,666.0225,19.88,-21.99,-35.48,230.9,-10.68,2.54,5,996.16,27.815,46.1629,15.87083,739.79,NaN,,5.15,12.226105,227.4,19 / 24,13014,2022-07-16 19:24:24:756
