ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.0742,3.6945,9.874,0.1336,3.7427,9.0634,0.2181,0.2914,-0.1833,-0.008,-0.2086,-0.3412,64034.008,12.15,-1.26,-45,323.81,-22.29,0.22,5,993.14,53.306,46.16823,15.859731,853.97,NaN,,0,12.226105,,15 / 20,5,2022-07-06 10:42:08:740
0.2171,5.2253,8.4317,-0.056,4.0475,8.9322,0.2102,0.4591,-0.3539,-0.0461,0.0649,-0.1668,65345,10.82,1.73,-45.19,332.31,-24.38,0.36,5,993.12,49.125,46.16823,15.859731,853.97,NaN,,0,12.226105,,15 / 20,505,2022-07-06 10:42:09:240
-0.3452,3.274,8.9121,-0.0773,3.8941,9,-0.4688,-0.4505,0.1803,0.2146,0.0047,0.151,66919.03,10.8,3.9,-44.89,333.81,-23.4,0.49,5,993.15,54.377,46.16823,15.859731,853.97,NaN,,0,12.226105,,15 / 20,1005,2022-07-06 10:42:09:740
1.0301,3.9924,10.6965,-0.2541,3.3996,9.195,0.6042,-0.0769,1.2621,-0.3251,-0.0073,-0.1451,66502.016,8.98,3.15,-45.86,341.78,-24.6,2.18,5,993.17,48.46,46.168236,15.859729,854.03,NaN,,3.46,12.226105,341.1,15 / 20,1505,2022-07-06 10:42:10:240
-0.3637,1.011,11.348,-0.1736,2.6622,9.4368,0.3626,0.9019,1.7924,-0.5819,0.1794,0.1148,65505.984,9.62,5.74,-45.49,338.86,-20.74,2.06,5,993.14,50.805,46.168236,15.859729,854.03,NaN,,3.46,12.226105,341.1,15 / 20,2007,2022-07-06 10:42:10:742
0.1597,2.7715,11.217,-0.1493,2.7304,9.4177,-0.151,-0.2054,1.8268,-0.8544,0.1785,-0.0702,69694.02,9.81,8.93,-45.62,336.67,-16.17,0.91,5,993.18,55.023,46.168247,15.859722,853.35,NaN,,5.11,12.226105,332.9,15 / 20,2505,2022-07-06 10:42:11:240
-1.0098,3.216,8.0118,-0.5851,3.1614,9.2646,-0.5289,0.2472,2.3659,-0.0728,0.6097,0.4891,64481,9.53,8.38,-45.26,342.2,-18.81,3.61,5,993.17,52.203,46.168247,15.859722,853.35,NaN,,5.11,12.226105,332.9,15 / 20,3007,2022-07-06 10:42:11:742
0.0263,1.4961,13.5667,0.5086,1.5381,9.6719,-1.1357,-0.3562,0.7046,-0.5308,-0.3707,-0.2908,72960.01,9.6,9.15,-45.34,325.52,-12.15,-3.15,5,993.19,48.771,46.168255,15.859712,852.73,NaN,,5.4,12.226105,331.1,15 / 20,3505,2022-07-06 10:42:12:240
-0.0598,1.9172,9.8782,-0.2788,1.7926,9.6374,-0.6622,-0.1001,0.9894,0.0777,0.0902,0.3255,69174,6.75,14.4,-44.12,345.64,-11.39,1.63,5,993.19,60.032,46.168255,15.859712,852.73,NaN,,5.4,12.226105,331.1,15 / 20,4005,2022-07-06 10:42:12:740
-1.1701,0.984,10.4943,-0.2431,2.2096,9.5514,0.7679,1.1434,1.2961,-0.677,0.466,-0.3792,70126.02,10.41,12.54,-44.68,338.83,-13.02,1.46,5,993.2,55.258,46.16827,15.859703,851.78,NaN,,5.22,12.226105,334.6,15 / 20,4505,2022-07-06 10:42:13:240
