ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.6189,0.7777,10.6911,-0.8797,1.9937,9.5615,0.8033,0.347,1.374,-0.1385,1.3464,-0.1657,632.0025,-1.99,-25.69,-36.98,169.41,-11.29,2.2,5,995.4,0,46.16466,15.869164,,NaN,,,5806.4487,,0 / 0,13,2022-08-03 16:23:50:439
-2.1619,3.2369,9.2028,-1.8407,0.97,9.5834,-0.1848,2.2457,-0.5501,-1.2936,-0.0341,0.1103,587.9926,-3.41,-28.65,-32.76,160.37,-5.68,10.87,5,995.4,0,46.16466,15.869164,,NaN,,,5806.4487,,0 / 0,513,2022-08-03 16:23:50:939
-1.2604,2.3821,8.8606,-1.2017,1.5297,9.6118,0.4707,0.1029,-1.0997,0.3467,0.5219,-0.1169,574.02,0.96,-21.58,-36.21,167.85,-8.97,7.13,5,995.42,0,46.16466,15.869164,,NaN,,,5806.4487,,0 / 0,1013,2022-08-03 16:23:51:439
-0.5426,1.925,6.5037,-0.5446,1.0752,9.7323,0.8995,0.3173,-0.9515,-0.1372,0.239,0.0221,477.9676,3.32,-23.19,-36.02,182.98,-6.29,3.2,5,995.42,0,46.16466,15.869164,,NaN,,,5806.4487,,01-Jan,1513,2022-08-03 16:23:51:939
-0.6556,-0.3129,8.8851,-0.4105,0.3497,9.7918,-0.2182,-0.6767,-0.1446,0.0437,-0.1629,0.3854,465.0075,4.05,-19.67,-36.17,183.73,-0.79,4.33,5,995.4,0,46.162735,15.871094,849.02,NaN,,,126.379135,,0 / 5,2013,2022-08-03 16:23:52:439
0.9063,-0.5671,8.9492,-0.2468,-0.0536,9.8034,0.2206,-0.9708,1.3192,0.0097,0.3736,-0.0137,417.015,2.59,-19.05,-36.73,186.15,0.31,1.44,5,995.43,0,46.162735,15.871094,849.02,NaN,,,126.379135,,0 / 5,2514,2022-08-03 16:23:52:940
-0.6138,0.8429,9.5701,-0.4142,1.0931,9.7367,-1.0205,-1.0285,2.9461,-0.1794,0.4673,0.5244,414.99,12.73,-16.35,-37.71,224.42,-6.4,2.44,5,995.41,0,46.162735,15.871094,849.02,NaN,,,126.379135,,0 / 5,3012,2022-08-03 16:23:53:438
0.9924,1.8299,11.4927,0.0798,1.4933,9.692,-0.3529,0.2376,0.0257,0.2702,-0.1652,-0.1698,488.9701,7.39,-23.29,-36.6,203.12,-8.76,-0.47,5,995.4,0,46.162846,15.870911,812.1,NaN,,6.73,56.766468,13.3,04-Sep,3514,2022-08-03 16:23:53:940
-0.198,3.8393,9.8668,0.0296,2.2883,9.5359,-0.3119,0.9407,-0.4138,0.0788,-0.3512,0.0718,510.0301,8.89,-25.18,-35.25,209.42,-13.49,-0.18,5,995.38,0,46.162846,15.870911,812.1,NaN,,6.73,56.766468,13.3,04-Sep,4012,2022-08-03 16:23:54:438
0.6568,2.1308,9.2088,-0.2528,2.6336,9.443,0.803,-0.5481,-1.6727,0.1502,0.0292,0.0974,656.0326,9.6,-25.63,-34.82,210.18,-15.58,1.53,5,995.39,0,46.162884,15.870832,735.7,NaN,,0,41.242153,,Jul-17,4512,2022-08-03 16:23:54:938
-1.9789,1.3896,9.9607,0.0234,0.4018,9.7984,0.0884,1.5074,-2.7409,0.3971,-0.1245,-0.5713,494.0326,10.54,-23.42,-35.31,207.22,-2.35,-0.14,5,995.44,0,46.162884,15.870832,735.7,NaN,,0,41.242153,,13 / 20,5013,2022-08-03 16:23:55:439
0.0347,1.0032,8.4132,-0.3946,2.1291,9.5646,0.2923,-0.903,-1.9208,0.1678,0.1562,0.3505,744.9976,12.49,-19.95,-36.68,222.58,-12.54,2.36,5,995.38,0,46.162884,15.870832,735.7,NaN,,0,41.242153,,13 / 20,5513,2022-08-03 16:23:55:939
-0.2512,1.785,6.932,0.3283,1.946,9.606,0.4588,0.0326,1.4792,-0.0709,-0.1634,-0.2168,537.9751,10.43,-25.69,-34.14,210.67,-11.45,-1.96,5,995.4,0,46.16294,15.870832,733.5,NaN,,0,17.459856,,15 / 25,6013,2022-08-03 16:23:56:439
-0.2644,1.1988,7.5894,-1.2044,1.3444,9.6391,-1.2519,-1.2055,0.9464,0.1448,0.3699,0.6335,892.0125,12.06,-20.59,-35.89,205.37,-7.88,7.12,5,995.41,0,46.16294,15.870832,733.5,NaN,,0,17.459856,,15 / 25,6513,2022-08-03 16:23:56:939
0.652,0.4128,10.9388,0.3136,0.6095,9.7827,-0.2006,0.0554,0.7317,-0.1529,-0.2198,-0.6544,920.025,11.25,-20.87,-36.19,212.95,-3.56,-1.84,5,995.45,0,46.16294,15.870808,724.02,NaN,,0,14.867295,,18 / 25,7013,2022-08-03 16:23:57:439
-0.8895,0.1914,14.7512,0.1042,1.426,9.7019,-0.107,1.5606,0.1242,-0.1335,-0.0215,-0.0628,1200.015,9.47,-20.91,-37.22,211.37,-8.36,-0.62,5,995.42,0,46.16294,15.870808,724.02,NaN,,0,14.867295,,18 / 25,7512,2022-08-03 16:23:57:938
2.5436,1.5314,9.8315,0.6866,1.8382,9.6083,0.8646,-0.353,-0.2569,0.0699,-0.3358,0.1847,935.01,6.88,-23.74,-36.51,209.87,-10.8,-4.09,5,995.41,0,46.162952,15.87081,727.58,NaN,,6.01,13.332956,235.3,18 / 29,8013,2022-08-03 16:23:58:439
0.268,2.3575,12.2243,-0.6087,1.0151,9.735,-1.1411,0.4978,1.5776,-0.0483,0.4558,0.026,2260.98,6.66,-21.92,-37.5,194.56,-5.94,3.58,5,995.4,0,46.162952,15.87081,727.58,NaN,,6.01,13.332956,235.3,18 / 29,8513,2022-08-03 16:23:58:939
0.0604,1.5805,7.2431,-0.3016,1.5806,9.6737,0.9251,-0.6082,-1.9139,-0.2639,0.1896,-0.2116,1485,12.3,-21,-36.13,216.18,-9.28,1.79,5,995.39,0,46.162952,15.870796,726.27,NaN,,3.49,13.034881,229,21 / 29,9013,2022-08-03 16:23:59:439
-1.651,2.7272,9.39,-0.2626,1.6714,9.6596,0.5182,-0.1579,-2.0031,0.378,-0.2418,0.0193,1163.9701,12.92,-20.27,-35.94,221.64,-9.81,1.56,5,995.4,0,46.162952,15.870796,726.27,NaN,,3.49,13.034881,229,21 / 29,9512,2022-08-03 16:23:59:938
-0.2883,1.2359,7.3466,-0.7349,1.127,9.7139,-0.2763,-1.4732,0.4484,0.2731,-0.186,0.3196,1152.0226,13.5,-21,-35.81,214.09,-6.6,4.33,5,995.4,0,46.162937,15.870773,727.09,NaN,,4.64,12.888109,228.9,21 / 31,10013,2022-08-03 16:24:00:439
-1.9836,1.2682,7.5948,-0.4276,0.933,9.7528,-0.0751,0.3231,-2.2198,-0.1658,0.3464,-0.1455,1097.01,13.09,-20.34,-37.01,214.83,-5.46,2.51,5,995.41,0,46.162937,15.870773,727.09,NaN,,4.64,12.888109,228.9,21 / 31,10513,2022-08-03 16:24:00:939
-0.5928,0.463,7.7797,-0.4579,0.8679,9.7574,-0.3932,-1.424,4.6031,-0.1096,-0.3682,0.2469,1121.985,14.51,-18.36,-36.62,225.95,-6.97,1.89,5,995.42,0,46.16292,15.870746,732.2,NaN,,5.33,13.334771,229.3,22 / 31,11012,2022-08-03 16:24:01:438
0.1609,0.8052,8.4036,-0.1494,1.0862,9.7452,0.4894,-1.298,4.7838,0.2552,0.0895,-0.6388,1136.025,11.23,-20.04,-37.43,213.5,-6.36,0.88,5,995.48,0,46.16292,15.870746,732.2,NaN,,5.33,13.334771,229.3,22 / 31,11513,2022-08-03 16:24:01:939
-0.8028,0.332,8.1583,-0.8006,1.0661,9.7156,0.3498,-0.5316,3.5202,-0.2708,-0.1753,0.0737,1116.99,13.71,-19.74,-36.71,214.72,-6.24,4.71,5,995.44,0,46.16289,15.870735,734.96,NaN,,4.57,13.381832,203.8,22 / 31,12013,2022-08-03 16:24:02:439
-0.7992,0.7723,13.6947,-0.0211,1.2634,9.7249,0.4317,0.0658,1.9393,-0.2363,-0.3153,-0.6487,1152.9675,13.54,-20.18,-36.34,222.5,-7.4,0.12,5,995.42,0,46.16289,15.870735,734.96,NaN,,4.57,13.381832,203.8,22 / 31,12513,2022-08-03 16:24:02:939
-1.0654,0.5916,10.5948,-0.4948,1.478,9.682,-0.4385,1.2108,-0.5029,-0.6422,-0.1549,0.234,1181.9926,13.61,-20.31,-36.28,224.7,-10.24,1.45,5,995.45,0,46.162888,15.870724,729.57,NaN,,4.36,12.869943,236.2,22 / 31,13013,2022-08-03 16:24:03:439
0.8351,0.5139,13.1354,0.4,1.0991,9.7367,-0.3687,0.5769,-1.8826,-0.1079,-0.229,-0.0244,1297.0126,12.19,-20.1,-37.07,220.55,-6.44,-2.35,5,995.36,0,46.162888,15.870724,729.57,NaN,,4.36,12.869943,236.2,22 / 31,13512,2022-08-03 16:24:03:938
0.28,1.9615,11.5286,-0.0192,1.175,9.736,-0.0377,1.061,-2.639,-0.387,-0.2304,0.0571,1485,11.44,-19.37,-37.99,217.96,-7.03,-0.13,5,995.41,0,46.162884,15.870712,728.36,NaN,,3.56,12.783707,229.7,22 / 31,14013,2022-08-03 16:24:04:439
-0.7143,1.2084,8.7266,-0.1049,1.0867,9.7457,-0.0687,0.401,-2.5121,-0.1051,-0.1881,0.0563,1702.0126,13.41,-18.39,-37.26,219.84,-5.82,1.89,5,995.39,0,46.162884,15.870712,728.36,NaN,,3.56,12.783707,229.7,22 / 31,14513,2022-08-03 16:24:04:939
-0.207,2.4975,5.4718,-0.3621,0.9972,9.7491,0.7753,-0.6186,-1.7127,-0.1109,-0.0386,-0.0325,1850.9852,12.75,-18.58,-37.18,215.97,-4.22,1.92,5,995.38,0,46.162895,15.870698,722.01,NaN,,1.76,12.452442,259.5,22 / 31,15012,2022-08-03 16:24:05:438
1.0211,2.1894,8.129,0.0021,0.9175,9.7636,-0.6208,-1.0283,-0.9244,0.1352,-0.4464,0.2666,2147.985,12.94,-19.87,-36.66,215.06,-4.58,1.7,5,995.43,0,46.162895,15.870698,722.01,NaN,,1.76,12.452442,259.5,22 / 31,15512,2022-08-03 16:24:05:938
-0.6772,1.6672,7.1647,-0.4353,0.7155,9.7708,-0.6257,-0.7255,-1.4585,0.3819,0.1429,0.2077,2606.985,10.84,-19.97,-37.65,215.38,-4.72,-1.44,5,995.41,0,46.162903,15.870687,720.69,NaN,,2.77,13.832425,283.1,22 / 31,16013,2022-08-03 16:24:06:439
0.9984,1.0493,7.9119,-0.0521,1.3026,9.7196,0.2692,-0.7885,-0.8388,0.2702,-0.4126,0.4748,2643.975,12.99,-20.06,-36.71,220.67,-7.63,0.31,5,995.48,0,46.162903,15.870687,720.69,NaN,,2.77,13.832425,283.1,22 / 31,16512,2022-08-03 16:24:06:938
-0.387,0.4068,9.67,-0.1832,1.2169,9.7291,0.894,0.6677,2.5387,0.1046,-0.2782,0.0399,2848.0276,9.68,-22.74,-37.22,209.97,-7.84,-0.36,5,995.51,0,46.162907,15.870673,723.73,NaN,,3.02,13.765789,269.5,22 / 31,17012,2022-08-03 16:24:07:438
