ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.4441,-0.4642,9.8106,-0.6484,-0.4944,9.7727,-0.4793,-0.2813,-0.3515,-0.2485,-0.2796,-0.4181,37186.965,-17.96,11.68,-41.55,62.07,1.17,4.26,2,995.85,25.54,46.16797,15.859931,906.66,NaN,,3.6,12.226105,10.1,15 / 23,7,2022-07-09 13:22:07:457
-0.6102,-0.0455,10.59,-0.3911,0.4955,9.7863,-0.7141,-0.3681,0.1068,0.2907,-0.358,0.9436,30918.986,-9.84,24.81,-38.25,23.19,-2.9,2.29,2,995.77,22.337,46.16797,15.859931,906.66,NaN,,3.6,12.226105,10.1,15 / 23,506,2022-07-09 13:22:07:956
0.3224,2.6632,9.3691,-0.8197,1.5161,9.654,-0.8488,-0.1946,0.1304,0.9858,0.1311,-0.4658,30340.979,-4.78,23.12,-39.92,15.71,-3.65,3.11,2,995.76,25.556,46.167976,15.859934,904.55,NaN,,3.78,12.226105,4.4,15 / 23,1006,2022-07-09 13:22:08:456
0.1017,1.1605,11.61,-0.685,2.0597,9.5634,0.6767,-0.1321,0.3582,2.1424,0.8245,0.3538,30667.004,-3.49,16.63,-43.76,13.06,-8.64,3.17,2,995.79,25.37,46.167976,15.859934,904.55,NaN,,3.78,12.226105,4.4,15 / 23,1506,2022-07-09 13:22:08:956
-1.9172,3.3589,9.8824,-2.9214,2.7762,8.9403,-0.1365,-0.3412,0.2002,0.5096,0.869,0.121,29893.996,1.97,10.73,-44.06,21.86,-12.93,13.32,2,995.82,30.116,46.16799,15.859935,901.29,NaN,,4.32,12.226105,2.4,14 / 23,2005,2022-07-09 13:22:09:455
-2.5615,1.0738,10.5613,-1.0318,1.7102,9.6011,0.0633,0.7474,-2.2706,-0.1742,0.0974,0.3263,28898.031,2.21,14.36,-43.16,6.98,-10.04,6.13,2,995.82,28.7,46.16799,15.859935,901.29,NaN,,4.32,12.226105,2.4,14 / 23,2506,2022-07-09 13:22:09:956
1.4118,-0.865,8.9845,-0.5282,0.2714,9.7887,0.1391,-0.5006,-2.0652,0.3526,-0.6037,-0.4229,31350.986,-0.26,20.31,-41.29,12.63,-0.51,6.39,2,995.87,30.165,46.168,15.859935,898.27,NaN,,4.5,12.226105,1.6,14 / 23,3006,2022-07-09 13:22:10:456
-2.3228,1.6164,5.9827,-0.1225,1.765,9.6457,0.6174,0.3544,-2.9931,-0.3709,0.8807,0.7542,30513.984,-5.4,19.13,-41.79,10.94,-4.5,-0.96,2,995.82,30.851,46.168,15.859935,898.27,NaN,,4.5,12.226105,1.6,14 / 23,3506,2022-07-09 13:22:10:956
0.0167,0.064,9.8285,-0.3403,0.1666,9.7993,-0.4096,-0.2216,-1.2015,-0.77,0.0162,-0.2298,31458.986,-0.13,18.79,-41.4,4.94,-2.27,2.49,2,995.87,16.855,46.168015,15.859936,896.91,NaN,,4.68,12.226105,1.2,14 / 23,4007,2022-07-09 13:22:11:457
-0.7777,2.4293,5.6794,-0.2177,0.0892,9.8038,0.9909,1.3372,-0.4071,0.5757,0.079,-0.1113,31144.977,-3.21,21.3,-40.59,10.37,-0.52,1.27,2,995.86,22.188,46.168015,15.859936,896.91,NaN,,4.68,12.226105,1.2,14 / 23,4506,2022-07-09 13:22:11:956
