ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.475,1.7659,10.0732,-0.3659,0.8902,9.7593,1.1089,0.2994,3.0296,-0.5108,-0.0923,-0.3956,0,-24.92,11.83,-43.27,52.92,-9.57,0.14,5,983.57,46.83,46.16784,15.859861,919.53,NaN,,4.97,12.226105,43.4,17 / 25,15,2022-08-18 20:55:17:916
1.3956,0.8171,16.3023,-0.6799,0.8368,9.7472,-1.3866,-1.353,3.3234,-0.6894,-0.4281,0.6074,0,-12.96,18.45,-44.64,36.59,-4.89,3.99,5,983.53,51.603,46.167847,15.859872,919.1,NaN,,4.86,12.226105,34.7,17 / 25,515,2022-08-18 20:55:18:416
-5.2552,-0.6999,13.9083,-1.1505,-0.2161,9.7365,0.9212,-0.1161,2.0572,0.0616,-1.7002,-0.619,0,-6.81,23.63,-44.02,18.27,-4.93,2.79,5,983.58,42.072,46.167847,15.859872,919.1,NaN,,4.86,12.226105,34.7,17 / 25,1015,2022-08-18 20:55:18:916
4.5595,-1.3974,18.3332,-0.6899,0.1931,9.7804,0.1053,-2.2174,4.0532,0.9426,0.4184,0.6855,0,-8.72,28.74,-40.69,17.34,-1.73,0.61,5,983.58,49.472,46.16786,15.859882,920.02,NaN,,4.82,12.226105,28.4,17 / 25,1515,2022-08-18 20:55:19:416
-0.2453,-4.6098,17.1649,0.4191,-0.9988,9.7466,0.7853,1.2939,1.9068,-0.4542,0.5127,-0.5402,0,-9.21,26.64,-41.64,14.05,-1.51,-2.67,5,983.56,45.471,46.16786,15.859882,920.02,NaN,,4.82,12.226105,28.4,17 / 25,2015,2022-08-18 20:55:19:916
-0.6203,-6.5707,19.6235,0.3221,-0.4356,9.7917,-3.5446,1.7683,-1.8525,-1.1048,-1.4315,-0.2304,0,-9.86,31.22,-39.07,16.6,2.55,-1.88,5,983.57,47.621,46.167873,15.859889,920.71,NaN,,4.79,12.226105,22.8,17 / 24,2515,2022-08-18 20:55:20:416
4.2957,-1.7737,11.4861,0.9301,0.2504,9.7592,2.5984,-1.1635,-0.2175,-0.9679,-0.2966,-1.7178,1.0125,-6.11,32.57,-38.98,7.55,-1.5,-2.18,5,983.59,53.101,46.167873,15.859889,920.71,NaN,,4.79,12.226105,22.8,17 / 24,3016,2022-08-18 20:55:20:917
0.189,-4.1515,15.4594,0.184,-0.7004,9.7799,-2.7366,-1.3132,3.4297,0.2426,-0.1027,0.8172,2.97,-8.1,32.46,-39,10.69,5.63,-3.97,5,983.59,45.351,46.16789,15.859894,919.56,NaN,,4.79,12.226105,15.5,17 / 24,3516,2022-08-18 20:55:21:417
3.1507,-1.9113,11.3516,0.7841,0.8264,9.7403,2.7063,-1.354,-4.1843,0.2601,-0.0575,-0.8147,1.0125,-2.81,30.96,-40.63,359.5,-4.83,-4.6,5,983.61,54.152,46.16789,15.859894,919.56,NaN,,4.79,12.226105,15.5,17 / 24,4016,2022-08-18 20:55:21:917
-3.999,-2.7948,15.7047,0.1641,-0.5506,9.7898,-3.6593,1.6413,-0.8454,-0.0305,0.5209,1.0604,12.015,-7.07,33.08,-39.28,11.66,3.22,-0.96,5,983.61,49.423,46.167896,15.859892,918.41,NaN,,5.11,12.226105,357,17 / 24,4515,2022-08-18 20:55:22:416
6.5898,-1.2802,7.9244,0.483,0.9948,9.7441,3.2266,-1.5863,-4.033,-0.9471,-1.4662,-1.7351,8.9775,0.21,31.31,-40.65,5.9,-4.34,4.91,5,983.65,54.184,46.167896,15.859892,918.41,NaN,,5.11,12.226105,357,17 / 24,5016,2022-08-18 20:55:22:917
-3.0263,-5.6076,20.0722,0.8429,-1.2721,9.6872,-4.1104,1.342,1.6684,-0.1372,0.0685,-0.1629,14.985,-5.4,31.26,-39.84,349.75,9.8,-13.23,5,983.62,44.596,46.16791,15.859888,916.85,NaN,,5.36,12.226105,349.5,17 / 25,5515,2022-08-18 20:55:23:416
3.9206,0.9727,9.1184,-0.6368,1.3891,9.6869,2.5272,-2.4945,-3.6943,0.6618,0.5198,0.1331,15.9975,-3.32,31.97,-41.21,8.63,-8.14,3.76,5,983.66,61.744,46.16791,15.859888,916.85,NaN,,5.36,12.226105,349.5,17 / 25,6015,2022-08-18 20:55:23:916
-0.6939,0.3643,12.4265,0.6811,0.1285,9.7821,-2.1876,1.2562,-3.9195,-0.2617,0.6927,0.4256,20.9925,2.53,28.05,-43.24,348.17,-0.75,-3.98,5,983.63,46.093,46.167923,15.859879,915.54,NaN,,5.08,12.226105,335,17 / 24,6514,2022-08-18 20:55:24:415
-0.0353,-1.1013,9.6951,0.5581,0.6379,9.77,2.3926,-1.4161,-4.7062,0.1155,-0.3673,-0.8089,25.9875,2.12,31.61,-42.07,355.13,-2.72,-1.22,5,983.69,52.983,46.167923,15.859879,915.54,NaN,,5.08,12.226105,335,17 / 24,7015,2022-08-18 20:55:24:916
1.1856,-1.9519,17.68,0.9908,1.5317,9.6355,-2.0184,-0.0305,-1.6567,0.6799,-0.2598,0.0396,18.9675,-2.93,28.37,-42.26,354.56,-6.32,-8.29,5,983.66,48.267,46.167934,15.859873,914.65,NaN,,4.97,12.226105,347.8,17 / 24,7515,2022-08-18 20:55:25:416
0.5384,0.6849,11.2319,0.1416,1.345,9.7129,-0.3092,-0.7206,-3.2041,0.3567,0.2017,-0.0547,18.0225,1.46,26.57,-44.31,357.13,-7.88,-0.84,5,983.74,48.459,46.167934,15.859873,914.65,NaN,,4.97,12.226105,347.8,17 / 24,8015,2022-08-18 20:55:25:916
-2.4903,0.6162,13.2544,0.1567,1.4553,9.6968,-1.192,0.8073,-2.8953,0.2376,0.3922,0.2608,14.985,0.08,25.22,-44.49,358.7,-8.53,-0.93,5,983.7,44.505,46.16795,15.859868,913.8,NaN,,5.18,12.226105,347.2,17 / 26,8515,2022-08-18 20:55:26:416
-0.1753,0.719,9.1388,-0.2076,1.1352,9.7385,0.6461,0.5978,-2.1065,0.3758,-0.0705,-0.318,9.99,3.9,25.46,-44.32,353.66,-3.82,1.18,5,983.74,45.643,46.16795,15.859868,913.8,NaN,,5.18,12.226105,347.2,17 / 26,9015,2022-08-18 20:55:26:916
2.2606,-0.341,16.4279,-0.7928,1.0475,9.7183,-1.0531,0.7733,-4.3854,0.6064,0.4885,-0.0703,7.02,4.41,28.22,-43.26,354.02,-4.32,0.98,5,983.72,48.066,46.16796,15.859865,913.09,NaN,,4.97,12.226105,353.2,17 / 26,9515,2022-08-18 20:55:27:416
-3.274,-1.4686,9.1472,-0.2746,0.5003,9.79,0.233,0.3405,-1.8258,0.5077,0.0907,-0.1691,2.97,3.75,29.25,-42.92,354.88,-2.92,1.61,5,983.76,53.364,46.16796,15.859865,913.09,NaN,,4.97,12.226105,353.2,17 / 26,10014,2022-08-18 20:55:27:915
-0.655,0.7501,9.4325,-0.1776,0.9739,9.7566,-0.3509,1.4475,-3.297,0.2448,0.9042,0.3487,2.025,-1.26,26.57,-43.87,3.3,-5.7,1.04,5,983.72,43.182,46.167976,15.859862,911.89,NaN,,5.18,12.226105,355.2,17 / 26,10515,2022-08-18 20:55:28:416
0.7394,1.3531,7.1821,0.3048,0.8422,9.7657,-0.2295,0.1198,-2.5199,0.3787,0.1235,-0.213,0,0.02,26.53,-44.06,357.49,-1.97,-1.63,5,983.77,42.963,46.167976,15.859862,911.89,NaN,,5.18,12.226105,355.2,17 / 26,11015,2022-08-18 20:55:28:916
-0.615,1.5661,7.5793,0.1749,0.7488,9.7765,-0.1733,1.3101,-2.6191,0.1597,-0.2403,0.125,0,0.6,26.81,-43.8,355.83,-0.83,-1.32,5,983.77,43.671,46.167988,15.85986,911.43,NaN,,5.15,12.226105,348.6,17 / 26,11515,2022-08-18 20:55:29:416
0.1854,0.2273,7.718,0.0748,0.2755,9.8025,0.479,0.3498,-2.0313,0.0202,-0.1874,0.0906,0,2.96,27.84,-43.91,353.49,-1.61,-0.44,5,983.78,43.846,46.167988,15.85986,911.43,NaN,,5.15,12.226105,348.6,17 / 26,12015,2022-08-18 20:55:29:916
-1.724,1.5601,5.5555,0.8073,0.403,9.7651,-0.5332,0.9821,-2.2035,0.1023,0.0414,0.0401,0,2.48,28.13,-43.57,349.31,-2.36,-4.73,5,983.8,43.093,46.168,15.859856,911.31,NaN,,5.33,12.226105,347.5,17 / 26,12515,2022-08-18 20:55:30:416
-0.1352,1.2903,7.3687,-0.2253,-0.0408,9.804,1.6541,0.936,-2.9466,-0.0573,0.0205,0.2085,0,3.09,28.33,-43.99,355.51,0.11,1.05,5,983.81,45.358,46.168,15.859856,911.31,NaN,,5.33,12.226105,347.5,17 / 26,13015,2022-08-18 20:55:30:916
0.4409,2.6399,6.987,0.1014,0.5134,9.7927,0.6071,1.78,-1.9602,0.226,-0.5853,0.3557,0,3.45,28.37,-43.18,354.88,0.12,0.67,5,983.84,42.411,46.16801,15.859853,909.76,NaN,,5.15,12.226105,352,17 / 26,13515,2022-08-18 20:55:31:416
0.874,1.328,6.5749,-0.7206,0.6681,9.7573,0.837,-0.645,0.9763,0.2038,-0.0227,0.6339,0,4.22,26.19,-45.04,358.67,-3.91,4.22,5,983.83,42.917,46.16801,15.859853,909.76,NaN,,5.15,12.226105,352,17 / 26,14015,2022-08-18 20:55:31:916
1.2323,2.3402,7.1839,0.3566,-0.2445,9.7971,1.468,0.7789,3.2398,0.9729,0.0158,0.3851,0,3.45,27,-43.78,349.93,1.43,-2.08,5,983.88,39.922,46.168022,15.859848,908.68,NaN,,5.36,12.226105,341.4,16 / 26,14515,2022-08-18 20:55:32:416
