ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.9464,0.1777,9.3918,2.2569,0.5574,9.5271,-1.7127,-2.196,-1.488,0.2301,-1.7714,-1.8413,18227.025,6.15,-25.39,-37.31,193.08,1.66,-0.09,2,996.67,30.25,46.162964,15.8712,784.34,NaN,,0,28.653091,,09-Nov,15,2022-07-14 14:44:51:536
-1.5218,1.9681,6.0742,-1.2729,2.2246,9.4658,2.8762,-1.0234,3.7439,-0.0754,-0.2611,0.186,17430.998,7.39,-21.13,-39.49,188.62,-13.11,7.66,2,996.66,27.676,46.16296,15.871168,785.89,NaN,,5.36,13.930595,223.5,Oct-19,515,2022-07-14 14:44:52:036
-1.2437,0.5856,7.8335,-1.4923,2.5885,9.3404,-0.2385,-0.7228,2.4579,0.5015,0.2667,-0.4475,13776.008,18.84,-30.11,-30.38,214.61,-15.3,9.08,2,996.66,39.298,46.16296,15.871168,785.89,NaN,,5.36,13.930595,223.5,Oct-19,1015,2022-07-14 14:44:52:536
0.1783,0.6885,7.0397,-1.2577,0.5743,9.7087,1.1617,-1.0431,1.1775,-1.0308,-0.648,0.9248,13529.972,16.91,-26.78,-32.23,207.05,-3.36,7.38,2,996.67,38.773,46.163017,15.871067,779.12,NaN,,5.9,12.226105,229.8,16 / 23,1515,2022-07-14 14:44:53:036
-2.1452,1.3831,7.7228,-1.7566,1.6466,9.5065,2.2664,-1.512,-0.6772,-0.1536,0.142,-1.2377,12935.971,16.91,-25.22,-34.14,211.22,-13.01,11.71,2,996.7,27.598,46.163017,15.871067,779.12,NaN,,5.9,12.226105,229.8,16 / 23,2014,2022-07-14 14:44:53:535
-1.9747,1.3442,7.8718,-2.7644,1.3955,9.3049,-1.7975,-1.5683,2.9087,-0.1807,0.0224,0.3027,12610.013,23.81,-22.37,-31.31,220.54,-8.18,16.55,2,996.77,38.764,46.162994,15.871051,776.98,NaN,,4.61,12.226105,229.6,17 / 23,2514,2022-07-14 14:44:54:035
-3.0371,1.2413,6.868,-2.5277,2.0821,9.2437,0.1663,-1.0316,2.6238,0.2088,-0.1379,-0.3528,11504.971,23.85,-24.22,-30.69,223.53,-12.26,15.29,2,996.63,38.753,46.162994,15.871051,776.98,NaN,,4.61,12.226105,229.6,17 / 23,3015,2022-07-14 14:44:54:536
-2.4766,1.6199,8.9599,-1.7562,1.2411,9.568,0.6738,-0.5968,0.776,-0.1913,-0.2124,0.2645,11164.973,21.71,-22.97,-31.82,220.87,-7.27,10.4,2,996.75,16.128,46.162987,15.871022,773.8,NaN,,5.22,12.226105,231.5,17 / 23,3515,2022-07-14 14:44:55:036
-2.3085,1.4949,9.1023,-1.4068,2.398,9.4043,1.0833,-0.6187,0.3832,0.2555,0.1896,-0.5028,7150.0054,19.78,-25.31,-32.7,224.57,-14.97,8.81,2,996.66,21.663,46.162987,15.871022,773.8,NaN,,5.22,12.226105,231.5,17 / 23,4014,2022-07-14 14:44:55:535
-1.9908,2.068,9.0437,-2.0388,2.0506,9.3706,-1.1392,0.2877,1.4171,-0.2566,-0.3882,0.2653,3168.9902,21.53,-26.14,-31.26,219.45,-12.07,12.27,2,996.69,19.763,46.162975,15.871007,773.3,NaN,,5.44,12.226105,227.1,17 / 23,4514,2022-07-14 14:44:56:035
-0.3691,1.5218,9.6461,-1.2957,2.7373,9.3273,-0.881,0.5838,2.7161,0.5058,-0.4477,-0.6942,2452.0051,19.54,-25.22,-32.68,227.25,-16.21,7.91,2,996.67,24.693,46.162975,15.871007,773.3,NaN,,5.44,12.226105,227.1,17 / 23,5014,2022-07-14 14:44:56:535
-3.7735,-0.6078,13.6696,-2.3414,1.3166,9.4316,-1.8026,-1.4928,4.7342,-0.7159,-0.431,0.5915,1602.9901,23.7,-22.82,-32.66,220.89,-7.72,13.94,2,996.68,41.565,46.162964,15.870991,773.73,NaN,,5.44,12.226105,227.9,17 / 23,5514,2022-07-14 14:44:57:035
-0.8106,2.4239,6.7525,-2.1742,2.7623,9.1549,-0.5235,-0.8179,3.6146,0.3156,-0.3047,-0.7188,1655.9775,22.28,-24.97,-32.66,224.47,-16,13.78,2,996.66,28.934,46.162964,15.870991,773.73,NaN,,5.44,12.226105,227.9,17 / 23,6014,2022-07-14 14:44:57:535
-1.8658,0.6473,9.9757,-2.7531,2.2276,9.1449,-0.8902,0.4987,1.0223,-0.4585,-0.1246,0.807,1580.9851,26.85,-24.75,-28.76,227.07,-13.13,16.75,2,996.68,30.599,46.162956,15.870968,768.12,NaN,,5.8,12.226105,228.8,17 / 24,6514,2022-07-14 14:44:58:035
