ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.7509,2.324,7.6056,-0.3453,2.51,9.4737,1.075,-0.0859,-3.77,-0.1969,1.4615,0.5265,0,-38.68,-4.95,-44.93,81.16,-14.83,2.09,2,984.43,39.473,46.167885,15.859786,863.17,NaN,,4.18,13.676005,35.5,Dec-19,18,2022-07-25 21:19:43:272
-2.1505,4.0487,3.9338,-1.7383,3.1452,9.1245,0.5734,0.2312,2.5967,0.1856,0.4572,0.2885,0,-33.45,-2.66,-46.22,78.85,-15.59,9.28,2,984.44,17.64,46.167885,15.859786,863.17,NaN,,4.18,13.676005,35.5,Dec-19,517,2022-07-25 21:19:43:771
-1.879,3.7125,10.3322,-0.9207,3.0406,9.2778,-1.8486,1.1517,-4.18,-1.2569,-2.6982,0.4174,0,-25.2,-6.94,-47.51,79.9,-21.68,19.7,2,984.45,38.252,46.1679,15.859804,862.64,NaN,,6.52,12.889713,36.4,Dec-21,1018,2022-07-25 21:19:44:272
-0.6742,1.8957,7.617,0.2168,1.1104,9.7412,0.1078,1.6597,-3.7345,0.6074,0.744,0.3958,1.0125,-36.92,-0.56,-45.92,83.17,-6.5,-1.28,2,984.47,17.891,46.1679,15.859804,862.64,NaN,,6.52,12.889713,36.4,Dec-21,1518,2022-07-25 21:19:44:772
1.1342,2.1721,6.9978,-0.4336,1.1055,9.7345,0.5632,0.8268,-1.6168,-1.4831,-0.882,0.0997,1.0125,-21.21,3.23,-47.14,70.5,-6.47,2.55,2,984.44,24.795,46.167885,15.859793,853.37,NaN,,4.82,12.745675,36.9,Dec-21,2017,2022-07-25 21:19:45:271
1.4249,-1.27,6.786,0.3571,0.3654,9.7933,-2.1282,2.4946,0.8402,-0.4854,-0.3727,2.0247,2.97,-32.31,12.36,-42.56,65.85,-2.14,-2.09,2,984.56,36.341,46.167885,15.859793,853.37,NaN,,4.82,12.745675,36.9,Dec-21,2518,2022-07-25 21:19:45:772
0.1382,1.3759,7.4399,0.3864,1.0456,9.7431,0.0678,0.3168,-2.1445,-0.7555,-0.0741,0.1526,2.97,-35.03,8.06,-44.14,68.28,-7.17,-1.33,2,984.49,49.084,46.167904,15.859809,860.58,NaN,,6.23,12.862096,31.4,13 / 22,3017,2022-07-25 21:19:46:271
-1.5266,0.7005,7.7055,-0.042,0.1768,9.805,0.1044,1.5492,-2.1005,0.4952,0.0518,0.0173,0,-21.92,11.78,-44.55,60.01,-1.03,0.25,2,984.45,22.704,46.167904,15.859809,860.58,NaN,,6.23,12.862096,31.4,13 / 22,3519,2022-07-25 21:19:46:773
-1.4028,1.6445,6.6162,-0.4546,1.4194,9.6927,-0.2802,-0.9068,-0.3782,-1.1141,0.1822,0.0257,1.0125,-29.68,4.58,-46.69,70.27,-8.32,2.69,2,984.49,28.737,46.16792,15.859818,857.5,NaN,,5.87,12.912467,19.7,13 / 22,4018,2022-07-25 21:19:47:272
-0.1143,2.1111,7.9579,-0.5327,1.2538,9.7116,-0.6703,0.2144,3.0712,-0.1769,-1.0926,-0.1734,2.025,-17.1,9.34,-46.05,53.02,-7.35,3.14,2,984.52,30.088,46.16792,15.859818,857.5,NaN,,5.87,12.912467,19.7,13 / 22,4518,2022-07-25 21:19:47:772
0.8231,2.077,8.4497,-0.3471,1.5139,9.6829,0.9259,0.1742,-0.9049,0.4106,-0.7339,-0.0782,2.97,-18.3,9.51,-45.36,58.25,-5.48,6.11,2,984.52,26.366,46.167934,15.859828,859.26,NaN,,5.65,12.812275,21.3,13 / 22,5017,2022-07-25 21:19:48:271
-0.6132,3.0066,5.0746,0.2948,1.2567,9.7213,0.2494,0.7619,-2.7495,0.509,0.3296,0.1135,1.0125,-36.41,4.33,-45.49,74.09,-7.36,-1.74,2,984.59,22.188,46.167934,15.859828,859.26,NaN,,5.65,12.812275,21.3,13 / 22,5517,2022-07-25 21:19:48:771
0.1543,1.9615,6.4768,-0.6507,1.4884,9.6712,-0.4625,-0.2418,-2.6628,-0.1402,-0.1481,0.1718,7.02,-16.35,8.78,-45.68,50.51,-8.73,3.85,2,984.57,49.578,46.16795,15.859837,866.7,NaN,,5.65,12.703449,15.3,13 / 22,6018,2022-07-25 21:19:49:272
-1.0277,2.479,4.5595,0.5787,2.3786,9.4962,0.6893,0.6662,-1.3291,0.3508,-0.7879,0.0448,8.9775,-14.47,8.83,-46.72,28.68,-14.04,-3.49,2,984.57,47.326,46.16795,15.859837,866.7,NaN,,5.65,12.703449,15.3,13 / 22,6517,2022-07-25 21:19:49:771
-0.5767,2.1332,4.7737,0.0495,2.3011,9.5327,0.2516,-0.6974,-0.8915,-0.0527,-0.5575,-0.1286,17.01,-10.76,6.08,-47.04,40.3,-12.67,3.17,2,984.6,15.035,46.167965,15.859845,869.9,NaN,,5.94,12.226105,7.6,13 / 22,7018,2022-07-25 21:19:50:272
-2.7703,3.5037,5.6267,-0.1474,2.9849,9.3402,0.7722,-0.6902,-3.3605,-0.4502,0.775,0.1988,18.0225,-16.99,4.8,-47.66,42.63,-17.72,0.9,2,984.6,24.195,46.167965,15.859845,869.9,NaN,,5.94,12.226105,7.6,13 / 22,7518,2022-07-25 21:19:50:772
2.2002,1.6582,7.9388,1.5931,0.2318,9.6736,-1.9978,1.3035,-1.8853,-1.4763,-3.2419,0.1797,27,-1.48,7.09,-46.71,320.61,-1.35,-9.35,2,984.59,18.181,46.167984,15.859847,866.79,NaN,,5.65,12.226105,359.3,Dec-21,8018,2022-07-25 21:19:51:272
-0.061,1.1103,5.6674,0.8456,-0.4565,9.7595,-0.9079,-0.2345,-1.1823,0.6029,0.286,-0.2816,28.0125,-5.49,19.54,-41.49,4.57,2.67,-4.95,2,984.63,35.186,46.167984,15.859847,866.79,NaN,,5.65,12.226105,359.3,Dec-21,8518,2022-07-25 21:19:51:772
1.9143,0.6251,5.3402,0.7581,-0.9792,9.7281,0.4793,0.3145,-1.3967,0.6238,-0.1258,0.1378,24.975,-0.3,19.84,-42.11,348.27,5.73,-4.46,2,984.64,23.262,46.16799,15.859845,861.56,NaN,,5.54,12.226105,350.5,Dec-21,9017,2022-07-25 21:19:52:271
-0.6837,0.9386,6.731,1.5527,0.2333,9.6801,-2.4259,0.0709,-2.2026,0.5102,-0.0519,-0.2842,19.98,-1.86,16.59,-43.72,344.52,-1.36,-9.11,2,984.64,28.279,46.16799,15.859845,861.56,NaN,,5.54,12.226105,350.5,Dec-21,9517,2022-07-25 21:19:52:771
4.258,2.2594,5.263,0.8164,0.6548,9.7507,-0.2764,1.3551,-1.1782,0.4123,-0.0918,0.54,3.9825,-4.93,14.01,-44.81,4.13,-3.83,-4.79,2,984.64,19.581,46.168007,15.859842,861.7,NaN,,5.58,12.226105,345.9,13 / 22,10018,2022-07-25 21:19:53:272
-0.4421,0.5414,7.185,1.3198,-0.0651,9.7172,-1.0132,-0.2864,0.2482,0.6596,0.5376,-0.7273,3.9825,-3.92,15.23,-44.08,352.42,0.38,-7.73,2,984.68,32.889,46.168007,15.859842,861.7,NaN,,5.58,12.226105,345.9,13 / 22,10518,2022-07-25 21:19:53:772
3.6096,1.4393,5.1894,0.6536,-0.2698,9.7811,0.2434,0.9437,-1.8224,0.4694,-0.0767,-0.0251,3.9825,-1.8,15.83,-43.86,356.37,1.58,-3.82,2,984.68,29.91,46.16801,15.859839,854.42,NaN,,5.69,12.226105,348.6,13 / 22,11018,2022-07-25 21:19:54:272
0.6054,0.7555,5.6668,1.1687,0.1178,9.7361,-1.2823,0.7066,-4.9774,0.0845,0.2686,-0.1312,3.9825,-1.09,14.29,-43.72,343.69,-0.69,-6.84,2,984.7,23.973,46.16801,15.859839,854.42,NaN,,5.69,12.226105,348.6,13 / 22,11518,2022-07-25 21:19:54:772
4.8156,0.7167,8.4036,1.0379,0.1927,9.7497,0.1148,1.0915,-0.5375,1.1711,-0.2413,0.245,3.9825,3.3,16.07,-44.06,335.61,-1.13,-6.08,2,984.7,15.375,46.16801,15.859839,854.42,NaN,,5.69,12.226105,348.6,13 / 22,12017,2022-07-25 21:19:55:271
-1.8191,0.7926,7.2951,1.3522,0.8128,9.6789,-1.2922,-0.4571,-0.889,0.6822,0.1979,-0.8227,0,1.48,12.26,-45.3,316.47,1.13,-12.32,2,984.69,19.396,46.16801,15.859839,854.42,NaN,,5.69,12.226105,348.6,13 / 22,12518,2022-07-25 21:19:55:772
