ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.8273,1.8724,8.4682,-2.4625,2.1089,9.2552,1.2529,-0.3887,-1.211,0.3003,0.5595,0.0932,607.0276,-15.15,10.13,-46.11,53.82,-10.15,11.18,5,983.62,27.555,46.168064,15.860154,977.29,NaN,,0,77.671135,,10-Oct,5,2022-08-19 19:10:56:837
1.5266,1.6337,7.2933,-0.4382,2.0189,9.5866,-0.4743,-0.2048,-4.1331,-0.1378,-1.2872,1.0356,569.025,-15,11.18,-45.69,50.92,-9.18,8.79,5,983.66,35.134,46.167973,15.859967,919.16,NaN,,0,47.249104,,Oct-18,506,2022-08-19 19:10:57:338
0.7418,1.6122,7.1904,0.2894,0.9586,9.7554,-0.2339,0.0755,0.7205,-0.2279,-0.1709,-0.2748,578.0025,-13.8,14.14,-44.34,37.27,-9.18,2.34,5,983.6,36.119,46.167973,15.859967,919.16,NaN,,0,47.249104,,Oct-18,1006,2022-08-19 19:10:57:838
-1.4734,1.6187,5.8816,-0.6557,-0.2595,9.7813,1.5759,0.6057,1.0003,-0.5357,0.8654,0.3961,587.9926,-13.46,19.54,-42.73,34.18,-0.34,1,5,983.65,36.414,46.167915,15.859854,893.57,NaN,,0,19.976109,,16 / 19,1507,2022-08-19 19:10:58:339
-0.1047,0.591,5.4544,0.4717,0.2387,9.7924,0.2951,-1.4167,0.1229,0.0321,0.1187,-0.1138,580.0276,-9.17,21.47,-41.36,18.64,-2.34,-1.89,5,983.66,48.865,46.167915,15.859854,893.57,NaN,,0,19.976109,,16 / 19,2006,2022-08-19 19:10:58:838
-1.4405,0.7226,4.5464,0.2301,1.3104,9.716,0.1601,0.5132,-1.8689,0.4621,-0.172,-0.6692,575.0326,-8.72,19.52,-42.52,25.5,-2.73,2.01,5,983.69,34.966,46.16792,15.85983,883.93,NaN,,7.2,18.455372,7.8,17 / 19,2506,2022-08-19 19:10:59:338
-0.7406,0.9362,10.7079,-1.5696,1.301,9.5924,-4.2016,0.2978,3.8928,0.4846,0.5093,0.9248,465.0075,-9.19,12.28,-46.2,42.62,-7.62,9.29,5,983.73,51.146,46.16792,15.85983,883.93,NaN,,7.2,18.455372,7.8,17 / 19,3005,2022-08-19 19:10:59:837
0.3679,2.5178,7.0923,0.6166,1.7215,9.6347,0.3572,-1.635,3.3118,1.0315,-0.7133,-0.8206,559.9801,-17.18,12.6,-45.36,42.95,-8.44,1.36,5,983.7,41.21,46.167873,15.859861,876.08,NaN,,4.54,18.944565,28,17 / 19,3506,2022-08-19 19:11:00:338
-0.3547,1.7916,7.8544,-1.0035,2.3753,9.4616,0.5394,-0.5457,3.227,0.1252,0.3621,0.8787,511.9875,-12.67,10.03,-46.16,37.57,-15.41,4.51,5,983.69,49.557,46.167873,15.859861,876.08,NaN,,4.54,18.944565,28,17 / 19,4006,2022-08-19 19:11:00:838
-0.1454,3.5139,11.6483,-0.9114,1.0474,9.7079,0.2851,1.4332,2.6683,-0.777,0.4388,-0.1552,537.9751,-6.06,11.12,-46.14,22.92,-10.84,2.75,5,983.71,43.686,46.16787,15.859867,873.64,NaN,,5.51,15.560693,7.6,17 / 19,4506,2022-08-19 19:11:01:338
-0.8692,0.8022,10.8885,-1.742,1.0108,9.5976,-0.7101,-1.3202,4.906,0.4457,0.0509,0.8789,611.01,-7.31,16.07,-44.53,36.48,-6.7,10.98,5,983.71,50.863,46.16787,15.859867,873.64,NaN,,5.51,15.560693,7.6,17 / 19,5006,2022-08-19 19:11:01:838
-2.0465,2.0847,12.9924,-1.0627,1.3864,9.6498,1.8018,1.0166,1.374,-0.7936,-0.7953,-1.7955,579.015,-2.01,13.99,-45.73,19.25,-13.9,8.2,5,983.71,47.659,46.16791,15.859861,880.42,NaN,,5.47,14.939265,351.1,17 / 19,5506,2022-08-19 19:11:02:338
-1.6792,0.408,13.8814,-1.4862,1.435,9.5866,-1.3417,-1.3593,5.967,-0.4262,-0.3442,0.4365,595.0125,-6.49,15.6,-45.17,27.99,-12.35,9.37,5,983.74,38.291,46.16791,15.859861,880.42,NaN,,5.47,14.939265,351.1,17 / 19,6006,2022-08-19 19:11:02:838
-2.2367,-0.6987,15.2094,-1.3873,1.4508,9.599,0.565,-0.0783,3.1294,-0.722,-0.4688,-1.7132,592.9876,0.73,14.23,-45.15,15.77,-14.8,10.26,5,983.75,37.092,46.16791,15.859861,880.42,NaN,,5.47,14.939265,351.1,17 / 19,6505,2022-08-19 19:11:03:337
-3.9206,-0.0592,14.5986,-1.5455,1.7162,9.5308,-1.9382,-0.1466,0.4467,0.1349,-0.3596,1.0184,609.9975,-3.41,17.01,-44.27,22.41,-10.08,9.21,5,983.77,35.921,46.16791,15.859861,880.42,NaN,,5.47,14.939265,351.1,17 / 19,7006,2022-08-19 19:11:03:838
-2.1476,0.8273,13.7569,-1.3053,2.3956,9.4195,2.2927,-0.2622,-0.8924,0.0325,-0.475,-0.6115,576.9901,1.61,13.76,-44.85,17.08,-14.03,12.1,5,983.78,44.565,46.16792,15.859852,868.08,NaN,,5.11,13.832329,350.8,17 / 19,7506,2022-08-19 19:11:04:338
-2.1123,-0.481,12.8746,-1.322,0.9852,9.6671,-1.1159,-0.3973,1.0806,0.2497,-0.161,0.5667,603.9901,-3.68,17.33,-44.74,26.49,-2.57,6.99,5,983.78,33.265,46.16792,15.859852,868.08,NaN,,5.11,13.832329,350.8,17 / 19,8006,2022-08-19 19:11:04:838
-0.9775,0.5444,9.0664,-1.567,1.2592,9.5984,1.7177,0.2509,-1.4721,0.0192,-0.1725,-0.7869,617.0175,2.29,18.24,-43.84,18.83,-7.73,13.16,5,983.79,47.771,46.167927,15.859842,862.96,NaN,,5.08,13.457369,344.9,17 / 19,8506,2022-08-19 19:11:05:338
