ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.2991,3.2106,9.2249,0.3193,1.7941,9.6358,0.9159,1.2975,-0.9448,0.2361,0.2963,-0.068,20834.012,-3.28,10.29,-42.15,5.24,-10.54,-1.9,5,984.91,40.764,46.167995,15.859843,936.83,NaN,,0,23.537027,,0 / 18,7,2022-07-26 08:05:43:684
-1.6092,0.6126,11.3474,-1.6931,2.1216,9.4235,-0.5517,0.3247,0.3938,-0.9245,-0.3439,0.0639,36867.016,-4.16,13.43,-42.15,26.57,-14.74,10.32,5,984.95,46.961,46.167995,15.859827,935.69,NaN,,1.4,20.38106,0.5,Dec-19,507,2022-07-26 08:05:44:184
-0.6395,-3.5288,13.6869,-1.6031,-0.7439,9.6461,0.7028,0.4864,3.6831,-0.7231,1.161,0.0763,32639.021,-3.92,17.91,-39.82,23.66,-0.27,5.72,5,985.03,44.511,46.167995,15.859827,935.69,NaN,,1.4,20.38106,0.5,Dec-19,1007,2022-07-26 08:05:44:684
-0.7017,1.7031,13.1521,-1.3722,1.6254,9.5732,-1.9932,-0.8798,1.2502,0.3731,-0.8057,0.7102,33180.977,-1.88,20.96,-37.05,18.46,-7.36,10.16,5,985.04,45.432,46.168015,15.859819,919.17,NaN,,3.53,16.720695,351.3,13 / 19,1507,2022-07-26 08:05:45:184
-2.2134,1.0241,8.8546,-1.0162,2.2445,9.4921,-0.3551,-0.6604,-2.5183,-0.0299,-0.3367,-0.1533,18714.982,-2.36,11.57,-42.06,16.95,-13.23,6.11,5,985,47.068,46.168015,15.859819,919.17,NaN,,3.53,16.720695,351.3,13 / 19,2006,2022-07-26 08:05:45:683
-2.4598,0.2435,10.6032,-1.2713,1.1629,9.6541,-0.8327,0.298,-1.3646,0.2377,0.2032,0.1605,15775.0205,-4.65,14.59,-40.8,22.7,-3.59,3.26,5,985.08,41.003,46.168034,15.859814,918.48,NaN,,6.12,16.95158,342.9,Dec-18,2506,2022-07-26 08:05:46:183
1.7079,-0.3852,12.8118,-1.1575,-0.0808,9.7378,0.9101,0.6794,-3.2128,0.2625,-0.1774,-0.2686,14295.016,-3.64,18.49,-38.83,27.63,2.2,6.89,5,985.11,46.375,46.168034,15.859814,918.48,NaN,,6.12,16.95158,342.9,Dec-18,3006,2022-07-26 08:05:46:683
-3.3709,0.9835,11.8128,-1.1856,1.7779,9.571,-0.0662,0.3313,-1.8218,0.1592,0.5967,0.1852,13366.013,-9.21,18.08,-39.21,25.21,-7.19,2.48,5,985.14,25.492,46.168053,15.859823,923.05,NaN,,6.19,16.431765,348.4,Dec-19,3506,2022-07-26 08:05:47:183
0.8453,1.1097,8.6806,-0.3775,1.3117,9.7112,0.6528,0.0145,-2.4596,-0.2062,-0.1408,-0.6364,13237.0205,-5.89,13.63,-42.09,21.41,-7.69,2.23,5,985.13,25.132,46.168053,15.859823,923.05,NaN,,6.19,16.431765,348.4,Dec-19,4006,2022-07-26 08:05:47:683
-1.7151,0.9129,8.3827,-1.2934,0.1609,9.7196,-0.9119,0.9515,-3.3082,-0.5536,0.8618,0.7858,14247.968,-7.35,16.82,-40.31,21.23,-2.63,0.44,5,985.12,16.887,46.168068,15.859808,922.47,NaN,,6.44,16.177464,349,Dec-19,4506,2022-07-26 08:05:48:183
-1.9747,-0.0903,9.2901,-0.6694,-0.6939,9.7591,-0.3302,0.0972,-3.3453,-0.2159,-0.7093,-0.6952,15360.03,0.04,19.43,-38.18,19.99,3.24,9.29,5,985.18,20.461,46.168068,15.859808,922.47,NaN,,6.44,16.177464,349,Dec-19,5007,2022-07-26 08:05:48:684
-1.5655,2.6979,8.8469,-0.0381,2.2038,9.5557,-0.9118,0.913,-2.9482,-0.4093,0.8645,0.5483,14043.984,-10.16,14.93,-39.77,12.37,-13.23,-6.71,5,985.06,22.426,46.168083,15.859805,922.96,NaN,,5.8,15.091133,346.9,Nov-18,5506,2022-07-26 08:05:49:183
0.6413,2.2235,6.2686,-0.201,1.6046,9.6724,0.5863,-0.0732,-3.6535,0.1224,0.1717,-0.0858,16316.9795,-7.67,11.36,-42.45,26.62,-9.42,1.19,5,985.13,40.65,46.168083,15.859805,922.96,NaN,,5.8,15.091133,346.9,Nov-18,6007,2022-07-26 08:05:49:684
-1.4626,2.0668,6.6455,-0.4932,1.4745,9.6826,-0.5734,0.7162,-4.9484,0.1279,-0.052,0.2167,17673.998,-5.87,13.63,-41.96,22.91,-5,1.96,5,985.13,59.06,46.168095,15.859802,929.37,NaN,,4.93,14.097566,342.5,Nov-18,6508,2022-07-26 08:05:50:185
0.6676,0.4433,9.5659,0.422,0.5897,9.7798,0.8467,-0.0162,-2.4411,-0.4895,-0.9585,-0.5569,17147.025,-2.83,14.64,-41.34,15.75,-4.71,3.03,5,985.13,50.678,46.168095,15.859802,929.37,NaN,,4.93,14.097566,342.5,Nov-18,7006,2022-07-26 08:05:50:683
-1.1294,2.2594,5.6919,-0.2121,0.1676,9.8029,-1.4066,1.3884,-0.208,1.4637,-0.0315,0.179,18297.969,-9.04,16.76,-40.84,29.19,-0.98,1.24,5,985.16,49.426,46.168114,15.8598,936.09,NaN,,5.76,13.820611,340.6,Nov-19,7506,2022-07-26 08:05:51:183
0.274,0.7406,6.5922,-1.1009,1.0235,9.6908,1.7244,-0.2006,-1.9876,0.5303,-0.7782,-0.0296,19419.008,-3.07,14.94,-41.74,21.87,-5.99,6.48,5,985.13,44.337,46.168114,15.8598,936.09,NaN,,5.76,13.820611,340.6,Nov-19,8006,2022-07-26 08:05:51:683
0.0126,2.7715,6.3829,-1.4391,0.9084,9.6579,0.3346,0.4084,-1.4071,-0.1921,0.3974,0.6603,19517.018,-2.59,13.99,-41.66,27.95,-3.54,7.93,5,985.16,51.704,46.16813,15.859796,935.9,NaN,,5.98,13.502635,339.5,Dec-19,8507,2022-07-26 08:05:52:184
0.0341,1.7779,4.9274,-1.6606,1.4863,9.5501,1.8798,0.0679,-4.2012,0.1443,0.3387,0.6947,21056.018,3.04,14.21,-40.41,16.4,-7.08,12.21,5,985.2,53.674,46.16813,15.859796,935.9,NaN,,5.98,13.502635,339.5,Dec-19,9006,2022-07-26 08:05:52:683
