ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.3948,0.9996,7.7348,-0.8598,1.4903,9.6545,0.5099,-0.8843,-1.1882,0.5292,0.1413,0.2,7076.97,22.09,1.61,-40.46,294.39,-8.74,5.09,2,996.54,55.762,46.16304,15.870962,720.82,NaN,,2.63,16.840204,299.1,15 / 20,10,2022-08-12 09:21:40:061
-0.4409,2.5304,8.4844,0.2648,0.8199,9.7687,-1.0124,0.4044,-1.3525,-0.2227,-1.2531,-0.2072,5573.003,23.83,-0.54,-40.39,282.64,-7.7,4.76,2,996.55,48.111,46.16305,15.87094,724.16,NaN,,4.79,14.362309,298.4,15 / 21,510,2022-08-12 09:21:40:561
0.3637,-0.2961,7.081,-1.0763,-0.3654,9.7406,-0.3452,-0.9685,2.5786,0.7602,-0.2081,0.7287,4678.02,19.14,6.83,-42.43,290.59,2.14,6.31,2,996.58,56.976,46.16305,15.87094,724.16,NaN,,4.79,14.362309,298.4,15 / 21,1010,2022-08-12 09:21:41:061
-0.5025,-0.8363,9.6269,-0.355,-0.5533,9.7846,0.3161,-0.2831,3.6154,-0.3383,0.2654,-0.8784,4901.9854,21.88,1.37,-41.76,266.04,3.23,2.08,2,996.55,43.219,46.163055,15.870923,724.51,NaN,,4.21,14.758204,294.1,17 / 21,1510,2022-08-12 09:21:41:561
-2.7858,-1.1378,13.3113,-1.0812,-0.029,9.7468,-1.0234,0.0986,2.1633,-0.3393,0.1567,0.5179,3673.0127,22.48,5.14,-41.89,285.78,0.17,6.33,2,996.59,37.944,46.163055,15.870923,724.51,NaN,,4.21,14.758204,294.1,17 / 21,2010,2022-08-12 09:21:42:061
0.2865,0.4654,10.8311,-0.6109,0.0995,9.7871,0.5378,0.2808,1.3267,-0.282,0.141,-0.4018,3982.973,21.68,-1.44,-41.66,275.32,-3.67,3.9,2,996.56,34.13,46.163063,15.870909,724.71,NaN,,4,16.023415,288.6,17 / 21,2511,2022-08-12 09:21:42:562
-3.4283,0.3254,12.1531,-0.7189,0.1979,9.7783,-0.3276,1.3699,-2.3564,-0.0881,-0.039,0.264,3021.03,17.23,-2.59,-41.34,261.24,-1.16,4.2,2,996.49,28.184,46.163063,15.870909,724.71,NaN,,4,16.023415,288.6,17 / 21,3011,2022-08-12 09:21:43:062
1.6941,0.3296,9.7962,-0.8795,0.9449,9.7213,1.669,-0.5791,-2.0392,0.2164,-0.2639,0.4165,2542.995,20.93,-5.31,-40.99,267.14,-5.53,5.17,2,996.52,25.304,46.163063,15.870895,725.22,NaN,,4.21,17.024643,273.7,18 / 21,3511,2022-08-12 09:21:43:562
-2.5065,1.9585,9.3494,-0.3935,0.4425,9.7888,-0.1284,1.3,-2.8522,-0.1339,0.0298,-0.5098,1925.0326,21.9,-6.77,-41.21,255.91,-2.59,2.3,2,996.48,42.415,46.163063,15.870895,725.22,NaN,,4.21,17.024643,273.7,18 / 21,4011,2022-08-12 09:21:44:062
0.1376,0.1167,6.0012,-0.8564,0.8454,9.7325,0.829,-1.182,-3.2666,0.4199,-0.4075,1.0928,2189.0251,22.63,-3.81,-40.56,264.86,-3.24,8.4,2,996.49,38.313,46.163063,15.870884,733.08,NaN,,2.77,13.115025,272.9,18 / 21,4510,2022-08-12 09:21:44:561
