ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.3254,2.0195,12.2901,-0.324,2.2125,9.5483,-0.396,0.3755,-0.7935,-0.1327,0.7675,0.0822,6687.023,0.6,-18.13,-40.99,191.97,-11.66,-1.37,5,1000.7,49.078,46.163006,15.870765,721.71,NaN,,2.92,14.616486,219.7,16 / 21,8,2022-08-09 13:01:48:155
0.6772,3.2656,10.593,0.3584,1.8674,9.6205,-2.3941,-0.2626,-0.0783,-0.3709,-1.0336,-0.7211,2902.9727,2.36,-22.03,-38.27,193.35,-10.98,-2.13,5,1000.7,49.992,46.163006,15.870765,721.71,NaN,,2.92,14.616486,219.7,19 / 21,508,2022-08-09 13:01:48:655
-1.5715,1.5266,11.1721,0.1831,1.1542,9.7368,-0.0892,0.4919,0.0709,0.145,0.503,0.3289,13209.008,-1.29,-18.06,-41.85,177.82,-13.55,-0.97,5,1000.72,50.995,46.163006,15.870765,721.71,NaN,,2.92,14.616486,219.7,19 / 21,1008,2022-08-09 13:01:49:155
0.6544,1.5392,12.2728,0.3249,1.6746,9.6572,-0.3101,0.0664,-0.0362,-0.1731,-0.3726,-0.1834,3927.0151,1.59,-16.22,-41.4,201.04,-9.83,-1.93,5,1000.69,40.956,46.163,15.87075,719.12,NaN,,6.44,12.567684,237.6,19 / 21,1508,2022-08-09 13:01:49:655
0.0879,2.6399,8.0399,-0.0282,1.685,9.6608,-0.1359,-0.3436,-0.5431,0.2664,0.3706,-0.0257,8781.008,0.13,-14.44,-42.99,185.77,-7.29,-1.14,5,1000.7,43.054,46.163,15.87075,719.12,NaN,,6.44,12.567684,237.6,19 / 21,2008,2022-08-09 13:01:50:155
0.5862,1.4638,7.6385,0.3046,1.7793,9.6391,0.607,-0.6981,-0.3547,0.1988,-0.0929,0.095,27216.004,0.3,-15.49,-42.58,187.15,-9.52,-1.28,5,1000.7,50.993,46.162975,15.870745,732.94,NaN,,1.66,12.438257,224.6,19 / 21,2508,2022-08-09 13:01:50:655
-0.481,2.211,7.4261,0.3578,1.541,9.6782,0.5686,-0.1051,-0.8253,0.4032,-0.265,-0.0287,13793.018,-1.57,-16.12,-42.51,179.08,-8.82,-2.47,5,1000.72,56.658,46.162975,15.870745,732.94,NaN,,1.66,12.438257,224.6,19 / 21,3008,2022-08-09 13:01:51:155
-0.1705,0.5486,8.1673,0.6036,2.096,9.561,0.3146,-0.2461,-1.3516,-0.5096,-0.0218,0.3654,10165.973,-2.12,-17.91,-43.09,173.34,-15.77,-1.79,5,1000.74,56.663,46.162964,15.870739,730.46,NaN,,3.96,12.559519,227.2,19 / 21,3508,2022-08-09 13:01:51:655
-3.6317,0.134,9.8937,-1.5286,0.2977,9.6822,1.0918,-0.2123,1.0544,-0.6794,0.765,-0.6629,8318.971,-0.36,-17.76,-42.58,165.96,-5.29,4.66,5,1000.72,53.803,46.162964,15.870739,730.46,NaN,,3.96,12.559519,227.2,19 / 21,4008,2022-08-09 13:01:52:155
-2.9396,1.8754,8.1559,0.3613,2.2147,9.5465,0.3785,-1.0697,1.2384,-0.699,0.3516,0.7558,8701.0205,0.34,-22.5,-39.66,193.3,-17.73,-2.98,5,1000.71,36.645,46.162956,15.870724,729.7,NaN,,4.5,12.226105,232.2,19 / 21,4508,2022-08-09 13:01:52:655
