ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.9496,1.9896,11.4168,-0.8075,1.7247,9.62,0.2618,-0.1287,0.5433,0.2786,0.4044,-0.0368,2377.0127,-3.04,20.48,-51.15,14.24,-10.13,4.8,5,994,20.905,46.16785,15.859825,874.72,NaN,,3.53,12.226105,17.5,15 / 19,18,2022-08-09 19:05:40:590
-1.7593,2.2086,6.1053,-1.0133,2.0989,9.5257,-0.4823,-0.0946,-2.3678,0.2259,0.0499,0.7989,2637.0227,3.81,19.73,-48.02,2.26,-9.85,6.08,5,994.02,28.974,46.16785,15.859825,874.72,NaN,,3.53,12.226105,17.5,15 / 19,518,2022-08-09 19:05:41:090
0.6156,0.2704,13.4453,-0.5075,1.2159,9.7177,1.2772,1.6286,-3.7822,-0.5186,0.139,-0.2514,2087.0325,2.79,19.14,-46.91,358.74,-7.12,2.99,5,994.08,22.383,46.167866,15.859829,873.04,NaN,,3.56,12.226105,11.2,15 / 19,1018,2022-08-09 19:05:41:590
-1.8598,-0.0939,10.5769,-0.383,0.0715,9.7989,-1.0896,-0.0224,-2.0122,0.5641,0.1685,1.0615,2848.0276,-0.17,25.26,-43.82,3.88,-0.42,2.24,5,994.07,23.764,46.167866,15.859829,873.04,NaN,,3.56,12.226105,11.2,15 / 19,1520,2022-08-09 19:05:42:092
0.411,0.5587,11.1476,0.2149,0.53,9.79,0.6103,0.4607,-2.8847,-0.2531,0.0721,0.0203,2340.0227,2.27,21.73,-45.09,353.02,-3.1,-1.26,5,994.1,30.575,46.167877,15.859834,868.57,NaN,,3.56,12.226105,12.4,16 / 19,2020,2022-08-09 19:05:42:592
-2.1846,0.5815,8.5519,0.219,1.5414,9.6823,-1.424,0.2003,-1.3781,0.9371,-0.384,-0.0551,2717.01,1.22,23.18,-44.46,355.76,-0.97,-0.99,5,993.98,33.414,46.167877,15.859834,868.57,NaN,,3.56,12.226105,12.4,16 / 19,2518,2022-08-09 19:05:43:090
1.124,1.0134,6.262,-0.2262,1.0466,9.748,1.1644,0.3468,-4.2827,0.4003,-0.031,-0.2385,2157.975,3.11,20.51,-46.63,355.79,-6.13,1.33,5,994.05,20.902,46.16789,15.859836,867.79,NaN,,3.71,12.226105,7.9,16 / 19,3018,2022-08-09 19:05:43:590
-2.0399,1.1414,9.3063,0.6541,0.9278,9.7407,-0.866,1.888,-3.6136,-0.1502,-0.3522,-0.38,2356.02,3.17,21.08,-46.29,346.46,-5.43,-3.84,5,994.05,24.577,46.16789,15.859836,867.79,NaN,,3.71,12.226105,7.9,16 / 19,3518,2022-08-09 19:05:44:090
1.4076,0.2776,4.9298,-0.4369,1.5053,9.6806,0.7128,-0.8495,-2.167,1.3076,-0.4849,0.3682,2576.0027,7.69,24.08,-44.46,348.86,-8.83,2.58,5,994.07,18.815,46.167896,15.859837,867.38,NaN,,3.6,12.226105,4.1,15 / 19,4018,2022-08-09 19:05:44:590
-2.9623,1.9771,6.9906,-0.1384,2.1447,9.5683,-2.256,0.5671,-2.4252,-0.0519,0.028,-0.0998,2185.9875,7.43,18.38,-47.44,340.82,-9.52,-2.27,5,994.08,23.304,46.167896,15.859837,867.38,NaN,,3.6,12.226105,4.1,15 / 19,4519,2022-08-09 19:05:45:091
0.204,1.8329,6.475,-0.6066,1.3361,9.6963,0.7565,-0.0322,-3.9642,-0.2078,-0.0678,-0.3621,2376,2.48,17.16,-47.89,2.45,-7.83,3.58,5,994.12,28.399,46.16791,15.859838,869.89,NaN,,3.64,12.226105,359,15 / 19,5019,2022-08-09 19:05:45:591
-3.3547,-2.3043,12.2782,1.1022,-0.5808,9.7272,-2.3816,1.8569,-1.753,-0.5266,-0.1729,-1.2474,2661.9976,3.83,25.33,-44.08,338.26,3.4,-6.46,5,994.14,25.769,46.16791,15.859838,869.89,NaN,,3.64,12.226105,359,15 / 19,5518,2022-08-09 19:05:46:090
1.264,0.3505,10.5954,-0.8152,1.5191,9.6539,1.9276,-0.2862,-2.7328,0.7049,-0.1484,0.1978,2853.9675,8.01,23.12,-46.05,352.2,-8.91,4.83,5,994.13,18.133,46.16792,15.859837,865.77,NaN,,3.82,12.226105,354.1,15 / 19,6018,2022-08-09 19:05:46:590
-2.8158,2.3671,4.5757,-0.728,0.5308,9.7652,-3.08,0.7599,-1.3481,0.1254,0.266,0.3402,2940.975,10.41,19.48,-46.89,343.27,-3.1,4.26,5,994.15,20.742,46.16792,15.859837,865.77,NaN,,3.82,12.226105,354.1,15 / 19,6519,2022-08-09 19:05:47:091
1.3591,0.6993,4.6457,-1.6693,1.2708,9.5796,-0.0119,-1.08,-3.5641,0.2218,-0.1171,-0.1092,2718.0227,12.49,21.83,-45.6,352.01,-7.45,9.89,5,994.14,39.873,46.16793,15.859833,865.65,NaN,,3.74,12.226105,348.1,15 / 19,7019,2022-08-09 19:05:47:591
-3.2943,0.524,8.077,0.1342,0.2179,9.8033,-0.1518,2.1105,-4.6261,-0.7843,-1.0702,-0.2818,2728.0127,14.78,20.81,-46.05,324.63,-1.27,-0.78,5,994.15,12.292,46.16793,15.859833,865.65,NaN,,3.74,12.226105,348.1,15 / 19,7518,2022-08-09 19:05:48:090
0.1908,-1.3149,9.7406,-0.2527,-0.0174,9.8034,0.6445,1.2163,-3.8146,-0.1426,-0.7442,-0.1261,2789.0327,11.51,23.48,-45.34,334.69,0.1,1.48,5,994.21,25.677,46.167946,15.859826,864.64,NaN,,3.78,12.226105,333,15 / 19,8019,2022-08-09 19:05:48:591
-2.0674,1.4824,6.6209,0.0779,-0.1265,9.8055,-0.7448,1.3274,-2.7733,-0.3611,0.3713,-0.3693,2670.975,10.41,24.38,-45,336.14,0.74,-0.46,5,994.21,13.047,46.167946,15.859826,864.64,NaN,,3.78,12.226105,333,15 / 19,8519,2022-08-09 19:05:49:091
1.0786,0.1657,7.1157,0.7799,-0.0483,9.7755,-0.5429,-0.7736,-1.5908,0.5045,-0.5166,0.0596,2868.0076,9.56,26.72,-43.86,337.88,3.1,0.01,5,994.21,21.26,46.16796,15.85982,861.91,NaN,,3.74,12.226105,341.4,15 / 19,9018,2022-08-09 19:05:49:590
-1.6606,2.6758,3.7926,-0.6797,0.8066,9.7498,-0.0652,1.0763,-2.1502,0.4954,0.8836,0.3884,2630.0027,7.54,22.29,-46.26,349.48,-4.72,3.99,5,994.25,14.087,46.16796,15.85982,861.91,NaN,,3.74,12.226105,341.4,15 / 19,9518,2022-08-09 19:05:50:090
0.7047,1.3394,5.0674,-0.6312,0.7693,9.756,0.8001,-0.0865,-3.1768,0.1722,0.17,-0.0228,2789.0327,10.41,22.74,-46.09,345.23,-4.5,3.7,5,994.26,20.409,46.167973,15.859819,860.36,NaN,,3.96,12.226105,358.1,15 / 19,10019,2022-08-09 19:05:50:591
-2.4299,1.2072,5.8516,-0.4796,-0.4918,9.7826,1.6233,1.3301,0.6624,-0.0057,-0.2379,0.0573,3048.03,6.77,25.14,-45.02,348.09,2.87,2.81,5,994.25,25.861,46.167973,15.859819,860.36,NaN,,3.96,12.226105,358.1,15 / 19,10518,2022-08-09 19:05:51:090
0.9565,0.6802,6.4092,-0.8298,0.1081,9.7709,1.2147,0.6483,-0.3185,-0.4178,0.3873,0.5614,2738.0027,6.11,23.89,-45.19,354.46,-4,4.27,5,994.26,18.517,46.167984,15.85982,858.35,NaN,,3.89,12.226105,3.1,15 / 19,11018,2022-08-09 19:05:51:590
-1.8598,2.0004,6.7579,0.0033,0.1947,9.8047,-0.6778,1.6793,-0.9618,-0.1126,-0.421,-0.2534,2858.0176,11.93,22.91,-45.45,336.76,-0.46,2.49,5,994.27,44.637,46.167984,15.85982,858.35,NaN,,3.89,12.226105,3.1,15 / 19,11519,2022-08-09 19:05:52:091
-0.4552,0.7358,6.2315,-1.5025,0.1384,9.6899,-0.1854,-0.7283,-1.3886,-0.284,0.1262,0.6413,2805.975,7.8,22.24,-45.54,357.83,-0.81,8.81,5,994.3,69.224,46.167995,15.859819,856.22,NaN,,4.03,12.226105,346.9,15 / 19,12018,2022-08-09 19:05:52:590
-1.5882,2.3414,6.9601,-0.5742,-0.5283,9.7756,-0.0792,0.1366,2.6457,0.053,-0.1436,0.0902,3001.995,13.71,23.1,-45.34,331.06,3.09,3.36,5,994.33,23.819,46.167995,15.859819,856.22,NaN,,4.03,12.226105,346.9,15 / 19,12518,2022-08-09 19:05:53:090
0.3876,-0.7549,9.6712,-1.4016,-0.2937,9.7015,0.8044,-0.1342,-0.1734,-0.6565,0.0798,0.5372,3102.975,8.61,23.83,-44.14,352.95,-2.18,7.5,5,994.33,25.126,46.168007,15.859814,859.23,NaN,,4.39,12.226105,333.6,15 / 19,13019,2022-08-09 19:05:53:591
-1.6816,0.987,10.0505,-0.4648,-0.808,9.7622,-1.0275,1.1507,1.053,-1.2354,0.3816,-0.0283,2994.975,13.07,23.78,-45.11,333.31,-1.92,0.23,5,994.35,31.498,46.168007,15.859814,859.23,NaN,,4.39,12.226105,333.6,15 / 19,13519,2022-08-09 19:05:54:091
-0.3948,-0.3165,9.3416,-0.4557,0.0695,9.7958,0.1464,-1.1652,-0.6761,-0.1455,-0.5446,-0.1144,2952.9902,12.17,25.14,-44.98,348.36,-2.87,8,5,994.35,19.604,46.168022,15.859811,859.28,NaN,,4.43,12.226105,352.9,14 / 19,14018,2022-08-09 19:05:54:590
-0.5192,0.7328,8.4957,-0.1646,0.5024,9.7924,-0.9563,0.7307,2.137,-1.0359,0.3124,0.4544,3244.995,8.55,21.28,-46.93,339.14,-9.07,-2.08,5,994.38,19.63,46.168022,15.859811,859.28,NaN,,4.43,12.226105,352.9,14 / 19,14518,2022-08-09 19:05:55:090
-0.3482,-1.6738,7.8024,-1.08,-0.4146,9.7382,-1.3433,0.3377,-1.4606,-0.7152,-0.5255,1.1911,3295.0127,10.18,25.11,-44.93,354.76,-6.92,9.06,5,994.33,18.033,46.168037,15.859808,859.07,NaN,,4.25,12.226105,341.3,14 / 19,15019,2022-08-09 19:05:55:591
1.0708,-1.4118,10.7749,0.7382,-0.7401,9.7508,1.4344,-1.6359,3.2624,0.2141,0.3328,0.1281,3605.985,12.53,28.76,-42.62,327.9,2.8,-5.27,5,994.36,20.718,46.168037,15.859808,859.07,NaN,,4.25,12.226105,341.3,14 / 19,15518,2022-08-09 19:05:56:090
0.4014,-0.402,8.6088,0.1544,-1.7004,9.6569,0.5983,-0.9043,2.5925,-0.5277,-0.4848,0.3594,3674.0251,15.02,26.48,-44.02,326.98,4.57,0.57,5,994.37,31.166,46.16805,15.859804,859.23,NaN,,4.25,12.226105,339.7,14 / 19,16018,2022-08-09 19:05:56:590
1.2574,-1.1037,10.8054,0.8761,-0.5455,9.7522,0.9139,-0.5208,3.1192,0.2453,0.3842,-0.3176,3766.0276,16.01,26.66,-43.2,322.24,4.15,-3.38,5,994.38,12.232,46.16805,15.859804,859.23,NaN,,4.25,12.226105,339.7,14 / 19,16518,2022-08-09 19:05:57:090
-0.1603,-1.8078,12.3236,-0.0146,0.186,9.8049,0.4881,-1.2334,2.3765,0.4564,0.247,0.7397,3766.0276,12.04,22.74,-45.6,330.66,-0.8,-1.61,5,994.38,20.325,46.168064,15.859799,860.12,NaN,,5.47,12.226105,343.3,Nov-19,17019,2022-08-09 19:05:57:591
1.6427,-1.7444,13.8844,0.4617,0.2532,9.7925,2.9971,-1.3632,0.4301,-0.1881,1.1842,-1.1723,3578.985,14.38,21.23,-45.62,321.95,-2.69,-5.13,5,994.4,15.202,46.168064,15.859799,860.12,NaN,,5.47,12.226105,343.3,Nov-19,17518,2022-08-09 19:05:58:090
-0.5282,-0.4953,10.8586,0.068,-0.4307,9.797,0.1535,-1.592,2.4389,-0.2167,0.0231,0.785,3334.0276,13.46,22.16,-44.98,330.84,-1.87,-0.11,5,994.4,28.706,46.168076,15.85979,856.97,NaN,,5.87,12.226105,333.8,Nov-19,18019,2022-08-09 19:05:58:591
0.0173,-2.4688,14.2834,0.4959,0.5581,9.7782,1.5157,-0.367,1.7388,0.1657,0.8028,-1.4451,3357.9905,15.56,21.69,-44.98,317.33,1.75,-3.92,5,994.42,15.713,46.168076,15.85979,856.97,NaN,,5.87,12.226105,333.8,Nov-19,18519,2022-08-09 19:05:59:091
