ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.4618,1.7246,8.2624,-0.6224,0.0832,9.7865,0.0323,1.7256,-3.8019,-0.1991,0.1035,0.7417,1110.9825,-14.7,16.29,-40.33,44.75,-0.18,1.41,2,991.03,45.219,46.16788,15.859871,894.36,NaN,,5.44,12.226105,45.7,15 / 19,13,2022-08-06 19:53:44:009
0.143,0.8046,6.6293,-0.8491,-1.151,9.7018,1.0135,0.5951,-0.6203,0.6284,-0.7466,0.3147,1114.02,-11.38,23.08,-38.03,37.63,6.74,5,2,990.97,51.055,46.167892,15.859883,892.8,NaN,,5.33,12.226105,41.8,15 / 19,513,2022-08-06 19:53:44:509
-1.2945,0.0395,8.272,0.0378,-0.9765,9.7578,1.1073,1.2305,1.057,1.0854,-0.5193,0.4644,1129.005,-12.97,25.82,-36.3,29.99,5.71,-0.22,2,990.99,43.279,46.167892,15.859883,892.8,NaN,,5.33,12.226105,41.8,15 / 19,1014,2022-08-06 19:53:45:010
0.5103,0.7543,6.6879,0.3001,0.2321,9.7993,0.9586,0.1702,-2.5263,0.5288,-0.2737,0.5996,938.9926,-11.23,24.34,-37.26,26.95,1.47,1.11,2,990.9,56.781,46.167904,15.859891,889.47,NaN,,5.15,12.226105,32.2,15 / 19,1512,2022-08-06 19:53:45:508
-0.6419,1.7713,5.1021,-0.4337,0.9378,9.7521,0.7984,0.4426,-1.8458,0.4517,0.0828,0.5421,886.005,-4.59,22.33,-39.28,14.99,-2.45,1.96,2,990.99,48.801,46.167904,15.859891,889.47,NaN,,5.15,12.226105,32.2,15 / 19,2012,2022-08-06 19:53:46:008
-0.9978,0.9739,7.0552,-0.6548,0.1521,9.7836,-0.6326,0.3609,-1.0389,0.1649,0.0454,0.2613,886.005,0.08,20.96,-39.86,7.04,-0.89,3.83,2,990.93,49.812,46.16791,15.859894,886.08,NaN,,5.33,12.226105,20,15 / 19,2512,2022-08-06 19:53:46:508
-0.9523,1.6917,6.8405,-0.6929,0.0909,9.7817,1.1533,-0.4173,3.0117,-0.0152,-0.4125,0.2915,827.01,-2.93,21.24,-40.07,15.23,-0.53,4.05,2,990.99,38.185,46.16791,15.859894,886.08,NaN,,5.33,12.226105,20,15 / 19,3012,2022-08-06 19:53:47:008
0.3165,-0.0179,6.3302,-0.3032,-0.443,9.7919,-0.0909,-0.0198,-0.7685,0.3529,-0.6109,0.2473,851.985,-4.35,24.98,-37.86,16.94,3,4.55,2,991.02,51.956,46.167923,15.859893,884.61,NaN,,5.33,12.226105,9.8,15 / 19,3514,2022-08-06 19:53:47:510
-0.6772,-1.0594,9.1202,0.0577,-1.9755,9.6054,-1.8431,2.2092,-3.8083,-0.4653,-1.1356,0.5476,996.03,1.8,29.89,-34.44,2.24,10.63,4.89,2,991.12,19.756,46.167923,15.859893,884.61,NaN,,5.33,12.226105,9.8,15 / 19,4013,2022-08-06 19:53:48:009
1.1731,1.1551,5.8714,-0.5413,-0.5209,9.7778,-0.4695,-0.6672,2.2202,-0.0443,-0.3529,0.7866,964.98,0.49,28.24,-36.21,4.37,3.04,3.17,2,991.06,35.3,46.167934,15.85989,882.95,NaN,,5.36,12.226105,2.7,15 / 19,4513,2022-08-06 19:53:48:509
