ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.9398,2.8804,9.548,0.5867,2.2658,9.5232,0.1821,-0.0861,-1.6301,0.1071,0.364,-0.2805,2863.0127,10.74,-22.56,-38.55,220.82,-10.95,-3.29,5,985.99,48.5,46.163097,15.870954,701.79,NaN,,4.32,15.985592,229.5,16 / 22,5,2022-08-15 12:38:45:971
0.8764,1.7928,7.3555,0.0495,0.4419,9.7966,-0.758,0.02,-0.6445,-0.0018,-0.8052,0.1578,6061.9727,12.11,-21.6,-38.51,208.88,-3.25,1.63,5,985.99,45.727,46.16307,15.870943,718.55,NaN,,4.75,13.133664,233,18 / 24,506,2022-08-15 12:38:46:472
0.7968,-0.0281,7.1821,1.2053,0.2537,9.729,-0.41,-0.7734,0.303,0.0168,-0.0906,-0.054,10584,5.16,-20.01,-40.69,213.65,-4.01,-9.12,5,986.02,44.896,46.16307,15.870943,718.55,NaN,,4.75,13.133664,233,18 / 24,1006,2022-08-15 12:38:46:972
0.3434,-0.0173,7.9286,0.895,-0.2399,9.7628,-0.5259,-0.0799,-0.3816,0.152,-0.4623,0.1383,1540.0126,6.79,-15.19,-42.32,208.37,1.9,-2.52,5,985.98,47.401,46.163067,15.87093,721.47,NaN,,4.46,12.226105,230.9,18 / 25,1505,2022-08-15 12:38:47:471
-0.1801,0.9147,9.0981,0.3266,1.0999,9.7393,0.264,-0.5401,-0.1874,0.0424,0.2582,-0.213,4322.0254,8.55,-17.46,-41.18,221.9,-5.33,-3.99,5,985.98,45.654,46.163067,15.87093,721.47,NaN,,4.46,12.226105,230.9,18 / 25,2006,2022-08-15 12:38:47:972
-0.4199,-0.1573,11.7685,-0.1696,1.307,9.7177,0.0862,-1.1451,0.9908,0.4743,-0.1224,0.4294,19334.025,10.44,-19.89,-39.26,209.68,-3.77,0.13,5,986.03,44.54,46.163063,15.870911,722.53,NaN,,4.64,12.226105,235.1,18 / 25,2505,2022-08-15 12:38:48:471
1.8921,0.804,11.8343,2.0169,0.3164,9.5918,0.2162,0.5472,2.9024,-0.3771,-1.1795,-0.9571,1071.9675,8.46,-19.84,-39.49,211.49,-3.71,-4.01,5,986,44.598,46.163063,15.870911,722.53,NaN,,4.64,12.226105,235.1,18 / 25,3006,2022-08-15 12:38:48:972
2.8128,0.7178,11.9067,2.0788,1.229,9.5047,-0.925,0.9235,0.3393,-0.4674,0.7136,-0.4926,1351.0126,-3.45,-21.94,-40.74,214.15,-5.95,-21.27,5,985.97,43.055,46.163055,15.870891,718.94,NaN,,5,12.226105,236.1,18 / 25,3506,2022-08-15 12:38:49:472
-1.7677,0.8871,12.6927,-1.5445,0.875,9.6446,0.8183,0.8502,-4.0834,0.2544,0.4062,0.0584,770.9851,12.36,-18.64,-38.49,200.76,-5.12,9.1,5,985.98,44.646,46.163055,15.870891,718.94,NaN,,5,12.226105,236.1,18 / 25,4006,2022-08-15 12:38:49:972
-2.6351,0.2841,8.7153,-0.371,0.6166,9.7802,-0.7219,-0.2441,-3.7262,0.5273,1.4516,-0.1797,624.9826,17.96,-19.65,-36.58,209.81,-1.15,10.43,5,985.99,48.754,46.163044,15.870873,719.67,NaN,,5.36,12.228551,232,18 / 25,4507,2022-08-15 12:38:50:473
