ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.737,1.008,9.146,-0.6392,2.2687,9.5192,-0.4382,-0.8907,0.4267,0.0153,0.2468,0.2061,40458.016,10.26,7.01,-45.75,337.88,-15.25,2.84,5,991.88,16.788,46.16274,15.870364,774.93,NaN,,4.18,15.118274,321.7,17 / 21,7,2022-07-23 16:24:28:266
-1.066,1.1043,11.3731,-1.2353,2.1196,9.4948,-1.117,-0.7036,2.9827,-0.0302,-0.1952,-0.3191,29913.031,11.53,8.21,-45.51,344.15,-12.86,8.34,5,991.86,18.318,46.16274,15.870364,774.93,NaN,,4.18,15.118274,321.7,17 / 21,506,2022-07-23 16:24:28:765
-0.5539,1.2963,13.593,0.4085,2.0203,9.5876,1.2777,-0.4047,3.6766,0.0832,0.3493,0.4046,63655,4.71,10.54,-46.39,327.92,-3.54,-4.56,5,991.94,22.722,46.162746,15.870351,769.47,NaN,,4.75,13.179081,321.8,17 / 23,1007,2022-07-23 16:24:29:266
1.2191,1.5212,11.129,0.5439,1.5366,9.6702,0.1388,0.2753,1.6481,0.0688,-0.3883,-0.1633,57642.027,5.04,9.75,-47.34,343.14,-9.89,-0.52,5,991.86,19.451,46.162746,15.870351,769.47,NaN,,4.75,13.179081,321.8,17 / 23,1506,2022-07-23 16:24:29:765
0.0927,2.927,11.3719,0.144,2.2106,9.5532,-0.4326,1.1118,0.076,0.0644,0.0732,-0.028,50391.992,4.07,11.23,-47.51,345.13,-11.58,-1.69,5,991.85,29.203,46.162758,15.870337,778.44,NaN,,4.72,12.605546,321.8,19 / 24,2006,2022-07-23 16:24:30:265
-0.2249,1.3454,10.8891,-0.3276,1.2107,9.7261,-0.2203,0.315,0.5543,0.017,-0.1808,-0.1035,40162.973,8.01,12.36,-46.52,344.05,-6.73,3.65,5,991.86,24.792,46.162758,15.870337,778.44,NaN,,4.72,12.605546,321.8,19 / 24,2507,2022-07-23 16:24:30:766
0.1621,3.1077,7.6265,0.1123,1.8909,9.622,0.4718,-1.2997,-2.2616,0.1356,-0.0914,-0.0537,54584.01,7.22,14.93,-45.71,339.96,-7.5,-0.76,5,991.86,11.382,46.162773,15.870328,777.64,NaN,,4.64,12.656498,319.5,19 / 24,3007,2022-07-23 16:24:31:266
-0.0329,2.4909,6.9679,-0.2235,2.8707,9.3744,0.5297,-0.5415,-1.7642,0.2036,0.1667,0.4307,40416.03,5.31,8.27,-48.41,349.89,-16.24,1.47,5,991.83,15.982,46.162773,15.870328,777.64,NaN,,4.64,12.656498,319.5,19 / 24,3507,2022-07-23 16:24:31:766
2.0291,2.9115,7.5314,0.3222,3.2303,9.2538,1.2444,-0.5251,-1.2203,0.5692,-0.1568,-0.3627,38104.965,7.84,4.61,-48.6,332.9,-16.64,-1.86,5,991.84,33.974,46.162785,15.870317,781.35,NaN,,4.72,12.226105,316.9,19 / 24,4007,2022-07-23 16:24:32:266
0.5761,1.2239,8.2594,0.137,1.961,9.6076,-0.9065,-0.1352,3.9516,0.3039,0.2061,0.696,51745.03,4.84,8.57,-48.28,342.84,-11.54,-0.82,5,991.85,7.817,46.162785,15.870317,781.35,NaN,,4.72,12.226105,316.9,19 / 24,4506,2022-07-23 16:24:32:765
-0.4564,-0.0849,10.7545,-0.1531,0.9794,9.7564,0.7849,0.6478,2.0647,0.3993,0.6584,0.0642,43893.97,4.58,10.22,-47.16,348.84,-10.67,1.63,5,991.84,8.702,46.162792,15.870305,779.56,NaN,,4.61,12.226105,315.6,19 / 24,5007,2022-07-23 16:24:33:266
-2.2588,0.4427,11.7356,-0.9643,1.2888,9.6737,-0.884,-0.048,3.2438,0.0598,0.233,-0.1463,38158.023,5.91,14.48,-45.75,349.21,-7.53,2.73,5,991.86,14.757,46.162792,15.870305,779.56,NaN,,4.61,12.226105,315.6,19 / 24,5507,2022-07-23 16:24:33:766
-0.7807,0.7669,12.0544,0.5769,1.2709,9.7068,-0.5224,-0.8272,2.3782,0.7656,-0.2685,-0.1755,53841.984,5.76,14.59,-45.66,343.8,-4.34,0.8,5,991.88,7.055,46.1628,15.870293,786.47,NaN,,4.39,12.951754,318.8,19 / 24,6006,2022-07-23 16:24:34:265
-2.3109,2.6058,8.7039,-0.1087,1.5605,9.6811,0.2934,1.2093,-2.9144,0.38,0.6655,0.1287,51640,1.48,11.93,-46.93,358.6,-9.16,0.64,5,991.88,23.815,46.1628,15.870293,786.47,NaN,,4.39,12.951754,318.8,19 / 24,6507,2022-07-23 16:24:34:766
0.0957,1.6863,9.9601,-0.4828,1.4816,9.6821,0.757,0.3085,-2.8289,-0.4811,0.1649,0.2676,42471,6.02,12.21,-46.39,346.8,-9.82,1.71,5,991.84,25.055,46.162807,15.870283,790.42,NaN,,3.64,12.226105,329.5,19 / 24,7006,2022-07-23 16:24:35:265
-0.9224,1.8766,9.457,-0.2777,0.7139,9.7767,0.354,0.7602,-2.368,-0.4078,0.6164,-0.3099,46777.03,6.23,12.6,-46.57,337.45,-4.58,-1.14,5,991.85,18.54,46.162807,15.870283,790.42,NaN,,3.64,12.226105,329.5,19 / 24,7507,2022-07-23 16:24:35:766
-0.5222,1.3328,6.4869,-0.3766,1.5423,9.6773,-0.0942,-0.5734,-2.0909,0.1409,0.2877,0.3758,41324.99,6.71,14.34,-46.11,344.72,-8.81,1.6,5,991.85,20.209,46.162815,15.870276,788.91,NaN,,4.57,12.226105,343.8,19 / 24,8007,2022-07-23 16:24:36:266
0.2195,2.6094,7.7031,-0.0398,1.67,9.6633,-0.1476,-0.8839,1.5017,-0.2499,-0.0517,-0.3176,34454.973,4.86,9.68,-47.57,345.09,-9.81,0.24,5,991.84,16.28,46.162815,15.870276,788.91,NaN,,4.57,12.226105,343.8,19 / 24,8507,2022-07-23 16:24:36:766
0.1113,1.3968,7.8503,-0.5717,1.962,9.5914,-0.9637,-1.504,1.9008,0.3872,-0.0204,0.2004,36626.99,4.78,13.07,-46.87,355.73,-9.71,4.19,5,991.88,18.15,46.162823,15.87027,783.72,NaN,,4.28,12.226105,350.1,19 / 24,9006,2022-07-23 16:24:37:265
0.3003,1.4237,10.3436,-0.1707,2.4583,9.492,0.569,-0.572,1.1429,-0.4239,0.1138,-0.6674,19178.033,4.35,7.16,-48,351.85,-17.35,1.18,5,991.88,22.569,46.162823,15.87027,783.72,NaN,,4.28,12.226105,350.1,19 / 24,9507,2022-07-23 16:24:37:766
-1.6522,-0.0156,13.2359,0.0053,2.2568,9.5434,-0.5773,-1.4443,3.3745,-0.3173,0.1718,0.2065,10359.968,1.41,8.03,-48.28,353.49,-16.4,-1.7,5,991.86,24.74,46.162834,15.870264,780.14,NaN,,4.57,12.226105,344,19 / 24,10006,2022-07-23 16:24:38:265
0.2853,1.5362,11.3456,0.7518,2.8504,9.3531,0.3167,0.162,1.1941,-0.1971,-0.1633,-1.0781,7714.981,2.81,5.18,-48.07,339.84,-16.9,-4.6,5,991.86,13.341,46.162834,15.870264,780.14,NaN,,4.57,12.226105,344,19 / 24,10507,2022-07-23 16:24:38:766
-0.5946,2.7864,12.2375,0.3787,2.968,9.339,-1.3731,0.9564,0.2109,0.3496,-0.1306,0.1023,6504.975,1.31,6.84,-47.93,348.78,-14.01,-3.16,5,991.87,21.542,46.162846,15.870255,778.56,NaN,,4.43,12.226105,336.5,19 / 24,11007,2022-07-23 16:24:39:266
1.6175,3.4175,10.6116,0.4728,2.4414,9.4861,-0.1325,0.0862,-0.2656,-0.2339,-0.0115,0.3995,7567.021,0.19,6.54,-48.9,357.71,-15.65,-0.93,5,991.87,14.541,46.162846,15.870255,778.56,NaN,,4.43,12.226105,336.5,19 / 24,11506,2022-07-23 16:24:39:765
-0.2518,3.3326,8.2008,0.3045,2.5921,9.453,-0.2792,0.6419,-2.2056,-0.2264,0.0629,-0.2501,8071.988,0.9,8.66,-48.66,348.57,-15.39,-3.95,5,991.84,31.551,46.162853,15.870244,776.26,NaN,,4.54,12.228351,329,19 / 24,12006,2022-07-23 16:24:40:265
1.2299,2.589,6.5904,-0.4135,2.1251,9.5647,-0.0208,-1.43,-2.2199,-0.028,-0.0102,-0.0109,6065.0103,4.14,9.15,-47.83,354.29,-12.52,2.48,5,991.88,18.14,46.162853,15.870244,776.26,NaN,,4.54,12.228351,329,19 / 24,12507,2022-07-23 16:24:40:766
