ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.6706,1.7288,8.7727,-1.1931,2.8695,9.3012,-0.1932,-0.3156,1.9155,0.2635,0.6871,0.3454,190.0125,13.63,7.43,-45.41,331.37,-17.13,3.76,5,995.04,53.61,46.16284,15.870445,742.53,NaN,,4.64,12.330583,332.3,20 / 23,10,2022-08-12 19:58:48:283
-0.6257,1.4429,11.0028,-0.3543,2.0436,9.5848,0.1855,0.417,3.8059,-0.0069,0.0997,-0.1381,180.0225,15.98,7.48,-45.13,319.38,-12.27,2.3,5,995.04,44.569,46.16285,15.87044,739.03,NaN,,4.61,12.226105,328.9,20 / 23,510,2022-08-12 19:58:48:783
1.7689,-0.6431,15.478,0.0863,1.0759,9.7471,1.0637,0.4974,4.1953,0.6768,0.123,-0.1487,207.0225,11.57,12.47,-45.37,327.01,-7.38,0.65,5,995.04,37.772,46.16285,15.87044,739.03,NaN,,4.61,12.226105,328.9,20 / 23,1010,2022-08-12 19:58:49:283
-0.6502,1.4518,11.1529,-0.7764,1.1393,9.7093,0.7027,0.4743,-0.8174,-0.1003,0.3264,0.0762,222.0075,13.14,15.28,-44.18,332.61,-6.19,3.58,5,995.01,31.928,46.16285,15.870433,739.03,NaN,,4.61,12.226105,324.7,20 / 23,1510,2022-08-12 19:58:49:783
-2.2008,1.4441,12.3057,-1.3656,0.3201,9.7058,0.3051,1.2876,-1.2177,-0.0915,0.2948,-0.0092,201.015,17.57,14.14,-42.62,318.77,-1.56,6.1,5,994.99,43.012,46.16285,15.870433,739.03,NaN,,4.61,12.226105,324.7,20 / 23,2010,2022-08-12 19:58:50:283
0.2237,-0.3188,8.9438,-0.2765,-0.0843,9.8024,0.3815,0.6098,-2.559,-0.0488,0.0372,0.212,229.9725,13.16,17.96,-41.98,328.73,-0.81,2.32,5,995,53.591,46.162853,15.870424,737.51,NaN,,4.61,12.226105,321.4,20 / 23,2510,2022-08-12 19:58:50:783
-0.0616,3.2554,8.132,-1.7324,2.1252,9.4156,2.3438,1.4739,-2.1704,-0.5698,2.4015,-0.488,211.005,9.86,10.16,-45.71,331.17,-16.02,-2.76,5,994.98,50.951,46.162853,15.870424,737.51,NaN,,4.61,12.226105,321.4,20 / 23,3010,2022-08-12 19:58:51:283
0.5563,-0.5886,8.2265,-0.8646,1.0351,9.7135,-1.1131,0.0941,1.2108,-0.2124,-1.4444,0.3416,186.03,14.19,8.25,-43.26,349.28,-10.44,14.18,5,995,42.634,46.162857,15.870414,737.81,NaN,,4.61,12.226105,318.9,20 / 23,3511,2022-08-12 19:58:51:784
0.6299,1.8395,7.9304,-0.1817,2.0461,9.5891,0.1176,-0.7686,0.3751,0.3744,-0.0572,0.1506,202.9725,7.63,10.01,-45.77,338.41,-11.26,0.7,5,995.01,48.849,46.162857,15.870414,737.81,NaN,,4.61,12.226105,318.9,20 / 23,4010,2022-08-12 19:58:52:283
-0.7214,1.2389,9.3476,-0.9768,1.9312,9.5649,-1.0302,-1.0583,3.3355,0.3176,0.1628,0.7168,168.0075,14.31,8.57,-44.77,330.79,-11.09,5.16,5,995.02,44.385,46.162857,15.870403,737.38,NaN,,4.61,12.226105,315.7,20 / 23,4510,2022-08-12 19:58:52:783
0.0628,-0.1119,14.4221,-1.1231,0.5921,9.7241,1.0932,-0.5534,3.9659,-0.2128,0.5905,-0.9549,154.98,16.05,11.61,-43.54,325.09,-7.08,4.88,5,995.02,40.352,46.162857,15.870403,737.38,NaN,,4.61,12.226105,315.7,20 / 23,5011,2022-08-12 19:58:53:284
-4.1115,0.8596,12.1974,-2.259,0.6128,9.5232,-0.5046,-1.4692,0.7949,0.5224,0.0513,0.1056,141.0075,-1.63,15.19,-39.34,38.84,3.37,12.31,5,995.01,34.036,46.162857,15.870392,736.83,NaN,,4.72,12.226105,324.5,20 / 23,5511,2022-08-12 19:58:53:784
-0.5414,-0.1424,11.5759,-0.6311,0.0792,9.786,-0.2202,0.596,-0.9757,-0.1306,-1.0116,-0.4888,155.9925,2.25,9.9,-41.44,25.32,-1.37,10.06,5,994.99,48.343,46.162857,15.870392,736.83,NaN,,4.72,12.226105,324.5,20 / 23,6011,2022-08-12 19:58:54:284
-2.8624,0.7436,10.6768,-0.6862,0.2859,9.7784,-0.6746,0.5487,-1.062,0.4549,0.0175,-0.2591,154.98,12.41,18.69,-42.13,330.61,0.19,1.87,5,995.06,43.788,46.16286,15.870385,736.31,NaN,,4.21,12.226105,336.4,20 / 23,6511,2022-08-12 19:58:54:784
-0.268,1.9071,8.1009,-0.951,1.468,9.6494,0.661,-1.5131,0.0509,-0.2201,-0.0941,0.4281,165.9825,17.63,12.28,-43.52,323.95,-8.61,5.63,5,994.95,49.976,46.16286,15.870385,736.31,NaN,,4.21,12.226105,336.4,20 / 23,7011,2022-08-12 19:58:55:284
-0.8375,1.8179,7.0325,-0.4085,2.3223,9.5189,0.3372,-0.857,-0.8787,0.5419,-0.2069,-0.4423,152.01,15.32,7.2,-44.51,324.21,-11.83,4.11,5,995.01,55.016,46.162865,15.870376,736.39,NaN,,4.5,12.226105,325.5,20 / 23,7511,2022-08-12 19:58:55:784
-0.9105,1.8066,6.5653,-0.8224,1.6202,9.6368,-0.617,-0.9191,-0.4257,0.0166,-0.5505,0.4391,150.9975,13.82,7.28,-44.89,331.36,-10.18,7.21,5,995.02,39.361,46.162865,15.870376,736.39,NaN,,4.5,12.226105,325.5,20 / 23,8010,2022-08-12 19:58:56:283
-0.0592,1.7216,9.0311,-0.3744,2.1387,9.5633,0.8894,-0.3843,0.958,-0.2755,-0.0856,-0.5079,149.985,14.89,4.63,-45.36,323.51,-15.77,2.85,5,995.01,36.018,46.16287,15.870369,734.77,NaN,,4.36,12.226105,329.8,20 / 23,8510,2022-08-12 19:58:56:783
-2.2427,0.5306,14.3187,-0.9048,2.3834,9.4695,-0.0271,0.8597,1.6093,0.3645,0.0091,0.3328,153.0225,15.79,7.46,-44.85,327.16,-14.07,5.46,5,995.01,44.405,46.16287,15.870369,734.77,NaN,,4.36,12.226105,329.8,20 / 23,9010,2022-08-12 19:58:57:283
0.0024,2.6441,12.5234,-0.5067,2.3175,9.5154,-0.1892,1.3353,0.0493,-0.317,-0.3672,-0.335,143.0325,18.62,7.03,-43.87,318.47,-13.28,4.77,5,994.99,33.701,46.162872,15.870362,733.32,NaN,,4.39,12.226105,327.2,20 / 23,9510,2022-08-12 19:58:57:783
-1.3083,2.4275,12.0491,-0.8631,2.4031,9.4684,-0.5614,1.2556,0.0519,-0.1592,0.1001,0.2095,150.9975,15.32,6.9,-45.43,326.46,-13.72,4.11,5,994.98,39.551,46.162872,15.870362,733.32,NaN,,4.39,12.226105,327.2,20 / 23,10010,2022-08-12 19:58:58:283
0.6939,2.9898,9.0036,-0.3076,2.1485,9.5635,0.8129,0.5567,-0.0578,0.4245,0.0919,-0.2705,146.0025,17.34,8.21,-44.76,318.3,-10.69,3.05,5,994.99,43.226,46.16288,15.870354,732.47,NaN,,4.64,12.226105,332.7,20 / 23,10511,2022-08-12 19:58:58:784
-1.0002,2.9336,6.5474,-0.1461,2.2047,9.5545,0.5951,-0.8389,-1.4434,-0.3723,-0.2139,-0.233,149.985,12.83,9.41,-45.66,327.3,-12.99,0.88,5,994.98,34.007,46.16288,15.870354,732.47,NaN,,4.64,12.226105,332.7,20 / 23,11011,2022-08-12 19:58:59:284
-0.5515,1.9908,5.0393,-0.1904,2.1987,9.5551,-0.2353,-1.6319,-0.3976,0.5444,0.0331,0.3798,143.9775,11.81,9.49,-45.09,328.58,-11.25,1.53,5,994.98,38.237,46.162888,15.870346,731.74,NaN,,4.39,12.226105,329.3,18 / 23,11510,2022-08-12 19:58:59:783
0.0879,2.0375,5.8391,-0.192,1.9594,9.607,1.5711,-0.9584,-1.6964,0.2199,0.459,-0.2656,159.03,13.28,9.34,-46.37,322.8,-11.3,-0.65,5,995.01,39.298,46.162888,15.870346,731.74,NaN,,4.39,12.226105,329.3,18 / 23,12011,2022-08-12 19:59:00:284
-0.4355,0.8249,9.0227,-0.4918,2.0495,9.5775,-0.7823,-1.4343,1.2011,0.0932,-0.3678,0.5108,136.0125,15.84,9.68,-45.07,327.36,-11.42,4.85,5,994.99,39.914,46.162895,15.870345,725.95,NaN,,3.92,12.226105,337.5,18 / 23,12510,2022-08-12 19:59:00:783
0.2333,0.2028,14.7535,0.1627,1.9636,9.6067,0.4684,1.3063,0.4048,0.469,0.1662,-0.4941,159.03,14.96,7.95,-46.05,317.13,-11.55,-0.97,5,994.99,35.428,46.162895,15.870345,725.95,NaN,,3.92,12.226105,337.5,18 / 23,13010,2022-08-12 19:59:01:283
-1.5422,1.995,10.5607,-0.6808,1.6617,9.6408,-0.1254,1.0618,0.8679,-0.2129,0.4472,0.0604,154.98,12.98,10.97,-45.97,327.69,-9.91,1.38,5,994.99,42.762,46.162903,15.87034,727.36,NaN,,4.21,12.226105,331.6,19 / 23,13510,2022-08-12 19:59:01:783
0.2752,2.7248,12.5904,-0.2085,1.5939,9.674,0.1419,0.8862,-0.8567,-0.2514,-0.0638,-0.0663,146.0025,17.33,11.76,-44.29,322.05,-10.24,2.08,5,994.97,41.041,46.162903,15.87034,727.36,NaN,,4.21,12.226105,331.6,19 / 23,14010,2022-08-12 19:59:02:283
-0.5892,2.9515,8.811,-0.5084,2.1035,9.5649,-0.0064,0.7128,-1.1011,0.1284,0.0777,0.0144,138.9825,13.78,10.86,-45.77,328.74,-11.04,2.52,5,994.99,41.121,46.162907,15.870332,727.63,NaN,,4.21,12.226105,328.2,19 / 23,14511,2022-08-12 19:59:02:784
-1.075,1.4949,6.4451,-0.87,1.5601,9.6426,-0.6952,-0.0211,-3.193,-0.7524,-0.6599,0.171,116.9775,17.76,9.58,-44.62,321.19,-9.15,5.16,5,994.98,49.442,46.162907,15.870332,727.63,NaN,,4.21,12.226105,328.2,19 / 23,15011,2022-08-12 19:59:03:284
1.0684,1.1677,9.0538,-0.1596,1.8722,9.625,0.6984,-0.842,2.574,0.3753,-0.1888,-0.4543,132.03,13.65,8.55,-45.09,324.16,-10.6,1.99,5,994.97,45.733,46.162914,15.870324,728.84,NaN,,4.18,12.226105,328.4,19 / 23,15511,2022-08-12 19:59:03:784
-0.9918,1.0343,8.4293,-0.7184,2.0715,9.5584,-0.9509,-0.664,3.6164,0.3336,0.2799,0.6377,130.005,12.83,9.77,-45.62,328.01,-10.64,1.87,5,995,44.354,46.162914,15.870324,728.84,NaN,,4.18,12.226105,328.4,19 / 23,16010,2022-08-12 19:59:04:283
0.2961,1.4686,13.8323,-0.2272,2.4496,9.4931,-0.9082,0.2023,3.375,0.1915,-0.4935,-0.2197,115.02,18.75,7.44,-44.87,316.47,-13.2,3.22,5,994.97,46.671,46.16292,15.870316,729.8,NaN,,4.21,12.226105,321.5,19 / 23,16510,2022-08-12 19:59:04:783
-0.5653,4.0499,10.5769,-0.1677,2.5575,9.4658,0.2907,0.5059,-0.5255,0.0068,0.0034,-0.2909,119.0025,13.28,7.86,-46.71,328.74,-15.12,1.02,5,994.96,40.638,46.16292,15.870316,729.8,NaN,,4.21,12.226105,321.5,19 / 23,17011,2022-08-12 19:59:05:284
-0.6485,2.9474,7.9125,-0.2948,2.4922,9.4801,-0.3011,0.1769,-2.8449,-0.2588,-0.1853,0.1205,111.9825,12.86,7.41,-46.41,329.77,-15.34,2.35,5,994.98,24.154,46.16293,15.870307,730.73,NaN,,4.1,12.226105,325.1,19 / 23,17510,2022-08-12 19:59:05:783
