ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.8636,3.195,9.393,-1.5172,1.8896,9.5025,-1.2436,1.8538,-0.332,-0.8767,0.3606,-0.286,0,13.13,13.99,-41.49,340.5,-16.47,5.55,5,991.41,30.282,46.16287,15.870474,716.13,NaN,,1.4,19.679556,299.6,20 / 23,6,2022-08-05 20:57:16:168
-2.452,1.4046,6.9805,-2.1161,1.9913,9.3663,0.7028,-0.5046,0.0117,-0.2447,-0.9216,-0.1019,0,17.49,13.14,-40.87,337.7,-11.03,11.28,5,991.4,33.596,46.162865,15.87046,716.35,NaN,,2.27,17.64534,296.4,20 / 23,505,2022-08-05 20:57:16:667
0.3547,1.3502,7.4919,-0.0699,0.5258,9.7923,1.4162,-1.3018,-0.373,0.4061,0.3457,-0.1294,0,3.99,13.22,-42.51,341.55,-1.03,-0.79,5,991.43,43.25,46.162865,15.87046,716.35,NaN,,2.27,17.64534,296.4,21 / 23,1006,2022-08-05 20:57:17:168
0.1178,-0.8381,9.332,-0.6413,0.4547,9.7751,-0.4419,-1.5904,0.5174,0.3887,-0.0694,0.5595,0,9.24,19.78,-40.71,344.28,-1.04,4.38,5,991.44,42.518,46.16286,15.870452,718.46,NaN,,4.75,17.34174,318.7,21 / 23,1505,2022-08-05 20:57:17:667
-2.7523,2.3719,10.4883,-1.6545,2.0277,9.451,0.9451,0.1128,3.3426,-1.0133,-0.5243,-0.017,0,9.43,12.51,-42.66,356.19,-11.93,9.93,5,991.4,25.339,46.16286,15.870452,718.46,NaN,,4.75,17.34174,318.7,20 / 23,2006,2022-08-05 20:57:18:168
-1.0905,0.8112,13.5835,-0.4111,1.6128,9.6644,-0.0976,0.9358,-0.3222,-0.025,0.5521,0.2627,1.0125,-6.71,11.91,-42.6,17.55,-10.03,-1.18,5,991.43,41.363,46.16286,15.870441,715.93,NaN,,4.68,15.445317,322.2,20 / 23,2509,2022-08-05 20:57:18:671
-0.3087,1.6289,10.7073,-0.6745,0.9478,9.7374,-0.2285,0.5001,0.1471,-0.133,-0.4078,-0.0054,1.0125,-1.09,12.66,-41.85,15.19,-6.68,5.23,5,991.4,41.859,46.16286,15.870441,715.93,NaN,,4.68,15.445317,322.2,20 / 23,3006,2022-08-05 20:57:19:168
-1.8921,1.6044,8.135,-0.358,1.0751,9.741,-1.22,0.9669,-0.8549,-0.1026,-0.0654,0.3165,1.0125,-4.48,15.23,-43.12,15.14,-4.82,1.36,5,991.45,37.107,46.16287,15.870434,715.44,NaN,,4.28,15.244206,326.4,20 / 23,3506,2022-08-05 20:57:19:668
0.3565,0.8052,9.8859,-0.4065,0.9044,9.7564,0.6658,-0.6278,-2.2332,0.072,-0.1339,0.2655,1.0125,7.59,15.94,-41.94,342.52,-5.29,2.39,5,991.4,39.036,46.16287,15.870434,715.44,NaN,,4.28,15.244206,326.4,21 / 24,4006,2022-08-05 20:57:20:168
-0.7675,1.3831,8.0315,-0.2086,0.9007,9.763,0.3831,-0.367,-2.0012,-0.0053,0.4373,-0.3541,1.0125,6.38,15.47,-42.75,347.61,-4.41,2.63,5,991.41,42.829,46.16287,15.870434,715.44,NaN,,4.28,15.244206,326.4,21 / 24,4506,2022-08-05 20:57:20:668
-0.2895,0.4618,6.6072,-0.3997,1.1942,9.7255,-0.3553,-1.2322,-1.782,0.5054,-0.2389,0.3997,1.0125,-1.07,14.98,-42.6,9.97,-5.16,3.07,5,991.42,35.788,46.16287,15.870434,715.44,NaN,,4.28,15.244206,326.4,21 / 24,5006,2022-08-05 20:57:21:168
-0.7035,0.3918,8.0656,-0.682,1.0453,9.7269,0.4783,-0.6753,-1.676,0.1862,0.1403,-0.0144,1.0125,3.47,13.29,-43.24,358.31,-6.33,3.3,5,991.42,39.984,46.16287,15.870416,716.28,NaN,,4.03,19.456291,308.1,21 / 24,5506,2022-08-05 20:57:21:668
