ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.74,1.6732,8.4766,-0.8031,1.4795,9.6611,1.4345,0.0538,-1.9449,-0.0341,0.6748,0.1894,6185.0254,23.27,-13.67,-27.45,246.77,-9.56,3.83,2,994.7,21.932,46.163067,15.870929,726.73,NaN,,5.47,12.226105,228.5,18 / 24,5,2022-07-31 12:29:24:841
0.8405,2.6572,8.7607,-0.4184,1.6544,9.657,0.7268,0.2452,5.1914,-0.1935,0.9204,-0.2923,6795.968,17.76,-16.39,-29.76,237.61,-9.71,2.48,2,994.72,20.304,46.163055,15.870914,727.13,NaN,,5.36,12.226105,232.7,18 / 24,505,2022-07-31 12:29:25:341
0.195,0.4277,10.2102,-0.8661,0.3803,9.7609,0.184,-0.1308,2.3927,-0.0881,0.5033,0.6677,55848.01,18.96,-9.09,-32.64,244.45,-2.22,5.07,2,994.79,19.074,46.163055,15.870914,727.13,NaN,,5.36,12.226105,232.7,18 / 24,1004,2022-07-31 12:29:25:840
0.7944,-2.077,13.3795,0.1476,-0.6943,9.7809,0.549,-0.8282,2.6452,0.1399,0.4809,-0.2054,14786.011,18.96,-8.91,-32.38,240.05,4.06,-0.86,2,994.77,34.552,46.163048,15.870899,725.23,NaN,,5.44,12.226105,226.3,19 / 24,1505,2022-07-31 12:29:26:341
-2.4843,-0.4828,16.8383,-0.7411,0.3743,9.7714,-1.2626,0.0242,4.4429,0.1312,-0.4757,0.1324,8010.0234,21.98,-6,-32.48,260.04,-4.13,2.56,2,994.74,22.216,46.163048,15.870899,725.23,NaN,,5.44,12.226105,226.3,19 / 24,2005,2022-07-31 12:29:26:841
2.5908,0.0347,11.1093,-0.2416,0.4734,9.7922,0.7972,-0.5618,1.1228,-0.0796,-0.8056,-0.5169,4893.008,21.53,-9.34,-31.11,250.62,-2.77,1.41,2,994.75,20.699,46.163044,15.870884,723.21,NaN,,5.4,12.226105,231.2,19 / 24,2506,2022-07-31 12:29:27:342
-2.7111,-1.2861,14.6596,-0.4866,0.09,9.7942,-1.5882,1.0541,1.2833,-0.1547,0.5326,0.4054,3258.9675,19.58,-5.27,-32.91,255.66,-0.53,2.84,2,994.7,18.737,46.163044,15.870884,723.21,NaN,,5.4,12.226105,231.2,19 / 24,3006,2022-07-31 12:29:27:842
1.0618,-0.1549,10.5183,-0.1255,0.1731,9.8043,1.1806,-0.4032,0.8962,-0.3393,-0.2162,-1.0578,2493.99,20.33,-6.99,-32.42,250.79,-1.42,4,2,994.69,26.815,46.163033,15.87087,724.43,NaN,,5.18,12.226105,232.4,19 / 24,3507,2022-07-31 12:29:28:343
-2.991,0.1143,12.4032,-1.0577,-0.01,9.7494,-0.8445,0.1003,-0.0034,0.2466,0.3952,0.3693,1272.9825,23.23,-5.29,-31.54,255.46,0.06,6.19,2,994.71,35.749,46.163033,15.87087,724.43,NaN,,5.18,12.226105,232.4,19 / 24,4007,2022-07-31 12:29:28:843
-0.2692,-0.0778,10.3525,-0.9236,0.0916,9.7626,0.691,0.4068,-2.7833,-0.0785,-0.2857,-0.079,3750.975,23.4,-6.67,-31.05,251.48,-0.54,5.4,2,994.7,23.073,46.16303,15.870853,723.64,NaN,,5.44,12.226105,235.1,19 / 24,4506,2022-07-31 12:29:29:342
-2.8504,-1.6947,12.1543,-1.3944,-0.0621,9.7068,-0.5269,1.305,-1.195,0.0518,0.1006,0.1635,1032.0076,24.26,-5.92,-30.96,252.19,0.36,8.17,2,994.68,27.532,46.16303,15.870853,723.64,NaN,,5.44,12.226105,235.1,19 / 24,5004,2022-07-31 12:29:29:840
-0.2154,-0.7454,11.787,-1.1124,-0.1486,9.7422,0.5525,0.3884,-1.1368,0.2164,-0.3499,-0.2597,1167.0076,23.53,-6.43,-30.86,252.25,0.87,6.51,2,994.7,13.28,46.16302,15.870837,722.11,NaN,,5.47,12.226105,238.1,18 / 24,5507,2022-07-31 12:29:30:343
-2.5083,1.2197,9.0526,-1.1933,-0.4939,9.7212,0.5441,0.7829,-2.8176,0.294,-0.093,-0.4043,946.0125,24.34,-6.17,-31.2,249.01,2.89,7,2,994.71,24.431,46.16302,15.870837,722.11,NaN,,5.47,12.226105,238.1,18 / 24,6004,2022-07-31 12:29:30:840
-0.5294,0.3248,7.9394,-1.0113,0.0689,9.7541,1.2249,0.4229,-3.6293,-0.0664,-0.1441,-0.1213,830.9926,25.24,-7.39,-30.32,252.72,-0.4,5.92,2,994.72,18,46.163013,15.870824,721.36,NaN,,5.47,12.226105,231.9,19 / 24,6505,2022-07-31 12:29:31:341
-2.3085,1.0187,9.5976,-1.1962,-0.4898,9.7211,0.0641,0.9188,-3.3803,0.2195,-0.306,0.09,845.0325,25.26,-4.37,-31.63,254.66,2.86,7.01,2,994.71,27.83,46.163013,15.870824,721.36,NaN,,5.47,12.226105,231.9,19 / 24,7005,2022-07-31 12:29:31:841
-0.8261,-0.1633,8.3581,-0.608,-4.00E-04,9.7878,1.1662,0.0256,-3.6692,0.0912,0.0875,-0.24,1118.0026,25.43,-4.11,-30.92,258.13,1.18,4.91,2,994.73,33.425,46.163,15.870808,721.89,NaN,,5.4,12.226105,234.1,18 / 24,7506,2022-07-31 12:29:32:342
-0.6676,1.0439,7.413,-0.5882,-0.5061,9.7759,0.6316,0.4386,0.9482,0.386,0.6678,-0.4318,1492.02,23.14,-4.65,-32.48,252.3,2.96,3.44,2,994.73,25.422,46.163,15.870808,721.89,NaN,,5.4,12.226105,234.1,18 / 24,8004,2022-07-31 12:29:32:840
0.3057,-0.0796,5.3055,-0.824,0.0898,9.7716,0.5225,-1.2881,0.2328,0.4824,0.9794,0.8777,2155.0051,23.66,-3.94,-31.69,260.14,-0.52,4.82,2,994.68,29.144,46.162987,15.870794,721.4,NaN,,5.33,12.226105,219.6,19 / 24,8505,2022-07-31 12:29:33:341
-1.8,1.1174,7.1109,-1.3291,-0.5706,9.6994,0.3947,0.4249,-0.8024,0.4239,0.2829,-0.2465,5624.0327,24.21,-6.77,-30.94,245.39,3.34,7.8,2,994.74,27.001,46.162987,15.870794,721.4,NaN,,5.33,12.226105,219.6,19 / 24,9005,2022-07-31 12:29:33:841
0.4618,-0.146,6.5498,-1.7652,-0.4635,9.6353,-0.3791,-0.9803,1.0636,-1.2117,0.7847,0.399,4219.02,27.34,-3.84,-29.7,251.46,3.66,14.38,2,994.72,34.504,46.162975,15.870774,717.14,NaN,,5.51,12.226105,229.7,19 / 24,9505,2022-07-31 12:29:34:341
-1.7719,-0.7472,8.1009,-1.7262,-0.8564,9.6155,-0.9639,-0.9252,2.6094,-0.5235,0.4778,-0.4077,2104.9875,24.96,-6.07,-30.28,245.15,5.01,10.18,2,994.7,18.404,46.162975,15.870774,717.14,NaN,,5.51,12.226105,229.7,19 / 24,10006,2022-07-31 12:29:34:842
-1.8843,-0.9027,8.5543,-2.2774,-0.175,9.537,-1.7234,-1.6223,2.7221,0.4428,-0.6526,0.3008,2389.0276,27.69,-3.56,-29.23,257.3,1.02,13.43,2,994.7,19.582,46.162968,15.870757,721.45,NaN,,5.22,12.226105,231.7,19 / 24,10506,2022-07-31 12:29:35:342
