ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.2764,1.3507,10.3286,0.1858,0.5415,9.7899,-0.5508,0.2878,-0.3039,-0.1194,-0.0834,0.0026,0,15.06,-17.25,-45.09,227.54,-3.17,-1.09,5,989,33.193,46.163082,15.87089,718.01,NaN,,0,12.226105,,21 / 26,6,2022-08-18 21:09:41:750
0.3948,0.0024,12.9978,0.4526,0.72,9.7697,0.2658,-0.254,0.3201,0.1734,0.7367,-0.0846,0,14.14,-15.13,-46.27,233.43,-5.48,-0.26,5,988.99,30.6,46.163094,15.870843,718.66,NaN,,13.68,12.226523,295.5,21 / 25,505,2022-08-18 21:09:42:249
-0.2943,0.9314,12.0413,0.296,1.3272,9.7119,0.178,0.9827,0.6066,-0.0441,-0.0617,0.0669,0,13.74,-15.9,-46.2,234.01,-6.21,-1.38,5,988.98,30.454,46.163094,15.870843,718.66,NaN,,13.68,12.226523,295.5,21 / 25,1005,2022-08-18 21:09:42:749
0.2435,0.0012,12.463,0.0421,0.9148,9.7638,0.6038,0.2113,0.2455,0.0896,-0.2387,-0.1499,0,16.54,-15.43,-45.32,237.89,-5.97,0.93,5,988.98,37.225,46.1631,15.870797,717.06,NaN,,13,13.045756,289.6,21 / 25,1505,2022-08-18 21:09:43:249
-2.0333,0.6861,9.1334,-0.2644,0.7039,9.7778,0.2389,-0.0288,-1.7315,-0.2291,0.8888,0.2691,0,19.5,-13.2,-45.17,242.68,-4.12,1.55,5,988.99,38.336,46.1631,15.870797,717.06,NaN,,13,13.045756,289.6,21 / 25,2006,2022-08-18 21:09:43:750
-0.813,0.1322,8.1882,-0.9135,0.7635,9.7341,-0.1835,-0.9818,-2.0979,0.0953,-0.3665,0.0231,1.0125,23.18,-12.75,-43.37,237.96,-2.73,7.38,5,988.98,42.14,46.16308,15.870792,719.46,NaN,,6.34,12.226105,228.8,21 / 25,2506,2022-08-18 21:09:44:250
-0.7436,1.2652,10.6636,-0.2883,0.3293,9.7969,-0.4798,0.1995,-1.887,0.2045,-0.025,0.245,1.0125,20.76,-13.41,-44.32,238.35,-1.17,1.8,5,988.99,43.206,46.16308,15.870792,719.46,NaN,,6.34,12.226105,228.8,21 / 25,3005,2022-08-18 21:09:44:749
0.9314,-0.8847,8.8893,-0.566,0.3495,9.7841,0.3307,-0.0893,-2.1177,0.6134,-1.6971,0.1524,1.0125,18.24,-14.46,-43.52,215.99,1.01,9.17,5,989,41.474,46.163067,15.870787,719.8,NaN,,5.44,12.226105,231.1,19 / 25,3506,2022-08-18 21:09:45:250
0.7035,0.5192,6.8219,-0.115,-0.4657,9.7949,0.9107,0.2572,-1.0794,0.5201,-0.0106,0.01,0,18.53,-10.69,-46.54,234.35,2.72,0.67,5,988.94,43.688,46.163067,15.870787,719.8,NaN,,5.44,12.226105,231.1,19 / 25,4006,2022-08-18 21:09:45:750
-0.4152,1.3825,7.5864,-0.2304,1.398,9.7038,1.7138,-0.3475,-0.8208,0.4796,0.982,0.3436,0,19.54,-11.08,-46.76,246.74,-2.73,-0.45,5,988.99,35.596,46.163063,15.870781,719.03,NaN,,3.49,12.226105,239.8,19 / 25,4505,2022-08-18 21:09:46:249
