ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.2778,2.0919,10.6935,0.0499,1.8948,9.6217,1.5909,-1.3766,0.4765,-0.5269,0.7375,-0.6927,0,-13.74,18.38,-43.56,27.75,-11.14,-0.3,5,980.48,35.744,46.167767,15.859906,860.79,NaN,,0,24.6481,,Sep-17,5,2022-08-15 21:03:22:226
-3.3488,0.4469,9.3703,-1.4136,0.8227,9.6693,0.8685,-0.0729,0.7021,-0.2234,-0.364,0.4226,0,-10.56,15.71,-45.51,41.78,-4.81,8.32,5,980.46,37.123,46.167767,15.859906,860.79,NaN,,0,24.6481,,Sep-17,505,2022-08-15 21:03:22:726
-0.2907,0.4887,10.5242,-1.0193,0.6157,9.7341,-1.0836,-0.2413,-0.891,-0.4123,-0.5205,-0.017,0,-9.39,19.63,-43.99,30.86,-3.6,5.98,5,980.48,42.624,46.167824,15.859899,870.19,NaN,,1.87,16.745733,18.5,Dec-18,1005,2022-08-15 21:03:23:226
-2.9988,-0.1962,8.1224,-0.7798,0.4331,9.766,-1.9249,-0.7881,0.924,1.0602,-0.2507,0.4143,0,-14.4,22.31,-41.23,39.8,2.54,4.02,5,980.48,42.334,46.167824,15.859899,870.19,NaN,,1.87,16.745733,18.5,Dec-18,1506,2022-08-15 21:03:23:727
4.5075,-1.5099,8.5986,0.5548,-0.669,9.7681,2.1551,1.0308,-1.0459,0.0697,-0.3212,0.4812,0,-8.51,23.19,-41.46,18.32,3.91,-3.25,5,980.44,41.081,46.167866,15.859896,875.77,NaN,,5.11,14.143367,359.5,13 / 18,2006,2022-08-15 21:03:24:227
-2.0632,-0.4223,10.0798,1.5601,-1.7938,9.5141,-2.5245,0.9374,-1.9706,1.025,0.4,1.5756,0,-11.92,29.01,-36.36,15.53,10.54,-9.31,5,980.5,48.564,46.167866,15.859896,875.77,NaN,,5.11,14.143367,359.5,13 / 18,2505,2022-08-15 21:03:24:726
0.2895,-0.5946,10.4213,1.3209,-1.1444,9.6497,-0.1351,0.6507,-5.077,-0.6878,-0.4494,-0.4055,0,-9.6,27.39,-37.93,12.05,6.7,-7.79,5,980.51,54.272,46.167873,15.859907,875.68,NaN,,4.64,14.388572,13.2,13 / 18,3005,2022-08-15 21:03:25:226
-0.3015,-0.7633,9.2249,0.0611,-0.5702,9.7899,2.8509,-0.4253,-2.0964,0.1112,0.2786,-0.4851,0,-6.47,27.49,-37.78,14.91,6.25,0.07,5,980.54,42.099,46.167873,15.859907,875.68,NaN,,4.64,14.388572,13.2,13 / 18,3506,2022-08-15 21:03:25:727
-2.4742,-0.9661,7.4094,-1.7233,-0.9282,9.6093,2.1565,1.3364,-0.6956,0.6399,-1.2289,-0.6683,0,0.86,24.49,-40.28,16.78,5.43,10.17,5,980.53,54.823,46.167896,15.859908,876.04,NaN,,4.97,14.828891,4.3,13 / 19,4007,2022-08-15 21:03:26:228
-2.2373,1.0708,7.6211,-0.7252,-0.3205,9.7745,0.7262,1.6859,-3.884,0.39,-0.3779,0.1545,0,-2.03,24.11,-40.87,12.51,1.87,4.24,5,980.43,62.246,46.167896,15.859908,876.04,NaN,,4.97,14.828891,4.3,13 / 19,4505,2022-08-15 21:03:26:726
