ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.3739,3.5312,8.5436,0.2828,3.4205,9.1864,-0.592,0.4041,-0.8825,-0.7164,-0.0208,-0.1987,42986.973,-22.31,-5.19,-43.03,62.98,-20.41,-1.76,5,991.57,11.127,46.16785,15.859906,916.98,NaN,,4.14,14.377183,37.1,13 / 17,32,2022-07-14 13:56:13:508
0.1519,0.7226,12.5276,-0.6766,1.96,9.5849,0.1109,-0.3533,0.4792,0.4292,0.0105,-0.153,47614.973,-18.54,3.39,-41.64,65.22,-9.97,3.69,5,991.61,22.702,46.16785,15.859906,916.98,NaN,,4.14,14.377183,37.1,13 / 17,533,2022-07-14 13:56:14:009
-1.5619,-0.7795,14.0824,-0.0996,1.6038,9.6741,-0.9111,-0.4418,1.0688,-0.5286,0.567,0.3906,47872.016,-17.36,4.01,-41.61,52.85,-12.57,0.27,5,991.58,8.51,46.16791,15.859917,960.05,NaN,,1.26,17.189407,37.1,0 / 21,1032,2022-07-14 13:56:14:508
1.0995,1.6558,12.2279,0.6531,2.0718,9.563,-0.4364,-0.7891,1.6153,0.3696,-0.5089,-0.1701,46854.992,-15.81,8.66,-39.99,43.19,-10.85,-0.85,5,991.62,14.364,46.16791,15.859917,960.05,NaN,,1.26,17.189407,37.1,0 / 21,1532,2022-07-14 13:56:15:008
-0.2722,1.1551,14.5872,0.2627,3.0598,9.3134,-0.8957,0.5448,-1.9223,-0.2827,-0.0273,0.2514,45481.973,-18.6,2.48,-41.59,49.58,-18.18,-1.62,5,991.59,17.178,46.16796,15.859876,923.56,NaN,,3.64,23.085505,8.6,13 / 21,2032,2022-07-14 13:56:15:508
1.3149,2.8026,12.807,0.3444,2.9192,9.3557,-0.4612,-0.3418,0.5229,0.399,-0.2196,-0.2566,43579.016,-13.22,1.54,-43.37,41.61,-15.26,-1.54,5,991.63,16.222,46.16796,15.859876,923.56,NaN,,3.64,23.085505,8.6,13 / 21,2532,2022-07-14 13:56:16:008
2.1876,2.4012,13.3454,-0.3316,2.5395,9.4663,-1.2977,0.3331,-0.2621,0.108,0.332,0.5645,45444.984,-15.11,1.52,-42.94,49.93,-14.35,-0.03,5,991.63,16.269,46.16795,15.859921,951.84,NaN,,3.74,25.932327,0.9,14 / 22,3032,2022-07-14 13:56:16:508
-1.7127,1.1934,12.8686,-0.3114,0.6009,9.7833,0.587,-0.3229,2.7958,0.1736,0.8351,-0.2965,47574,-11.55,8.16,-40.76,47.69,-4.45,0.35,5,991.75,20.916,46.16795,15.859921,951.84,NaN,,3.74,25.932327,0.9,14 / 22,3533,2022-07-14 13:56:17:009
-4.9184,-1.5482,18.0951,-1.3739,2.5606,9.3662,1.4264,1.4415,-4.741,-1.1063,-0.5097,-0.0754,47937.016,-8.12,7.37,-41.08,39.13,-15.14,8.34,5,991.61,36.085,46.16795,15.859921,951.84,NaN,,3.74,25.932327,0.9,14 / 22,4032,2022-07-14 13:56:17:508
0.9248,4.8066,10.0642,-0.6175,2.9178,9.3421,0.0098,-1.1555,-2.2118,0.6945,0.3697,0.2716,46108.98,-18.49,2.12,-42.68,60.54,-13.11,3.09,5,991.63,11.893,46.16802,15.859849,907.01,NaN,,6.59,16.945305,6.9,14 / 22,4531,2022-07-14 13:56:18:007
-1.8568,2.1535,11.6985,-0.5957,2.2039,9.5372,-2.0093,-0.6433,-0.0834,0.0728,0.6201,1.2619,46583.98,-28.07,-3.02,-43.27,77.85,-12.91,2.4,5,991.65,20.044,46.16802,15.859849,907.01,NaN,,6.59,16.945305,6.9,14 / 22,5032,2022-07-14 13:56:18:508
1.3448,0.5743,15.3667,0.8698,2.1465,9.5292,2.0843,0.7037,0.1353,-0.5386,0.1949,-0.9247,46118.027,-14.17,1.31,-42.51,40.21,-14.99,-4.69,5,991.74,43.129,46.16799,15.859856,901.6,NaN,,4.46,15.364095,9.1,14 / 22,5532,2022-07-14 13:56:19:008
-0.2548,0.7196,17.7835,0.1185,2.9836,9.341,-1.0943,0.1658,-2.3369,-0.0341,0.3545,0.1866,45620.01,-23.59,0.38,-41.72,61.26,-17.71,-0.73,5,991.7,14.082,46.16799,15.859856,901.6,NaN,,4.46,15.364095,9.1,14 / 22,6031,2022-07-14 13:56:19:507
1.2084,3.46,11.1458,-0.1376,2.6049,9.4534,1.115,0.1991,-1.1937,0.3852,-0.129,-0.4242,46896.03,-16.89,-1.14,-42.32,60.72,-14.47,-0.02,5,991.73,18.139,46.16799,15.859856,901.6,NaN,,4.46,15.364095,9.1,14 / 22,6531,2022-07-14 13:56:20:007
-1.1103,3.4044,10.1025,-1.03,2.4909,9.4289,-0.3377,0.2906,-0.8321,0.0593,0.5285,0.285,48148.97,-9.37,-0.49,-43.78,45.92,-14.01,2.48,5,991.75,40.687,46.16799,15.859856,901.6,NaN,,4.46,15.364095,9.1,14 / 22,7032,2022-07-14 13:56:20:508
