ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-3.6909,4.133,8.3707,-2.8942,3.1779,8.8145,0.9623,0.5015,-0.4283,0.008,1.522,-0.1151,2857.0051,21.64,-22.87,-35.83,233.58,-17.47,12.82,5,993.93,28.864,46.163,15.870992,760.67,NaN,,4.82,12.226105,233.2,13 / 23,17,2022-07-22 18:46:34:148
-1.0995,0.4247,10.4118,-0.8986,1.2837,9.6807,0.5524,-0.1389,-4.2098,0.0554,0.3303,-0.4485,2822.985,20.46,-21.21,-37.16,226.07,-11.46,10.22,5,993.94,32.31,46.16299,15.870982,758.75,NaN,,4.9,12.226105,230.1,13 / 24,517,2022-07-22 18:46:34:648
1.2592,3.7789,11.1434,-1.9067,0.9528,9.5722,2.33,-0.8241,-3.1299,1.0184,1.0808,0.6707,2768.985,18.11,-12.54,-43.89,227.14,-5.58,11.27,5,993.86,24.391,46.16299,15.870982,758.75,NaN,,4.9,12.226105,230.1,13 / 24,1016,2022-07-22 18:46:35:147
-0.1107,1.6181,8.1852,-0.8098,1.0338,9.7183,0.896,-0.1338,-4.6481,0.3974,-0.8107,0.1177,2574.99,15.69,-18.11,-42.94,223.06,-6.05,4.76,5,993.92,36.918,46.162983,15.87097,757.12,NaN,,4.86,12.226105,228,13 / 24,1518,2022-07-22 18:46:35:649
-0.1657,2.8307,5.0435,0.2168,1.4891,9.6905,1.4161,-0.5405,-1.6154,0.6666,-0.0309,-0.3516,2664.9675,10.56,-21.53,-43.44,214.85,-6.63,-1.04,5,993.92,29.814,46.162983,15.87097,757.12,NaN,,4.86,12.226105,228,13 / 24,2017,2022-07-22 18:46:36:148
-0.0341,0.6574,7.2215,-1.0357,1.3273,9.6611,-0.2645,-0.1817,-0.4791,-0.4617,-0.0541,0.2051,2330.9775,14.25,-20.85,-41.98,220.89,-10.41,3.81,5,993.92,32.237,46.162975,15.870957,755.98,NaN,,4.86,12.226105,228.1,14 / 24,2517,2022-07-22 18:46:36:648
0.9745,1.3831,7.1228,-0.7072,0.6099,9.7621,0.0032,-0.9688,1.979,0.4213,-0.4975,-0.374,1838.97,15.26,-17.16,-42.96,216.92,-4.23,6.18,5,993.9,33.35,46.162975,15.870957,755.98,NaN,,4.86,12.226105,228.1,14 / 24,3017,2022-07-22 18:46:37:148
-0.6233,-0.0897,8.4724,-1.1373,0.0241,9.7404,-0.2606,-1.5566,2.0383,0.7449,0.2931,0.0848,1134,13.95,-13.41,-44.12,215.51,0.83,5.47,5,993.96,31.379,46.162968,15.870947,756.25,NaN,,4.93,12.226105,230.1,14 / 24,3517,2022-07-22 18:46:37:648
0.3769,0.9302,10.4698,-0.1794,1.0232,9.7515,0.5639,-0.6605,2.9555,0.1869,0.1088,-0.34,937.98,11.83,-18,-43.57,223.39,-7.76,1.01,5,993.91,33.973,46.162968,15.870947,756.25,NaN,,4.93,12.226105,230.1,14 / 24,4017,2022-07-22 18:46:38:148
-2.1667,-1.4028,13.9968,-1.0572,0.8735,9.7103,-0.5806,0.4603,1.7084,-0.6787,-0.86,-0.073,808.9876,14.08,-15.86,-43.22,224.82,-6.09,3.7,5,993.89,31.053,46.16296,15.870937,756.61,NaN,,4.9,12.226105,221.4,14 / 24,4516,2022-07-22 18:46:38:647
-0.5503,0.2034,12.6335,-0.5613,0.8813,9.7508,-0.1673,-0.5889,2.7677,0.8004,-0.7477,-0.5041,1698.03,12.77,-14.89,-44.04,205.61,-1.85,8.34,5,993.97,32.602,46.16296,15.870937,756.61,NaN,,4.9,12.226105,221.4,14 / 24,5017,2022-07-22 18:46:39:148
