ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.1639,4.745,9.4211,-0.1045,4.495,8.7152,0.3665,0.1376,0.394,0.017,0.1007,-0.0287,32442.998,-20.38,-2.21,-42.75,47.68,-27.4,-0.23,5,990.86,35.892,46.167892,15.859964,946.88,NaN,,0,23.594591,,0 / 19,6,2022-07-07 13:59:54:541
-2.6237,6.5384,5.5825,-2.2904,5.9352,7.4631,-0.131,-0.3211,-0.0381,0.1972,1.0419,-0.4279,32613.979,-13.2,-5.53,-43.5,43.4,-37.36,8.03,5,990.87,38.235,46.167892,15.859964,946.88,NaN,,0,23.594591,,0 / 19,505,2022-07-07 13:59:55:040
-0.2841,5.1332,10.2688,-2.1923,5.6964,7.6756,0.6272,0.5226,1.9199,-0.9747,-0.7002,0.2844,71788.01,-6.38,-12.83,-44.19,58.29,-40.66,24.43,5,990.89,46.735,46.167904,15.859964,960.66,NaN,,0.72,20.333012,224.1,13 / 19,1004,2022-07-07 13:59:55:539
-0.6634,6.1161,8.0973,-0.4211,4.5218,8.6918,-0.1227,0.2976,-1.2683,0.0947,0.0129,-0.059,68836.98,-13.76,-1.48,-44.87,39.61,-27.46,2.77,5,990.91,48.001,46.167904,15.859964,960.66,NaN,,0.72,20.333012,224.1,13 / 19,1506,2022-07-07 13:59:56:041
0.1932,3.1083,11.0387,-0.4818,3.1113,9.2875,-1.3323,-0.3375,-4.1164,-1.0742,0.0544,0.8875,40509.992,-13.93,3.3,-44.81,37.3,-25.51,3.27,5,990.91,57.056,46.167896,15.859898,929.68,NaN,,3.13,16.734686,33.4,13 / 22,2006,2022-07-07 13:59:56:541
-2.406,1.7833,7.9795,-0.1633,3.2734,9.2428,0.5255,0.1749,-3.7735,0.1734,-0.3087,-0.2487,68836.98,-11.59,8.91,-44.57,31.43,-16.93,1.54,5,990.93,60.779,46.167896,15.859898,929.68,NaN,,3.13,16.734686,33.4,13 / 22,2504,2022-07-07 13:59:57:039
0.1125,3.5551,8.8223,0.0621,4.6868,8.614,-0.7139,-1.0363,-2.6334,0.3084,-0.3546,-0.063,42295.027,-12.38,5.4,-44.79,29.11,-24.96,1.32,5,990.9,64.601,46.16792,15.859934,925.42,NaN,,4.79,12.414526,34.6,13 / 22,3004,2022-07-07 13:59:57:539
-2.2241,4.2449,5.3761,-0.0842,4.697,8.6082,1.116,-0.2495,-0.8837,0.151,0.4802,0.1061,40679.01,-10.82,0.02,-45.13,28.02,-28.62,0.56,5,990.91,65.972,46.16792,15.859934,925.42,NaN,,4.79,12.414526,34.6,13 / 22,3505,2022-07-07 13:59:58:040
0.5252,2.8032,7.3023,0.5497,3.9725,8.9492,-0.3358,-0.4506,-2.4679,-0.3347,-0.0037,0.1263,39447,-8.51,1.03,-45.96,18.94,-26.13,-2.1,5,990.94,57.779,46.16793,15.859939,921.7,NaN,,5.58,12.226105,23.6,13 / 22,4005,2022-07-07 13:59:58:540
-1.5129,3.1023,6.0532,-0.1166,3.3932,9.2002,0.034,0.0084,-2.6085,-0.0538,0.057,0.1499,42474.984,-10.71,6.56,-45.6,28.6,-19.28,1.05,5,990.94,54.161,46.16793,15.859939,921.7,NaN,,5.58,12.226105,23.6,13 / 22,4505,2022-07-07 13:59:59:040
-1.7324,1.2832,6.5474,0.6214,2.4487,9.4757,-1.7785,-0.9619,-2.7126,-0.6598,-0.7316,1.0789,42895.98,-7.35,6.69,-45.58,23.78,-19.17,3.13,5,990.97,51.184,46.167946,15.85994,918.25,NaN,,5.26,12.226105,21.4,13 / 22,5005,2022-07-07 13:59:59:540
-1.2209,2.7434,5.0812,0.1768,2.9467,9.3518,1.3983,0.9122,-0.7226,0.6092,0.4895,-0.2212,39654.97,-6.92,12.96,-44.68,9.01,-17.09,-3.69,5,990.97,60.96,46.167946,15.85994,918.25,NaN,,5.26,12.226105,21.4,13 / 22,5505,2022-07-07 14:00:00:040
-0.0353,2.3198,7.5817,0.4162,2.8007,9.389,0.0318,-0.6225,-1.3061,-0.4422,0.0045,0.2308,45485.01,-3.56,9.15,-45.71,6.91,-19.93,-1.33,5,990.98,59.316,46.167957,15.859935,914.06,NaN,,5.4,12.226105,13.9,13 / 22,6004,2022-07-07 14:00:00:539
0.1645,3.0909,5.884,-0.3956,2.8381,9.3787,0.5546,-0.3592,-1.8489,0.21,0.6389,0.4481,41154.008,-5.21,11.83,-45.02,12.04,-14.87,-0.08,5,990.99,63.962,46.167957,15.859935,914.06,NaN,,5.4,12.226105,13.9,13 / 22,6505,2022-07-07 14:00:01:040
0.6921,2.3019,8.2768,0.1573,2.6531,9.4396,0.3962,-0.4262,-1.521,-0.0507,-0.0424,0.0919,52248.984,-0.49,11.49,-45.34,1.13,-16.02,0.58,5,991.02,63.457,46.167965,15.859939,913.45,NaN,,5.33,12.226105,10.3,Dec-21,7006,2022-07-07 14:00:01:541
-0.6239,2.3342,5.211,-0.1454,2.0575,9.5873,0.6208,0.8676,-0.5369,0.5473,-0.0128,0.1795,38238.008,-1.97,13.52,-44.74,6.62,-12.11,0.87,5,991.02,65.859,46.167965,15.859939,913.45,NaN,,5.33,12.226105,10.3,Dec-21,7506,2022-07-07 14:00:02:041
-0.8752,2.1099,6.4875,-0.2771,2.2034,9.5519,1.2614,0.864,-1.1531,-0.8425,0.3849,0.1624,82697.02,1.5,13.76,-45.02,356.63,-17.38,0.54,5,991.06,69.69,46.167976,15.859939,911.28,NaN,,5.44,12.368764,5.5,13 / 21,8006,2022-07-07 14:00:02:541
1.9729,2.6315,8.589,0.2806,1.9757,9.6015,0.3289,0.237,0.2825,-0.709,0.4205,0.5757,37311.03,1.05,14.46,-44.53,353.11,-15.84,-2.69,5,991.05,57.483,46.167976,15.859939,911.28,NaN,,5.44,12.368764,5.5,13 / 21,8505,2022-07-07 14:00:03:040
-0.7765,1.3789,9.6185,-0.1144,2.4476,9.4956,-0.253,-0.1752,2.9613,0.0657,-0.078,0.0867,79893,2.34,14.19,-45.09,356.63,-14.45,0.69,5,991.11,67.087,46.16799,15.859937,908.98,NaN,,5.51,13.347832,357.6,13 / 21,9005,2022-07-07 14:00:03:540
1.4183,4.3854,7.1378,0.8784,3.9242,8.9443,1.1672,0.2922,1.473,-0.2084,0.724,0.129,61935.035,-2.44,8.76,-45.99,354.63,-23.59,-5.61,5,991.08,53.379,46.16799,15.859937,908.98,NaN,,5.51,13.347832,357.6,13 / 21,9506,2022-07-07 14:00:04:041
-0.6126,3.4247,7.6546,-0.163,4.0867,8.9131,-0.1036,0.5509,1.7941,-0.5402,0.4949,0.3752,81335.01,0.13,2.94,-46.74,358.8,-29.05,-0.65,5,991.11,66.25,46.168003,15.859933,908.48,NaN,,5.65,13.367676,354.2,Dec-21,10005,2022-07-07 14:00:04:540
0.6939,4.1186,10.1031,0.0034,4.0322,8.9394,0.7065,1.0321,1.1841,-0.3451,0.0056,-0.0432,37197.023,1.03,4.78,-46.41,356.79,-26.39,-0.49,5,991.11,68.271,46.168003,15.859933,908.48,NaN,,5.65,13.367676,354.2,Dec-21,10506,2022-07-07 14:00:05:041
-0.5372,4.532,8.9533,-0.5367,4.97,8.4369,-0.9357,0.1785,0.7876,-1.5075,-0.0297,-0.351,57971.027,2.53,3.56,-46.5,359.84,-30.45,3.64,5,991.12,63.414,46.168015,15.859928,906.54,NaN,,5.69,13.985838,355.5,Dec-21,11005,2022-07-07 14:00:05:540
0.2895,3.5713,9.0168,-0.5589,3.5298,9.1323,0.4618,2.0755,1.1794,-1.3224,-0.0731,-0.4699,41308.99,3.39,7.73,-46.09,359.56,-21.1,3.5,5,991.14,61.369,46.168015,15.859928,906.54,NaN,,5.69,13.985838,355.5,Dec-21,11506,2022-07-07 14:00:06:041
2.1739,2.7978,12.0945,-0.1448,3.0067,9.3332,-0.9739,0.491,1.4147,-0.7131,-0.2203,0.4029,78940.984,3.02,8.94,-46.33,356.33,-22.54,1.66,5,991.13,58.268,46.168034,15.85992,901.22,NaN,,5.58,13.530496,352.4,Dec-21,12007,2022-07-07 14:00:06:542
0.1035,2.9426,10.6271,-0.4788,2.2675,9.5289,0.429,-0.85,3.2659,-0.157,0.6806,-0.7031,40654.98,2.31,15.02,-44.74,354.04,-15.65,-0.99,5,991.17,57.817,46.168034,15.85992,901.22,NaN,,5.58,13.530496,352.4,Dec-21,12506,2022-07-07 14:00:07:041
0.6634,2.5968,13.9214,-0.4665,3.3079,9.2201,0.3895,0.4872,-0.7089,-0.5881,-0.4872,0.4909,53233,-5.19,9.39,-44.85,17.15,-19.71,2.9,5,991.23,62.692,46.16804,15.85991,897.28,NaN,,5.29,13.930456,347.8,Dec-22,13005,2022-07-07 14:00:07:540
