ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.6616,2.0393,11.5208,-0.2091,1.686,9.6584,-0.4872,0.3923,-0.9617,-0.6355,-0.1457,0.5547,400.005,12.56,-8.36,-44.81,275.69,-11.95,-1.54,5,998.17,33.769,46.162884,15.870748,756.37,NaN,,0,16.644253,,Nov-20,6,2022-08-08 07:37:15:538
-0.7645,1.0911,8.5149,-1.2922,1.7918,9.5546,0.1646,-0.6802,-1.4449,0.0148,-0.1254,0.4539,409.995,15.21,-14.55,-42.28,234.49,-10.16,6.78,5,998.19,27.034,46.162884,15.870748,756.37,NaN,,0,16.644253,,Nov-20,508,2022-08-08 07:37:16:040
-1.0301,0.789,7.5153,-0.4752,1.2604,9.7137,-0.4408,-0.8484,-0.978,0.2592,0.1497,-0.4957,451.98,15.58,-19.43,-40.73,230.67,-8.67,0.93,5,998.2,26.89,46.16288,15.870691,751.52,NaN,,3.49,13.897916,242.1,18 / 22,1007,2022-08-08 07:37:16:539
-1.721,0.3075,10.5063,-1.2469,1.8226,9.5548,-1.0138,-0.1584,1.8183,-0.2696,0.6048,0.7332,544.995,17.89,-15.24,-41.66,239.18,-8.84,5.87,5,998.19,26.966,46.16288,15.870691,751.52,NaN,,3.49,13.897916,242.1,18 / 22,1507,2022-08-08 07:37:17:039
0.5157,1.1324,7.9316,-0.412,1.349,9.7047,0.3222,-0.1695,2.4176,-0.1439,-0.5276,-1.0552,579.015,17.89,-17.74,-40.67,234,-9.87,4.93,5,998.21,30.903,46.162884,15.870638,749.19,NaN,,4.36,12.226105,269.7,19 / 24,2007,2022-08-08 07:37:17:539
-1.9777,-0.7926,11.3043,-1.6247,1.3014,9.5832,-1.5776,-0.2971,1.2709,-0.5043,0.0632,0.3934,683.9776,18.58,-15.19,-41.4,238.31,-8.24,6.71,5,998.22,28.565,46.162884,15.870638,749.19,NaN,,4.36,12.226105,269.7,19 / 24,2507,2022-08-08 07:37:18:039
-1.3448,-0.6826,13.0481,-0.1378,0.4293,9.7963,-0.2843,-0.5896,3.0492,-0.2521,-0.0221,-0.7363,771.9976,16.44,-16.5,-41.77,227.94,-4.58,2.85,5,998.21,28.956,46.162888,15.870626,746.58,NaN,,4.68,12.226105,218.8,21 / 24,3006,2022-08-08 07:37:18:538
-1.9155,1.0857,12.4983,-0.5993,1.1659,9.7186,-1.5453,0.7623,1.8474,-0.4872,-0.3663,0.0918,1118.0026,14.76,-15.04,-42.97,228.56,-5.08,3.25,5,998.2,28.446,46.162888,15.870626,746.58,NaN,,4.68,12.226105,218.8,21 / 24,3506,2022-08-08 07:37:19:038
-1.1097,-0.1167,12.4391,-0.545,0.9485,9.7454,1.2482,-0.2663,1.9882,-0.4264,-0.4601,-0.7015,1579.0276,15.75,-17.16,-41.62,221.91,-8.4,8.87,5,998.19,27.26,46.16289,15.870619,736.7,NaN,,4.86,12.226105,228.9,21 / 24,4008,2022-08-08 07:37:19:540
-2.1398,0.7962,12.1956,-0.7495,0.9613,9.7306,-1.4023,1.1328,1.6608,-0.2087,-0.5606,-0.2976,1753.9875,17.61,-14.68,-42.49,231.85,-5.4,5.63,5,998.19,26.558,46.16289,15.870619,736.7,NaN,,4.86,12.226105,228.9,21 / 24,4507,2022-08-08 07:37:20:039
