ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.6383,3.2961,7.4351,0.0258,2.4341,9.4997,2.6612,1.3538,2.7162,-0.203,0.3557,0.1038,9631.98,-17.91,0.79,-40.29,58.63,-14.37,-0.16,2,986.61,20.687,46.17335,15.863971,,NaN,,,8529.032,,0 / 10,16,2022-07-25 15:13:47:613
-0.9057,2.0243,6.9147,-1.1693,1.5317,9.6155,-3.2913,1.2317,1.8382,-2.0555,-0.4397,-0.0652,9648.99,-14.91,0.66,-42.22,70.12,-8.99,6.93,2,986.64,40.311,46.17335,15.863971,,NaN,,,8529.032,,0 / 10,515,2022-07-25 15:13:48:112
0.2883,0.3176,9.1585,1.0054,-0.7241,9.7281,2.8401,0.3617,3.2089,-1.1671,0.8619,1.2129,9167.985,-22.71,9.21,-37.65,72.42,4.23,-5.9,2,986.72,41.632,46.17335,15.863971,,NaN,,,8529.032,,0 / 10,1014,2022-07-25 15:13:48:611
0.2542,-0.1591,6.6622,-0.387,1.2577,9.718,0.3275,-1.5211,-2.5231,1.0764,-0.6924,0.5441,80192.98,-20.1,15.75,-37.37,56.76,-1.15,8.81,2,986.72,44.653,46.16789,15.85992,926.41,NaN,,5.47,52.24762,40.8,0 / 13,1515,2022-07-25 15:13:49:112
-0.5868,1.7133,6.6975,-0.0459,-0.0361,9.8065,0.1249,0.4669,1.8894,0.3544,-0.3659,-0.0889,9846.968,-12.84,11.87,-41.51,48.09,0.21,0.27,2,986.71,40.23,46.16789,15.85992,926.41,NaN,,5.47,52.24762,40.8,0 / 13,2015,2022-07-25 15:13:49:612
-0.8004,0.1789,6.588,-1.425,0.3913,9.6947,-0.7772,-0.26,-2.0213,-0.2016,-0.1386,0.7445,81672.03,-12,15.08,-40.97,47.16,-2.29,8.36,2,986.74,59.133,46.16784,15.85987,867.48,NaN,,5.33,38.78329,50.9,Oct-19,2514,2022-07-25 15:13:50:111
-0.2345,2.8116,4.2909,-0.0476,0.6653,9.7839,0.1916,1.3017,-2.7768,0.4427,-0.6129,0.6532,15414.03,-9.51,15.88,-40.76,28.56,-3.89,0.28,2,986.66,28.319,46.16784,15.85987,867.48,NaN,,5.33,38.78329,50.9,Oct-19,3014,2022-07-25 15:13:50:611
0.7214,1.1785,5.8385,-0.4297,0.7871,9.7656,0.926,0.5572,-3.788,0.0726,-0.104,0.4138,23834.994,-11.91,15.84,-40.71,40.76,-3.26,5.28,2,986.72,36.482,46.167934,15.859782,850.17,NaN,,5.36,21.371132,24.7,16 / 20,3517,2022-07-25 15:13:51:114
-4.8401,-0.1143,10.0834,-0.7789,0.1095,9.7751,0.118,2.7769,-2.5387,0.5084,0.0991,0.6061,7385.986,-11.08,16.14,-40.59,40.85,-0.64,4.56,2,986.66,23.489,46.167923,15.859853,869.93,NaN,,4.03,15.787778,29.8,16 / 20,4014,2022-07-25 15:13:51:611
-2.2158,-0.7908,12.3685,-0.9756,0.6229,9.7381,0.4337,-0.7175,-2.9071,0.0413,-0.109,0.3445,7895.0034,-7.05,16.05,-41.19,30.83,-3.64,5.72,2,986.71,34.151,46.167923,15.859853,869.93,NaN,,4.03,15.787778,29.8,16 / 20,4514,2022-07-25 15:13:52:111
