ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.0177,1.8401,8.0219,-0.8904,1.4341,9.6603,0.3363,0.4883,-2.9493,0.3696,0.4208,-0.1927,6413.9854,-28.44,-24.51,-49.33,119.03,-8.41,5.27,,990.3,0,46.16859,15.8601,876.81,NaN,,4.86,20.856768,88.7,15 / 22,15,2022-07-22 17:47:37:920
0.2046,-0.8632,7.5787,0.9678,0.8002,9.7259,2.7184,0.3888,-0.4547,0.3293,0.5547,-0.3164,5563.0127,-31.2,-22.99,-47.79,125.73,-4.68,-5.68,,990.38,0,46.168583,15.860126,876.79,NaN,,5.76,16.717882,108.1,15 / 22,516,2022-07-22 17:47:38:421
-0.5342,1.7844,6.3224,0.2913,2.0035,9.5954,-0.06,0.3459,-2.7781,0.5781,0.1358,1.00E-04,6005.003,-37.24,-23.96,-44.72,118.36,-6.37,-3.06,,990.29,0,46.168583,15.860126,876.79,NaN,,5.76,16.717882,108.1,15 / 22,1015,2022-07-22 17:47:38:920
0.6538,1.6917,7.4399,-0.0862,1.6702,9.663,0.6918,-1.0422,1.1229,0.2576,-6.00E-04,-0.0148,6562.0127,-31.56,-28.91,-45.47,122.9,-9.81,0.51,,990.29,0,46.16858,15.860135,870.18,NaN,,4.82,15.848443,113.6,15 / 22,1516,2022-07-22 17:47:39:421
-0.7214,2.8959,7.0624,0.167,1.4081,9.7036,-0.7393,0.1195,-0.3191,-0.1228,0.2604,0.15,6552.023,-30.21,-29.23,-45.02,126.63,-9.83,-2.79,,990.28,0,46.16858,15.860135,870.18,NaN,,4.82,15.848443,113.6,15 / 22,2015,2022-07-22 17:47:39:920
0.2554,0.5228,7.9902,-0.3605,1.6854,9.654,0.4852,-1.5003,1.3574,-0.1449,-0.2445,0.1611,6664.0054,-31.22,-29.01,-45.41,122.79,-9.9,2.14,,990.29,0,46.16857,15.860144,867.33,NaN,,5.54,14.28248,122.1,14 / 22,2516,2022-07-22 17:47:40:421
-1.2969,1.669,9.9858,0.0241,1.2362,9.7284,-1.2724,0.4118,-0.3063,-0.2517,0.0469,-0.1626,6702.008,-30.82,-28.61,-45.22,121.12,-13.42,-2.64,,990.32,0,46.16857,15.860144,867.33,NaN,,5.54,14.28248,122.1,14 / 22,3016,2022-07-22 17:47:40:921
-0.9344,-1.0217,12.6574,-0.589,2.0884,9.5636,-0.3161,-0.1817,3.3184,-0.1999,0.1956,0.0332,6860.0254,-30.26,-29.51,-45.47,121.62,-12.3,3.52,,990.33,0,46.168564,15.860152,865.55,NaN,,4.68,13.71449,122.7,14 / 22,3515,2022-07-22 17:47:41:420
0.0491,1.9244,11.4024,-0.0097,1.3167,9.7179,-1.1532,-0.2148,2.9007,-0.9094,-0.0434,-0.9116,6936.975,-29.32,-27.77,-45.97,119.97,-13.53,-0.75,,990.36,0,46.168564,15.860152,865.55,NaN,,4.68,13.71449,122.7,14 / 22,4015,2022-07-22 17:47:41:920
-0.2255,0.9553,10.6983,-0.8879,1.5792,9.6378,-0.5964,-0.8061,3.83,-0.0293,-0.3242,0.6561,7314.975,-26.85,-29.7,-46.31,122.52,-12.26,6.02,,990.37,0,46.168556,15.860162,863.02,NaN,,4.72,13.433649,121.6,14 / 22,4515,2022-07-22 17:47:42:420
