ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.1507,-0.1077,10.8532,0.2327,0.0936,9.8034,-0.5591,0.4698,-2.7033,-0.5025,-0.5858,1.2724,14.985,-11.12,17.38,-32.94,30.53,-0.55,-1.36,2,988.31,43.587,46.16787,15.859876,899.17,NaN,,4.1,12.226105,23.5,Dec-19,15,2022-07-28 20:52:21:684
-6.00E-04,1.0134,7.3848,0.2637,0.8944,9.7622,-0.2332,-0.152,-1.7236,0.1619,0.0596,-0.0187,13.0275,-4.84,19.97,-32.38,9.09,-4.38,-2.53,2,988.3,32.437,46.16787,15.859876,899.17,NaN,,4.1,12.226105,23.5,Dec-19,513,2022-07-28 20:52:22:182
-0.5396,1.0786,5.5011,-0.1049,0.1214,9.8053,0.3778,0.8965,-1.4781,0.4819,-0.0137,0.0685,13.9725,-4.2,19.29,-33.09,12.64,-0.71,0.61,2,988.33,44.348,46.16788,15.859881,900.65,NaN,,4.36,12.226105,18.5,13 / 19,1012,2022-07-28 20:52:22:681
-0.3105,1.3376,8.0548,-0.4942,1.0501,9.7377,0.3953,0.555,-3.6266,0.0158,0.1212,0.1832,13.9725,-5.23,16.39,-34.61,19.03,-6.15,2.91,2,988.31,34.545,46.16788,15.859881,900.65,NaN,,4.36,12.226105,18.5,13 / 19,1511,2022-07-28 20:52:23:180
-2.3492,1.0421,6.9649,-0.8345,0.9302,9.7267,0.14,0.7527,-3.7184,0.0366,0.0289,0.1281,13.9725,-3.88,16.48,-34.35,19.83,-5.44,4.9,2,988.32,44.918,46.167896,15.859886,901.12,NaN,,4.36,12.226105,14.4,13 / 19,2011,2022-07-28 20:52:23:680
-0.0263,-0.8291,8.418,-0.523,-0.5197,9.7789,0.3012,0.2226,-2.1391,-0.779,-0.0286,0.8192,13.9725,-5.57,17.42,-34.59,25.14,0.77,2.89,2,988.37,50.585,46.167896,15.859886,901.12,NaN,,4.36,12.226105,14.4,13 / 19,2513,2022-07-28 20:52:24:182
-0.6646,1.6899,4.5511,-0.1513,-0.2456,9.8024,-0.4926,1.0684,-3.6936,0.5404,-0.2076,0.7705,18.0225,-3.99,22.33,-30.66,11.92,1.44,0.88,2,988.36,43.797,46.167908,15.85989,900.75,NaN,,4.21,12.226105,12.3,Dec-19,3012,2022-07-28 20:52:24:681
0.2554,0.9906,5.5262,-0.1935,1.1049,9.7423,-0.4377,-1.3677,-3.8672,0.8866,-0.3004,0.3889,17.01,-2.57,17.74,-33.96,14.07,-2.55,3.19,2,988.34,44.97,46.167908,15.85989,900.75,NaN,,4.21,12.226105,12.3,Dec-19,3512,2022-07-28 20:52:25:181
-0.6497,0.9613,6.6096,0.1159,-0.2759,9.8021,0.1235,1.0181,-2.3945,0.2455,-0.0474,0.5395,30.9825,-4.26,19.37,-32.7,11.3,1.61,-0.68,2,988.4,45.935,46.167923,15.859892,896.85,NaN,,4.61,12.226105,8.6,Dec-19,4012,2022-07-28 20:52:25:681
0.4893,-0.7358,7.133,-0.5126,-0.963,9.7458,-0.2344,-0.1504,0.0274,0.3732,0.0086,0.027,40.0275,-1.59,23.06,-30.69,10.35,5.64,3.01,2,988.39,44.682,46.167923,15.859892,896.85,NaN,,4.61,12.226105,8.6,Dec-19,4512,2022-07-28 20:52:26:181
