ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.2171,0.3607,8.9713,-0.0064,-0.0037,9.8066,0.7399,1.0502,-1.1603,0.6422,0.4069,-0.1546,8.9775,-27.17,7.71,-49.24,73.55,0.02,0.04,2,989.94,27.009,46.167774,15.859805,853.73,NaN,,4.46,12.226105,43.8,16 / 24,17,2022-07-21 21:05:17:161
-2.1685,0.344,6.0592,0.4542,-0.9366,9.7512,1.0723,2.1994,-0.0219,-0.0886,0.7562,-0.3636,9.99,-30.3,10.59,-48.28,77.33,5.48,-2.67,2,990.03,31.269,46.167774,15.859805,853.73,NaN,,4.46,12.226105,43.8,16 / 24,515,2022-07-21 21:05:17:659
1.203,2.2702,6.5809,0.359,0.3544,9.7937,0.2174,0.6648,-2.135,-0.0365,-0.1332,0.3264,7.02,-28.61,10.09,-48.81,66.53,-2.07,-2.1,2,990.06,31.079,46.167786,15.859816,854.76,NaN,,4.68,12.374033,45.9,16 / 24,1016,2022-07-21 21:05:18:160
-0.3601,1.9256,6.3362,-0.2031,0.6419,9.7835,-0.3046,1.0481,-3.0052,0.0648,0.4742,0.2328,8.0325,-29.61,10.95,-48.21,64.76,-2.54,-2.42,2,989.95,38.696,46.167786,15.859816,854.76,NaN,,4.68,12.374033,45.9,16 / 24,1516,2022-07-21 21:05:18:660
-0.5456,0.4594,7.0062,-0.5992,-0.3769,9.7811,-0.6066,-0.4896,0.0604,0.1852,-0.1092,0.2327,8.0325,-23.03,13.86,-49.22,64.89,2.2,3.51,2,989.96,37.594,46.167793,15.859827,851.11,NaN,,4.97,12.38822,43.6,16 / 24,2015,2022-07-21 21:05:19:159
-1.0648,0.597,6.6897,0.0892,-0.8133,9.7725,0.017,0.8931,-0.4421,-0.3629,-0.1728,0.3027,8.0325,-22.82,17.38,-48.39,60.16,4.76,-0.52,2,989.99,29.159,46.167793,15.859827,851.11,NaN,,4.97,12.38822,43.6,16 / 24,2515,2022-07-21 21:05:19:659
0.7358,-1.1988,8.0136,0.3488,-1.3378,9.7087,-0.4491,-0.3785,0.4579,-0.5363,-0.5973,-0.358,8.0325,-21.51,19.18,-47.49,58.77,7.84,-2.06,2,990.03,34.347,46.16781,15.85984,854.22,NaN,,5.8,12.226105,36.9,16 / 24,3016,2022-07-21 21:05:20:160
-0.7322,2.2325,7.8431,-0.2784,0.3444,9.7966,0.6049,-1.952,3.6717,-0.0176,-0.0247,0.7381,8.0325,-22.97,18.51,-47.14,49.72,-2.01,1.63,2,990.01,28.036,46.16781,15.85984,854.22,NaN,,5.8,12.226105,36.9,16 / 24,3515,2022-07-21 21:05:20:659
-0.6162,-0.8016,10.9854,0.1518,0.6305,9.7852,0.9711,-0.6891,4.9047,-0.343,0.0122,0.3332,6.0075,-20.94,12.51,-50.36,51.29,-3.69,-0.89,2,990.04,37.4,46.167824,15.859851,857.58,NaN,,5.18,12.226105,29.2,16 / 24,4016,2022-07-21 21:05:21:160
1.3585,2.0656,7.9334,0.2559,0.2346,9.8005,1.7408,0.3178,2.3994,-1.1222,0.5538,-0.4075,6.0075,-20.31,17.01,-48.73,45.83,-1.37,-1.5,2,990.03,31.419,46.167824,15.859851,857.58,NaN,,5.18,12.226105,29.2,16 / 24,4516,2022-07-21 21:05:21:660
