ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.1095,0.8297,6.938,0.6699,-0.6474,9.7623,-1.7657,1.5855,-3.0647,-1.2982,-0.3833,1.5428,18.0225,-17.83,13.56,-43.76,40.53,-5.32,-3.24,5,986.65,30.042,46.16783,15.859847,878.34,NaN,,5.22,12.226105,43.7,13 / 20,16,2022-08-13 20:20:40:214
0.1376,0.5719,6.2961,0.6734,-0.3147,9.7784,-0.9966,0.0918,-2.3411,-0.0777,-0.5196,0.2942,22.005,-18.45,20.19,-41.66,44.15,2.6,-0.63,5,986.65,27.91,46.16784,15.859861,877.66,NaN,,5.22,12.226105,35.5,13 / 20,516,2022-08-13 20:20:40:714
-0.1101,1.949,4.9095,0.9322,0.4855,9.7502,0.2993,1.7284,-2.9897,0.1898,0.0323,0.379,19.98,-19.69,18.58,-41.27,37.47,-1.45,-6.29,5,986.61,26.562,46.16784,15.859861,877.66,NaN,,5.22,12.226105,35.5,13 / 20,1016,2022-08-13 20:20:41:214
1.0774,1.3621,6.271,0.8889,0.7496,9.7375,0.5272,0.1621,-3.0648,0.3019,-0.0308,0.0099,19.98,-15.6,19.35,-43.27,30.97,-2.6,-4.48,5,986.68,31.588,46.167854,15.859871,877.66,NaN,,5.22,12.226105,23.9,13 / 20,1516,2022-08-13 20:20:41:714
0.0179,0.7448,9.6203,-0.0015,0.2189,9.8042,-2.0135,1.2177,-0.4968,-0.3395,-1.7614,0.4882,18.9675,-11.29,18.58,-44.18,39.27,-2.6,8.08,5,986.63,28.703,46.167854,15.859871,877.66,NaN,,5.22,12.226105,23.9,13 / 20,2017,2022-08-13 20:20:42:215
0.3661,1.6822,8.1081,-0.3642,1.0766,9.7406,-0.0409,0.5703,-0.9884,-0.015,-0.6357,0.3114,17.01,-9.47,16.63,-45.52,30.21,-7.74,5.45,5,986.69,28.461,46.167873,15.859879,879.74,NaN,,5.11,12.226105,16.9,13 / 20,2516,2022-08-13 20:20:42:714
0.1878,1.7001,6.5145,0.4175,-0.1169,9.7971,-1.3048,2.0018,-2.0691,-0.3713,-0.4275,0.6393,20.9925,-8.96,18.38,-44.62,25.57,-0.35,-0.32,5,986.69,21.927,46.167873,15.859879,879.74,NaN,,5.11,12.226105,16.9,13 / 20,3016,2022-08-13 20:20:43:214
-0.2106,1.1557,5.3312,-1.2219,-0.0833,9.7299,0.8301,0.2432,-3.2279,0.2989,-0.0312,0.4475,25.9875,-3.04,25.09,-42.17,20.65,3.79,7.38,5,986.75,30.465,46.16789,15.859884,878.5,NaN,,5.22,12.226105,10.9,13 / 20,3516,2022-08-13 20:20:43:714
-0.9942,1.5739,6.2058,-0.2293,-0.3421,9.798,-0.8854,1.1748,0.4757,0.3058,-0.0318,-0.104,25.9875,-1.86,23.91,-43.18,6.52,4.18,0.51,5,986.7,18.977,46.16789,15.859884,878.5,NaN,,5.22,12.226105,10.9,13 / 20,4017,2022-08-13 20:20:44:215
1.806,0.4158,7.3436,-0.3454,-0.6781,9.7771,1.0884,0.4149,-0.6882,-0.0365,-0.2398,0.5613,28.0125,-4.58,23.76,-42.88,22.55,3.19,5.33,5,986.72,20.162,46.167904,15.859884,874.6,NaN,,5.33,12.226105,0.9,13 / 20,4517,2022-08-13 20:20:44:715
