ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.7322,1.9071,7.1593,-0.8116,1.6722,9.6289,1.1626,-0.3656,-1.2133,0.1097,-0.0023,-0.1453,18261.99,19.48,-19.46,-37.87,232.7,-9.82,4.82,5,997.84,49.955,46.16305,15.870924,732.92,NaN,,5.04,12.226105,226.6,15 / 22,16,2022-08-03 08:47:50:839
-2.5513,1.0642,10.0092,-0.6263,0.4912,9.7743,0.6997,-0.0412,-1.5351,-1.7449,0.7241,-0.1912,2349,18.24,-17.33,-39.17,225.94,-2.87,3.67,5,997.82,47.527,46.163044,15.870912,732.49,NaN,,5,12.226105,230.5,15 / 22,516,2022-08-03 08:47:51:339
-1.2305,1.608,5.9827,-0.9602,1.3209,9.6697,-0.0227,-1.3551,-0.3371,0.3062,0.5011,0.1257,16935.008,18.86,-12.71,-40.93,244.35,-7.74,5.67,5,997.81,47.38,46.163044,15.870912,732.49,NaN,,5,12.226105,230.5,15 / 22,1016,2022-08-03 08:47:51:839
-0.3392,0.3488,6.2961,-1.0865,0.4877,9.7341,1.0721,-0.7033,0.3401,0.5542,0.2561,-0.0967,2400.975,19.5,-17.04,-38.93,226.85,-1.32,4.13,5,997.81,46.64,46.163036,15.870896,733.5,NaN,,4.97,12.226105,232.6,15 / 22,1517,2022-08-03 08:47:52:340
-1.0588,0.1484,9.3075,-1.1425,-0.2165,9.7375,-0.8063,-0.6551,2.2831,0.6789,-0.5182,0.1762,2130.975,21.96,-11.16,-40.09,235.23,1.27,6.69,5,997.82,41.556,46.163036,15.870896,733.5,NaN,,4.97,12.226105,232.6,15 / 22,2016,2022-08-03 08:47:52:839
-1.1575,-0.859,11.4395,-0.007,-0.2691,9.803,0.4386,0.304,1.9317,0.3088,-0.2863,-0.0181,2112.0076,17.1,-11.14,-41.94,234.4,1.57,0.04,5,997.82,45.051,46.163033,15.870881,732.33,NaN,,4.93,12.226105,234.8,15 / 22,2517,2022-08-03 08:47:53:340
-0.6275,-0.1675,10.614,-0.1537,0.7908,9.7735,-0.2735,-0.487,2.2896,0.3098,0.2579,0.0848,1974.9825,17.59,-9.41,-42.52,252.44,-4.63,0.9,5,997.86,48.808,46.163033,15.870881,732.33,NaN,,4.93,12.226105,234.8,15 / 22,3017,2022-08-03 08:47:53:840
1.1617,0.795,11.9492,0.0528,0.4899,9.7943,-0.3393,-0.3164,2.5606,-0.2981,-0.0206,-0.1468,17446.996,14.68,-15.11,-40.76,233.51,-5.07,-0.43,5,997.83,38.897,46.163025,15.870867,732.18,NaN,,4.93,12.226105,241.1,15 / 22,3516,2022-08-03 08:47:54:339
-0.5695,1.9424,11.2522,-0.0787,1.3295,9.7158,0.3223,1.1383,-2.1103,-0.4895,-0.0958,0.0957,2306.0027,13.65,-14.81,-41.85,236.18,-7.79,0.46,5,997.85,47.102,46.163025,15.870867,732.18,NaN,,4.93,12.226105,241.1,15 / 22,4017,2022-08-03 08:47:54:840
0.2536,1.1838,8.9743,-0.3966,0.8825,9.7588,0.3801,0.1203,-1.7413,0.0861,-0.0981,-0.37,3820.0276,14.51,-15.17,-41.31,229.95,-5.16,2.33,5,997.84,41.702,46.163017,15.870848,732.15,NaN,,5,12.226105,240.8,15 / 22,4516,2022-08-03 08:47:55:339
-0.9003,2.0207,9.6455,0.3813,1.1161,9.7355,-0.2265,-0.1046,-1.4947,1.1182,1.3207,-0.1088,2274.0076,15.43,-14.44,-42.32,241.05,-6.53,-2.24,5,997.88,36.527,46.163017,15.870848,732.15,NaN,,5,12.226105,240.8,15 / 22,5016,2022-08-03 08:47:55:839
-1.148,1.3023,8.2205,0.2649,1.6078,9.6703,0.6226,-0.0114,-0.5462,0.2405,-0.1676,-0.1865,1998.0002,15.77,-16.84,-40.59,236.29,-7.95,-1.12,5,997.86,44.626,46.163006,15.870829,730.8,NaN,,5.04,12.226105,236.6,16 / 22,5516,2022-08-03 08:47:56:339
0.0987,2.4526,6.5258,0.0973,1.5249,9.6869,0.469,-0.3393,-1.6017,0.0253,0.1318,-0.1684,1604.0026,15.09,-17.38,-41.08,235.88,-8.95,-0.58,5,997.82,43.905,46.163006,15.870829,730.8,NaN,,5.04,12.226105,236.6,16 / 22,6017,2022-08-03 08:47:56:840
0.2841,1.0205,4.7958,-0.3731,1.5237,9.6804,0.8038,-0.4289,-0.9785,0.0228,0.1141,0.314,1174.9725,16.14,-18.51,-39.94,229.22,-8.94,2.21,5,997.84,41.166,46.162994,15.870812,728.16,NaN,,5,12.226105,235,17 / 22,6517,2022-08-03 08:47:57:340
0.7801,1.3262,6.2722,-0.1695,1.4026,9.7043,1.5034,-0.6598,-1.6085,0.655,0.1309,0.2427,785.025,16.24,-16.46,-41.16,236.98,-8.22,1,5,997.83,39.482,46.162994,15.870812,728.16,NaN,,5,12.226105,235,17 / 22,7016,2022-08-03 08:47:57:839
0.4732,0.7998,7.453,-0.2724,1.8342,9.6297,0.0597,-1.1062,-3.0158,0.1451,0.1151,0.7612,678.9826,17.66,-16.84,-40.29,243.89,-11.68,0.97,5,997.85,38.858,46.162987,15.870796,726.51,NaN,,5.08,12.226105,232.8,17 / 22,7516,2022-08-03 08:47:58:339
0.411,1.4644,10.462,0.4673,1.3809,9.6977,0.9126,0.4865,2.0825,0.0787,-0.3115,-0.2708,337.0275,15.51,-19.65,-39.23,231.07,-8.1,-2.76,5,997.85,42.991,46.162987,15.870796,726.51,NaN,,5.08,12.226105,232.8,17 / 22,8016,2022-08-03 08:47:58:839
-2.808,-0.3069,14.6644,-0.7756,1.6489,9.6359,-0.7242,0.6278,1.8042,-0.4242,0.6467,0.2766,326.025,17.83,-15.15,-40.69,242.36,-9.68,4.6,5,997.86,41.253,46.16298,15.87078,727.5,NaN,,5.08,12.226105,238.3,17 / 22,8516,2022-08-03 08:47:59:339
-0.8357,0.1669,11.7715,0.2715,1.1772,9.7319,0.8773,0.1441,2.7944,-0.3234,-0.6094,-0.8141,326.97,18.75,-17.94,-39.28,236.57,-6.89,-1.6,5,997.87,49.417,46.16298,15.87078,727.5,NaN,,5.08,12.226105,238.3,17 / 22,9016,2022-08-03 08:47:59:839
-2.2528,0.0239,16.0194,-0.6305,1.2295,9.7088,-1.0556,0.4328,1.5816,-0.2567,0.0306,0.2631,364.0275,19.33,-13.59,-41.19,245.37,-7.98,1.87,5,997.85,53.747,46.162968,15.870762,730.28,NaN,,5.15,12.226105,231.7,17 / 22,9516,2022-08-03 08:48:00:339
0.2441,1.5081,12.2507,-0.6683,1.395,9.6839,0.725,-0.0056,-1.9212,-0.4168,0.2264,-0.1803,380.97,18.66,-16.33,-39.75,238.38,-8.18,3.95,5,997.87,44.898,46.162968,15.870762,730.28,NaN,,5.15,12.226105,231.7,17 / 22,10016,2022-08-03 08:48:00:839
