ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.8694,1.4925,10.1234,-2.1201,1.0752,9.5142,0.9973,0.9667,-0.9281,-0.5667,0.8414,0.0063,1.0125,-0.81,18.49,-39.86,20.17,-6.62,10.43,5,989.05,39.603,,,,NaN,,,,,0 / 11,5,2022-07-31 21:02:16:605
0.1077,2.1141,7.459,-0.5808,1.7165,9.6378,-0.457,0.1468,-3.1805,0.1151,-0.9211,0.2823,1.0125,-1.56,21.08,-38.89,9.83,-5.76,3.38,5,989.08,40.634,,,,NaN,,,,,0 / 11,505,2022-07-31 21:02:17:105
0.4397,2.4299,7.3316,-0.2306,1.4551,9.6954,-0.3567,-0.4784,-3.382,0.2718,-0.5501,0.8837,1.0125,-5.72,19.2,-39.28,15.75,-8.53,1.36,5,989.08,52.707,46.16775,15.859815,866.4,NaN,,5.8,79.43742,20.9,0 / 15,1005,2022-07-31 21:02:17:605
-1.4381,1.4453,8.9192,-0.5102,1.1996,9.7196,-0.7811,0.0398,-4.0256,0.2608,0.2611,0.6485,1.0125,-23.4,15.84,-38.04,51.83,-4.27,1.28,5,989.11,46.141,46.16775,15.859815,866.4,NaN,,5.8,79.43742,20.9,0 / 15,1505,2022-07-31 21:02:18:105
-2.5579,1.1276,7.4435,-0.7362,1.7568,9.6199,-0.0986,0.0818,-3.2682,0.2227,-0.3343,0.0203,1.0125,-9.08,15.58,-39.07,29.63,-8.73,4.88,5,989.11,52.201,46.167774,15.859804,902.14,NaN,,2.66,46.75673,20.9,Jul-18,2005,2022-07-31 21:02:18:605
-2.6812,1.7647,5.455,-1.2633,1.4658,9.6138,1.0885,0.8946,-2.45,-0.0016,0.3025,0.1041,1.0125,-10.74,14.96,-40.09,38.11,-8.6,7.49,5,989.13,49.126,46.167774,15.859804,902.14,NaN,,2.66,46.75673,20.9,Jul-18,2505,2022-07-31 21:02:19:105
-2.0961,1.3412,7.7946,-1.3488,1.082,9.653,-0.1966,1.0918,-5.1043,-0.2133,-0.6575,0.0254,2.97,-1.24,16.89,-40.28,17.07,-6.33,7.95,5,989.14,45.285,46.167835,15.859828,874.14,NaN,,5.29,68.3753,2.2,Aug-18,3005,2022-07-31 21:02:19:605
-1.6923,1.5601,5.945,-0.3881,1.9142,9.6102,1.0475,-0.0563,-4.7113,0.4496,-0.2955,0.2566,3.9825,-5.55,19.07,-39.47,21.45,-4.71,3.96,5,989.17,52.711,46.167835,15.859828,874.14,NaN,,5.29,68.3753,2.2,Aug-18,3505,2022-07-31 21:02:20:105
0.3069,0.1029,7.1743,-0.6364,0.299,9.7814,-0.7896,1.25,-4.3161,-0.9636,-0.2739,0.5065,9.99,-1.76,17.68,-39.47,21.24,-4.7,9.17,5,989.17,49.58,46.167835,15.859828,874.14,NaN,,5.29,68.3753,2.2,Aug-18,4005,2022-07-31 21:02:20:605
-2.0441,1.4297,6.0102,-0.5858,-0.2644,9.7856,0.4409,0.994,-0.5895,0.2706,-0.2492,-0.8783,18.9675,-2.62,24.69,-37.12,12.24,1.55,3.43,5,989.19,46.352,46.167835,15.859828,874.14,NaN,,5.29,68.3753,2.2,Aug-18,4505,2022-07-31 21:02:21:105
-0.0915,0.5438,5.327,-1.2507,0.5829,9.7091,0.5348,-0.2186,-1.6041,0.6346,-0.1212,1.0263,25.9875,-6.52,21.83,-38.76,26.23,-3.41,7.34,5,989.19,50.24,46.167717,15.859706,777.14,NaN,,5.04,30.72186,358.1,0 / 18,5005,2022-07-31 21:02:21:605
-3.5348,1.5194,5.3402,-1.2568,0.0633,9.7256,1.1429,1.4605,-1.0731,0.3965,-0.2828,0.3909,24.975,-0.96,22.39,-38.53,18.61,4.15,8.05,5,989.22,52.194,46.167717,15.859706,777.14,NaN,,5.04,30.72186,358.1,Aug-18,5505,2022-07-31 21:02:22:105
1.1127,0.4564,6.1848,-1.772,0.7632,9.615,2.3921,-1.0089,-2.8947,0.7372,-0.0722,0.5909,34.02,5.44,25.13,-36.99,6.25,-1.66,12.08,5,989.23,55.129,46.167717,15.859706,777.14,NaN,,5.04,30.72186,358.1,Aug-18,6006,2022-07-31 21:02:22:606
-2.4784,2.3856,6.3936,-0.0972,-0.0045,9.8062,-0.0848,1.3839,1.0979,-0.2679,-0.2217,-0.5837,42.9975,3.84,20.19,-37.44,349.7,0.03,0.57,5,989.22,48.211,46.167824,15.859722,825.7,NaN,,4.9,25.149542,344.4,Aug-18,6505,2022-07-31 21:02:23:105
0.0132,-0.1681,6.9721,-2.1365,-0.1707,9.5696,2.9687,0.4029,0.8643,-0.0468,0.3494,0.1927,40.0275,-2.68,23.87,-35.12,24.26,1,12.59,5,989.26,54.473,46.167824,15.859722,825.7,NaN,,4.9,25.149542,344.4,Aug-18,7005,2022-07-31 21:02:23:605
-1.142,1.4907,5.0022,0.0892,-0.2753,9.8024,-0.5328,1.2589,1.9419,0.277,0.1327,-0.0482,31.995,2.21,23.33,-35.51,354.29,2.14,-0.26,5,989.27,47.742,46.16782,15.859712,817.12,NaN,,6.34,23.085403,349.5,Aug-18,7505,2022-07-31 21:02:24:105
-1.0062,-0.8243,6.2447,-1.5989,-0.1209,9.6747,1.3027,-0.2863,-3.4002,-0.1158,0.672,0.2232,1.0125,5.03,27.64,-34.95,4.21,3.39,11.22,5,989.3,49.19,46.16782,15.859712,817.12,NaN,,6.34,23.085403,349.5,Aug-18,8006,2022-07-31 21:02:24:606
