ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.2943,3.4475,8.2708,-1.1988,3.1692,9.2027,0.409,-0.1739,0.509,0.4778,-0.0402,0.3082,11101.995,-8.4,15.36,-45.11,24.38,-15.28,4.92,5,991.17,60.488,46.16782,15.859856,856.13,NaN,,0,16.227528,,Aug-19,4,2022-07-15 14:01:59:071
0.5133,2.1069,10.4297,-0.7043,2.2783,9.5123,1.502,0.8167,0.8717,-0.3091,0.5032,-0.3049,11953.98,-6.21,13.29,-45.47,19.3,-13.62,2.7,5,991.15,60.246,46.16782,15.859856,856.13,NaN,,0,16.227528,,Aug-19,505,2022-07-15 14:01:59:572
0.1418,2.6925,9.5073,0.4084,2.4621,9.4838,-0.2102,-0.6131,-0.4003,0.6565,-0.3628,-0.145,69561.99,-14.47,18,-42.9,29.21,-10.21,0.22,5,991.15,60.167,46.167824,15.85985,857.9,NaN,,1.33,15.334239,27.2,Sep-19,1004,2022-07-15 14:02:00:071
0.399,2.9791,8.8026,-0.4379,3.0206,9.3196,-0.0587,-1.1141,0.6452,-0.5164,-0.2683,0.0715,11997.99,-16.63,12.28,-43.41,39.37,-16.34,2.92,5,991.12,59.995,46.167824,15.85985,857.9,NaN,,1.33,15.334239,27.2,Sep-19,1504,2022-07-15 14:02:00:571
-1.0935,2.0554,7.5613,-0.4262,2.0901,9.5718,0.0062,0.1859,1.2888,-0.0796,0.1876,-0.2657,12649.028,-15.77,9.64,-45.17,39.28,-15.34,1.92,5,991.19,58.883,46.16785,15.859864,868.02,NaN,,3.1,14.566638,27.3,Sep-21,2006,2022-07-15 14:02:01:073
-0.0257,0.5019,11.7936,-0.1133,1.1998,9.7323,-0.0648,0.5415,-0.9262,-0.2433,-0.1571,0.5625,13604.018,-17.14,16.95,-42.9,35.13,-9.59,-0.21,5,991.27,59.191,46.16785,15.859864,868.02,NaN,,3.1,14.566638,27.3,Sep-21,2505,2022-07-15 14:02:01:572
-0.7938,0.8219,10.4315,-0.3059,1.0725,9.743,0.8609,0.9166,-0.2577,-0.4734,0.7146,0.0593,16638.008,-11.87,19.5,-43.31,23.71,-9.15,-0.42,5,991.23,60.446,46.16787,15.859866,868.07,NaN,,4.39,14.814849,27.4,Nov-22,3005,2022-07-15 14:02:02:072
1.0074,1.3155,9.1262,0.2334,1.8464,9.6284,-0.1309,-0.1406,3.1521,-0.3591,0.3125,0.3674,13503.984,-11.33,19.22,-43.27,20.87,-9.55,-1.49,5,991.23,57.961,46.16787,15.859866,868.07,NaN,,4.39,14.814849,27.4,Nov-22,3504,2022-07-15 14:02:02:571
2.3085,0.9733,13.1169,1.1176,1.5922,9.6118,0.4427,0.1309,2.1691,0.0858,-0.4565,-0.4867,12600.023,-9.99,18.99,-43.27,14.28,-10.16,-4.34,5,991.23,57.316,46.16788,15.859869,868.47,NaN,,4.43,15.15363,17.4,Dec-22,4005,2022-07-15 14:02:03:072
0.4283,1.6319,13.3843,0.4093,1.7954,9.6322,0.0186,0.0733,2.9072,-0.1273,-0.0863,0.307,12444.976,-12.51,19.58,-42.64,20.52,-12.56,-2.84,5,991.21,57.402,46.16788,15.859869,868.47,NaN,,4.43,15.15363,17.4,Dec-22,4504,2022-07-15 14:02:03:571
