ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.6708,0.8064,9.1735,-0.4725,0.9755,9.7466,0.5594,1,-1.7161,0.5505,0.299,0.0762,23530.973,18.13,-14.89,-37.89,235.57,-5.71,2.78,5,991.39,34.531,46.16309,15.870933,697.15,NaN,,5.26,12.226105,230.8,19 / 27,6,2022-08-17 11:37:49:359
1.4345,-1.6917,10.6744,0.4711,-0.7665,9.7653,1.2699,1.182,-1.3131,-1.4325,0.4362,0.2508,68047.02,16.05,-12.88,-39.34,228.24,4.48,-2.76,5,991.45,35.882,46.16309,15.870933,697.15,NaN,,5.26,12.226105,230.8,19 / 27,506,2022-08-17 11:37:49:859
-0.856,2.2792,10.1928,-0.0528,0.8459,9.77,-0.1231,1.2243,-2.3516,0.0738,0.1475,0.0644,9036.022,16.82,-9.73,-39.88,242.78,-1.66,-0.27,5,991.37,40.368,46.16308,15.870918,697.36,NaN,,5.08,12.226105,235,19 / 27,1008,2022-08-17 11:37:50:361
-0.189,1.3807,7.4949,-0.3079,1.4895,9.688,-0.2936,-0.7978,-1.2775,0.2709,-0.134,0.156,58712.984,17.38,-15.66,-37.95,234.54,-7.75,3.13,5,991.35,34.826,46.16308,15.870918,697.36,NaN,,5.08,12.226105,235,19 / 27,1507,2022-08-17 11:37:50:860
-0.6921,1.7623,4.8849,0.3352,0.6656,9.7783,0.0904,0.1977,-0.6594,-0.4766,-0.6146,-0.2374,1541.025,15.53,-16.84,-38.21,230.18,-3.89,-1.96,5,991.35,42.998,46.16307,15.870904,697.53,NaN,,5.08,12.226105,226.8,19 / 26,2006,2022-08-17 11:37:51:359
-0.0132,0.1005,8.6423,0.2913,0.4164,9.7935,0.6275,-0.6372,-1.5182,0.1722,0.0651,0.0457,1372.005,13.29,-11.23,-41.36,236.9,-2.43,-1.7,5,991.39,39.407,46.16307,15.870904,697.53,NaN,,5.08,12.226105,226.8,19 / 26,2506,2022-08-17 11:37:51:859
1.0977,1.599,6.4881,0.7173,0.0383,9.7803,0.3481,0.1122,-0.6797,0.2351,0.0542,-0.0864,1095.9976,13.91,-12.41,-41.1,234.38,0.21,-4.19,5,991.38,37.47,46.163063,15.87089,696.49,NaN,,5.11,12.226105,232.1,19 / 26,3006,2022-08-17 11:37:52:359
0.2327,-0.3326,8.9976,-0.1324,1.1592,9.737,0.1819,-1.4635,-0.8605,0.813,-0.0072,0.5141,684.9901,16.05,-9.36,-40.61,244.03,-2.71,2.19,5,991.39,24.165,46.163063,15.87089,696.49,NaN,,5.11,12.226105,232.1,19 / 26,3507,2022-08-17 11:37:52:860
1.279,0.1693,9.9619,0.9237,0.4798,9.7513,0.1619,-0.466,3.2009,-0.1131,0.1901,-0.3661,754.9876,14.27,-15,-40.18,233.51,-2.8,-5.41,5,991.4,32.206,46.163055,15.870874,698.98,NaN,,5.15,12.226105,232.6,19 / 26,4007,2022-08-17 11:37:53:360
0.2698,-1.7767,11.7368,0.2147,0.4855,9.7923,-1.6655,-1.7152,6.4672,0.4203,0.2004,0.5991,655.02,15.28,-10.2,-40.63,243.36,-2.84,-1.26,5,991.37,40.249,46.163055,15.870874,698.98,NaN,,5.15,12.226105,232.6,19 / 26,4506,2022-08-17 11:37:53:859
0.7765,-0.0634,10.6505,0.5024,0.2037,9.7917,-0.3066,-0.3563,5.1069,0.1517,0.4778,-0.069,693.9676,14.34,-11.96,-40.71,239.76,-2.13,-5.78,5,991.39,30.802,46.163048,15.870862,698.77,NaN,,4.54,12.226105,225.4,19 / 27,5009,2022-08-17 11:37:54:362
-2.3683,-0.5922,13.6744,-0.204,0.4276,9.7952,-0.9149,-0.173,3.6486,-0.078,-1.0069,-0.1534,531.9676,18.9,-10.87,-39.54,241.32,-3.4,4.81,5,991.42,34.794,46.163048,15.870862,698.77,NaN,,4.54,12.226105,225.4,19 / 27,5506,2022-08-17 11:37:54:859
1.4004,0.0682,10.5996,0.3731,0.8317,9.7642,0.9931,-0.0189,0.89,-0.1657,0.0218,-0.4985,2076.03,16.69,-12.66,-39.32,242.29,-4.86,-2.19,5,991.44,31.462,46.16304,15.870845,697.15,NaN,,5.18,12.226105,237.1,20 / 27,6006,2022-08-17 11:37:55:359
-4.7007,0.4433,15.3936,-0.3224,0.7934,9.7692,-0.5804,1.5126,0.1053,0.1512,0.3232,0.0535,651.9826,16.93,-11.04,-39.54,243.88,-4.64,1.89,5,991.43,26.171,46.16304,15.870845,697.15,NaN,,5.18,12.226105,237.1,20 / 27,6506,2022-08-17 11:37:55:859
1.9442,-1.2401,10.2263,-0.1349,0.8977,9.7645,0.8481,-1.4361,0.3744,0.1788,-0.3047,-0.0596,693.0225,17.03,-12.13,-38.57,242.26,-5.95,3.15,5,991.36,35.94,46.16303,15.870829,693.37,NaN,,4.86,12.226105,217.3,20 / 27,7006,2022-08-17 11:37:56:359
-1.4213,2.6865,9.1525,0.0374,-0.132,9.8057,0.1237,1.0327,-2.3698,0.2037,-0.6248,0.1963,725.0175,17.31,-12.22,-38.79,233.86,0.77,-0.22,5,991.37,29.052,46.16303,15.870829,693.37,NaN,,4.86,12.226105,217.3,20 / 27,7506,2022-08-17 11:37:56:859
0.2967,0.4469,8.0459,-0.1927,1.4647,9.6947,0.2804,-1.8361,-3.6945,0.006,-0.502,0.2318,742.0276,17.27,-11.59,-39.11,249.73,-8.59,1.14,5,991.38,31.675,46.163017,15.870813,691.78,NaN,,5.22,12.226105,234.2,20 / 27,8006,2022-08-17 11:37:57:359
-0.8925,2.5711,8.9354,0.2928,0.3197,9.7971,0.2508,1.2206,-3.1443,-0.113,0.1471,-0.4464,818.9776,15.64,-13.41,-39.75,235.74,-1.87,-1.71,5,991.4,35.818,46.163017,15.870813,691.78,NaN,,5.22,12.226105,234.2,20 / 27,8507,2022-08-17 11:37:57:860
0.5007,0.2656,6.0138,-0.3552,1.3298,9.7096,0.3834,-1.9767,-4.0005,0.491,0.1824,0.3962,850.0275,17.76,-8.49,-40.07,257.21,-5.94,2.07,5,991.42,29.33,46.163013,15.870796,690.66,NaN,,4.97,12.226105,234.8,20 / 27,9006,2022-08-17 11:37:58:359
0.5396,1.3579,6.4325,0.8881,-0.0991,9.7658,0.7419,0.3169,0.6905,0.0786,0.3365,-0.3839,7854.0303,16.29,-12.34,-39.32,237.55,0.58,-5.2,5,991.37,36.908,46.163013,15.870796,690.66,NaN,,4.97,12.226105,234.8,20 / 27,9508,2022-08-17 11:37:58:861
-0.6066,-0.9864,9.4445,-1.1827,0.6743,9.7117,-0.5165,-0.9513,0.9933,0.2795,0.1684,0.951,1010.0026,19.76,-6.66,-39.21,254.65,-3.94,6.94,5,991.42,24.924,46.163006,15.870781,688.31,NaN,,4.93,12.226105,233.4,20 / 27,10006,2022-08-17 11:37:59:359
2.3019,0.0514,10.6935,0.4227,-0.1763,9.796,0.6086,0.0909,2.641,0.0344,0.0899,-0.3622,1147.9725,17.93,-11.59,-38.94,237.18,1.03,-2.47,5,991.4,37.07,46.163006,15.870781,688.31,NaN,,4.93,12.226105,233.4,20 / 27,10507,2022-08-17 11:37:59:860
0.5073,-0.1226,9.8524,0.2693,0.7838,9.7716,-0.0505,-0.9356,2.9356,0.6588,0.4929,0.5749,13102.0205,16.43,-6.88,-40.73,250.15,-0.29,-4.03,5,991.36,29.212,46.162994,15.870766,686.52,NaN,,4.93,12.226105,235.2,20 / 27,11006,2022-08-17 11:38:00:359
2.339,1.4285,11.5843,1.3131,0.853,9.6808,1.1534,-0.9669,0.9822,-0.433,-0.1414,-0.3867,28919.023,13.03,-13.26,-40.8,242.51,-4.99,-7.72,5,991.4,30.408,46.162994,15.870766,686.52,NaN,,4.93,12.226105,235.2,20 / 27,11507,2022-08-17 11:38:00:860
-1.3926,1.5302,12.2824,0.3027,0.7168,9.7757,-1.7307,1.6212,1.1297,-0.1513,0.3699,0.3257,1456.9875,11.89,-11.08,-41.77,239.19,-4.19,-1.77,5,991.4,35.785,46.162987,15.870752,684.96,NaN,,4.93,12.226105,236.8,20 / 27,12006,2022-08-17 11:38:01:359
0.2088,0.2088,15.2501,1.2635,1.1417,9.6577,0.5294,-0.4813,0.1736,-0.4674,-0.4417,-0.3748,1384.02,11.78,-18.11,-39.62,231.81,-6.69,-7.45,5,991.41,32.721,46.162987,15.870752,684.96,NaN,,4.93,12.226105,236.8,20 / 27,12506,2022-08-17 11:38:01:859
-2.199,2.5537,11.799,0.2083,0.7299,9.7772,-1.7183,2.2542,1.1691,-0.1985,0.141,5.00E-04,1417.0276,13.67,-13.69,-40.54,235.53,-3.53,-3.92,5,991.4,27.51,46.162983,15.870738,683.22,NaN,,4.93,12.226105,234.8,20 / 27,13006,2022-08-17 11:38:02:359
2.9509,-0.3583,10.7521,0.124,1.5613,9.6808,0.7451,-1.5758,-2.6379,-0.1646,-0.3418,-0.2389,14878.013,15.96,-13.07,-39.88,248.51,-9.16,-0.73,5,991.39,29.65,46.162983,15.870738,683.22,NaN,,4.93,12.226105,234.8,20 / 27,13506,2022-08-17 11:38:02:859
-2.6207,1.3723,11.1171,0.3976,-0.0229,9.7986,-1.5842,1.4777,-3.1937,-0.3003,-0.0089,-0.1597,1809.0002,15.24,-10.91,-40.89,236.32,0.13,-2.32,5,991.42,27.278,46.16297,15.870724,683.52,NaN,,4.97,12.226105,231.7,18 / 27,14007,2022-08-17 11:38:03:360
