ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.4929,2.4479,6.3894,-0.6867,0.6525,9.7608,1.1616,-0.4165,-0.2014,0.4556,0.1151,0.5576,1.0125,15.02,-7.42,-41.96,251.05,-3.82,4.02,2,989.83,50.114,46.162968,15.870723,728.93,NaN,,5.54,12.226105,295.4,19 / 25,6,2022-07-25 21:34:10:969
-0.3458,1.1456,6.2369,-0.8295,1.0654,9.7133,0.565,0.0244,-0.4264,0.0953,-0.2147,0.3583,2.025,12.32,-12.83,-42.69,225.52,-6.95,5.63,2,989.84,7.804,46.162968,15.870703,728.12,NaN,,5.11,12.226105,286.5,19 / 25,507,2022-07-25 21:34:11:470
0.3188,0.6269,8.1769,-0.8813,1.117,9.7029,1.2616,-0.7203,-0.6356,0.4599,0.3029,0.1148,1.0125,13.13,-15.09,-41.98,222.4,-4.91,3.64,2,989.85,11.051,46.162968,15.870703,728.12,NaN,,5.11,12.226105,286.5,19 / 25,1007,2022-07-25 21:34:11:970
0.012,1.5057,8.3198,-1.3476,1.1336,9.6472,-0.1007,-0.4016,-0.4455,-0.1664,0.0839,0.7152,1.0125,16.52,-17.94,-40.01,226.22,-9.05,7.43,2,989.84,10.996,46.162964,15.870682,727.69,NaN,,6.3,12.226105,251.8,19 / 24,1507,2022-07-25 21:34:12:470
-0.0377,0.7819,7.145,-0.5846,0.806,9.756,0.5532,-0.2652,2.6625,0.7582,0.4467,-0.5221,1.0125,12.34,-19.01,-41.42,211.55,-4.71,3.43,2,989.83,9.993,46.162964,15.870682,727.69,NaN,,6.3,12.226105,251.8,19 / 24,2007,2022-07-25 21:34:12:970
0.1735,-0.2692,11.3456,-0.8528,0.9767,9.7206,-2.7922,-0.3956,2.016,-0.7258,-0.1879,0.4726,1.0125,16.31,-18.6,-39.69,220.16,-8.6,7.58,2,989.85,14.141,46.162956,15.870664,726.16,NaN,,5.11,12.226105,239.7,19 / 24,2506,2022-07-25 21:34:13:469
-0.0479,-2.2822,13.4614,0.6393,-1.2699,9.703,0.2361,-1.1731,3.2051,0.2533,0.3719,-0.7236,1.0125,12.75,-11.91,-43.52,221.97,6.56,-2.85,2,989.94,7.769,46.162956,15.870664,726.16,NaN,,5.11,12.226105,239.7,19 / 24,3006,2022-07-25 21:34:13:969
0.1059,-3.4229,15.7071,-0.1793,-0.5568,9.7892,-2.0178,-1.9937,3.7876,-0.5476,-0.2634,0.1478,1.0125,14.64,-6.49,-43.48,239.13,3.28,1.12,2,989.92,26.573,46.162945,15.870649,724.2,NaN,,5.4,12.226105,235.9,19 / 24,3506,2022-07-25 21:34:14:469
-5.3073,-1.7127,13.9645,-0.5099,-3.00E-04,9.7934,0.76,-0.3286,1.2949,-0.7512,0.8525,-0.9053,1.0125,14.76,-12.26,-43.5,222.52,2.82,2.7,2,989.8,8.591,46.162945,15.870649,724.2,NaN,,5.4,12.226105,235.9,19 / 24,4007,2022-07-25 21:34:14:970
-2.0435,0.0066,16.1252,-0.1907,0.8683,9.7663,-1.0913,1.2315,0.0886,0.1572,0.1942,0.0765,1.0125,16.26,-15.66,-42.13,230.37,-3.27,-0.55,2,989.94,13.422,46.162937,15.870635,723.69,NaN,,5.4,12.226105,232.7,19 / 24,4507,2022-07-25 21:34:15:470
1.5368,1.605,11.2576,0.4235,1.019,9.7444,0.0602,-0.7412,0.8079,0.5453,-0.1513,-0.2074,1.0125,12.26,-18.36,-42.39,220.97,-5.12,-0.44,2,989.77,37.378,46.162937,15.870635,723.69,NaN,,5.4,12.226105,232.7,19 / 24,5007,2022-07-25 21:34:15:970
-0.4433,1.6445,10.5278,0.0205,0.8397,9.7706,-1.006,0.8339,0.3829,-0.0221,-0.1681,0.1425,1.0125,12.81,-15.36,-43.16,229.44,-4.41,-0.84,2,989.87,7.725,46.162926,15.870622,724.05,NaN,,5.26,12.226105,231.7,16 / 24,5507,2022-07-25 21:34:16:470
1.1486,0.0443,10.6253,0.4943,1.2707,9.7114,1.8619,0.4963,-4.3891,0.0661,0.0619,-0.0972,0,11.4,-18.04,-42.45,226.42,-7.45,-2.91,2,989.79,12.854,46.162926,15.870622,724.05,NaN,,5.26,12.226105,231.7,16 / 24,6006,2022-07-25 21:34:16:969
-0.9739,2.9803,10.261,0.2969,0.7126,9.7762,0.0988,0.2,-3.2483,0.2995,0.3855,-0.1986,0,11.08,-17.1,-43.8,220.2,-1.59,-3.08,2,989.84,42.532,46.16291,15.870607,724.03,NaN,,5.47,12.226105,234.7,18 / 24,6506,2022-07-25 21:34:17:469
0.4193,0.6072,7.8329,0.1132,2.034,9.5927,1.0777,-0.8446,-4.5957,-0.0406,0.0131,-0.2832,0,12.66,-19.01,-42.11,230.86,-11.73,0.93,2,989.81,17.431,46.16291,15.870607,724.03,NaN,,5.47,12.226105,234.7,18 / 24,7007,2022-07-25 21:34:17:970
-1.0516,2.854,5.4347,0.2882,0.8423,9.7662,-0.9374,1.6212,-4.4887,-0.0541,-0.0869,-0.3748,0,13.59,-18.19,-41.89,223.76,-3.46,-1.09,2,989.82,13.036,46.1629,15.870593,721.82,NaN,,5.51,12.226105,229.6,18 / 25,7507,2022-07-25 21:34:18:470
1.5159,1.2138,5.2989,-1.0381,1.4116,9.6488,1.3876,-1.1915,-2.796,0.1756,-0.0529,0.2388,0,14.64,-15.45,-42.49,234.68,-8.1,3.46,2,989.84,53.48,46.1629,15.870593,721.82,NaN,,5.51,12.226105,229.6,18 / 25,8007,2022-07-25 21:34:18:970
-0.4349,2.4257,6.0443,0.1545,0.4619,9.7945,-0.1148,0.1157,-0.9771,-0.0443,-0.1419,-0.4083,0,14.49,-20.29,-41.06,217.34,-2.42,0.1,2,989.82,20.906,46.162888,15.870579,721.82,NaN,,5.33,12.226105,232.8,19 / 25,8507,2022-07-25 21:34:19:470
-2.5238,0.0766,8.4945,0.0698,0.3161,9.8013,-0.9875,-0.3173,-2.5597,-1.0786,0.4696,-0.5646,0,12.86,-15.64,-43.46,234.72,-6.84,-3.15,2,989.82,22.974,46.162888,15.870579,721.82,NaN,,5.33,12.226105,232.8,19 / 25,9006,2022-07-25 21:34:19:969
-0.4702,0.1621,8.3079,0.9192,0.6965,9.7386,0.3851,-0.2551,3.0019,-0.4107,0.4275,-0.7349,0,9.94,-18.58,-43.05,221.22,-4.07,-5.39,2,989.8,23.992,46.162872,15.870564,723.09,NaN,,5.11,12.226105,234.8,19 / 25,9507,2022-07-25 21:34:20:470
