ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.3603,0.4361,8.336,-0.8744,1.2427,9.6882,0.6937,0.6881,1.1089,-0.1837,-0.2043,0.4533,775.9801,-7.84,8.63,-47.4,30.13,-13.53,4.14,5,991.7,57.582,46.174183,15.863568,,NaN,,,9212.903,,0 / 9,5,2022-07-15 20:00:55:996
-4.2078,-0.6275,11.4473,-1.1528,1.3025,9.6512,-0.1423,1.9933,0.7745,-0.6988,0.0335,0.4373,837.0001,-2.72,16.33,-44.93,20.93,-7.63,6.81,5,991.74,33.273,46.174183,15.863568,,NaN,,,9212.903,,0 / 11,505,2022-07-15 20:00:56:496
0.4116,1.2072,13.1067,-0.5774,1.5659,9.6636,0.5056,-0.2236,2.0941,0.0512,0.1077,-0.4776,794.0025,-2.85,12.08,-46.24,16.68,-9.19,3.42,5,991.61,53.829,46.174183,15.863568,,NaN,,,9212.903,,0 / 11,1004,2022-07-15 20:00:56:995
-1.1827,1.8945,10.8933,-0.1907,1.9055,9.6179,-1.2328,-0.8359,2.6277,-0.1688,-0.054,0.0357,867.9825,-2.53,14.31,-45.68,9.79,-11.2,1.14,5,991.67,49.185,46.174183,15.863568,,NaN,,,9212.903,,0 / 18,1504,2022-07-15 20:00:57:495
0.5671,1.4698,12.4379,-0.5985,1.6142,9.6544,-0.3292,-0.6827,1.8957,0.0579,0.5022,-0.275,878.985,-4.03,12.77,-46.69,15.89,-10.59,2.55,5,991.65,62.58,46.174183,15.863568,,NaN,,,9212.903,,0 / 18,2004,2022-07-15 20:00:57:995
0.676,2.9121,12.2501,0.1457,2.297,9.5327,-0.8567,0.3424,-0.6217,0.4643,-0.2176,0.1832,933.9976,-7.48,11.55,-46.44,15.66,-13.55,-0.88,5,991.65,62.553,46.16799,15.859696,982.22,NaN,,4.46,41.28306,4.9,0 / 19,2504,2022-07-15 20:00:58:495
-0.0437,2.0309,12.0556,0.2845,2.5092,9.4759,0.6624,-0.6501,0.4268,-0.0312,0.6964,0.2071,898.02,-5.34,9.53,-47.83,9.19,-14.82,-1.72,5,991.66,54.493,46.16799,15.859696,982.22,NaN,,4.46,41.28306,4.9,0 / 19,3004,2022-07-15 20:00:58:995
-0.0891,1.4542,13.9591,0.3471,2.6272,9.4418,-1.3565,0.2024,1.8157,-0.01,0.098,0.3319,903.015,-5.68,9.26,-47.81,11.1,-15.54,-2.11,5,991.67,62.364,46.167892,15.859806,896.04,NaN,,5.47,51.117893,342.9,15 / 21,3504,2022-07-15 20:00:59:495
2.2493,1.1719,14.4144,0.7034,1.7216,9.6287,0.5233,-0.6319,1.7894,0.5029,-0.5699,-0.2211,994.0051,-5.34,10.91,-47.34,3.61,-10.38,-4.59,5,991.69,55.596,46.167892,15.859806,896.04,NaN,,5.47,51.117893,342.9,17 / 21,4005,2022-07-15 20:00:59:996
-1.1785,1.3543,12.9727,-0.3931,1.7864,9.6345,-0.686,0.9672,-2.6046,0.2287,-0.2876,0.1536,1001.025,-5.27,12.09,-47.29,18.79,-10.5,2.34,5,991.67,42.42,46.167892,15.859806,896.04,NaN,,5.47,51.117893,342.9,17 / 21,4504,2022-07-15 20:01:00:495
