ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.879,0.5713,10.4548,-0.8312,-0.2094,9.7691,1.4333,0.1244,4.7068,-1.1258,0.8428,1.4686,14.985,-3.66,18.75,-42.56,22.87,1.22,4.86,5,985.96,24.98,46.16777,15.859841,829.27,NaN,,5.08,12.226105,38,15 / 20,15,2022-08-05 20:40:31:732
-0.9284,0.795,8.9928,-0.8481,-0.3839,9.7624,0.9363,-0.6189,2.8177,-0.1228,0.0512,0.0182,14.985,-4.35,24.81,-39.37,17.41,2.24,4.97,5,986,23.926,46.167786,15.859849,827.86,NaN,,5,12.226105,32.1,15 / 20,515,2022-08-05 20:40:32:232
-2.0967,0.0562,6.329,-1.5343,-0.3341,9.6801,1.4544,-0.1899,2.1387,-0.2173,0.3101,-0.0941,14.985,-6.47,24.47,-40.07,28.26,1.95,9.01,5,985.92,15.785,46.167786,15.859849,827.86,NaN,,5,12.226105,32.1,15 / 20,1015,2022-08-05 20:40:32:732
-1.4183,0.1537,8.9815,-0.5519,-0.2861,9.7869,1.008,-0.7235,-0.2525,0.4734,-0.214,0.0296,14.985,-3.69,25.37,-40.12,14.69,1.67,3.23,5,985.96,17.706,46.167793,15.859854,827.66,NaN,,5.04,12.226105,24.1,15 / 20,1515,2022-08-05 20:40:33:232
0.1101,1.6217,12.4648,-1.2989,1.5966,9.5882,0.354,-1.0642,4.9362,-0.4954,0.5596,0.8955,13.9725,-4.8,22.93,-41.1,19.71,-9.37,7.71,5,985.95,23.663,46.167793,15.859854,827.66,NaN,,5.04,12.226105,24.1,15 / 20,2016,2022-08-05 20:40:33:733
0.9888,0.8243,15.5019,-1.8487,0.9945,9.5793,-0.33,0.4584,3.3799,-0.7364,-0.5875,-0.7931,13.9725,4.82,19.78,-42.58,7.6,-5.82,10.92,5,986,38.084,46.167805,15.859856,828.19,NaN,,5.33,12.226105,12.9,15 / 20,2515,2022-08-05 20:40:34:232
-2.0782,-3.5192,13.6086,-1.6587,-0.6727,9.6419,-1.0399,-2.1275,5.6476,-1.0491,-1.8818,-1.1438,13.9725,4.52,24.62,-40.65,5.23,3.93,9.76,5,986.03,30.865,46.167805,15.859856,828.19,NaN,,5.33,12.226105,12.9,15 / 20,3016,2022-08-05 20:40:34:733
-0.5456,0.3787,8.3192,-0.7407,-1.0154,9.7258,1.6959,-2.6759,1.9242,0.5213,0.2168,-1.0318,18.0225,0.24,27.9,-38.29,6.88,5.94,4.36,5,985.99,31.221,46.167812,15.859852,828.15,NaN,,4.82,12.226105,350.6,15 / 20,3515,2022-08-05 20:40:35:232
-0.2267,-1.8323,10.9059,-0.2149,0.0667,9.8041,0.8969,0.519,2.4347,0.0573,-0.491,0.1647,18.0225,-3.04,27.62,-38.36,7.72,-0.39,1.26,5,986,21.005,46.167812,15.859852,828.15,NaN,,4.82,12.226105,350.6,15 / 20,4015,2022-08-05 20:40:35:732
-1.6905,-3.0347,14.8008,0.143,-0.2956,9.8011,1.8116,1.8349,0.0365,-0.1036,0.1775,-0.1562,15.9975,-2.87,26.91,-39.49,5.38,1.73,-0.84,5,986.03,15.727,46.167824,15.859848,829.41,NaN,,4.79,12.226105,358,14 / 19,4515,2022-08-05 20:40:36:232
-3.0144,-2.3025,11.8128,-0.8372,0.455,9.7602,-1.1247,-1.4868,0.7271,-0.5772,0.9239,-0.0578,25.9875,2.14,28.69,-38.59,2.49,-2.66,4.9,5,986.12,23.257,46.167824,15.859848,829.41,NaN,,4.79,12.226105,358,14 / 19,5015,2022-08-05 20:40:36:732
-0.3356,-3.5426,23.3474,0.6224,-0.2052,9.7847,0.5015,-0.5799,-1.3203,0.4724,-0.0879,-1.4321,30.9825,4.59,26.29,-38.83,345.61,-3.73,-3.4,5,985.99,41.044,46.16783,15.859843,829.32,NaN,,5,12.226105,349.4,14 / 19,5515,2022-08-05 20:40:37:232
-3.5545,-2.7595,19.0235,-0.1159,1.1129,9.7426,-3.0022,0.6749,-2.1886,0.316,0.6719,0.0214,27,0.34,25.8,-39.26,357.93,-1.72,-1.44,5,985.98,29.35,46.16783,15.859843,829.32,NaN,,5,12.226105,349.4,14 / 19,6015,2022-08-05 20:40:37:732
0.7825,1.1575,9.6628,0.0096,0.411,9.798,-0.8943,-0.8247,-2.6059,-0.6231,-0.5092,-0.5294,27,2.38,23.59,-41.51,355.47,-2.4,-0.06,5,986.01,24.77,46.16784,15.859838,828.93,NaN,,5,12.226105,346.6,14 / 19,6514,2022-08-05 20:40:38:231
-1.2479,-3.5402,16.1109,-1.1349,-0.3726,9.7336,0.7594,0.8585,1.734,-0.6249,0.373,0.2235,36.99,2.96,27.19,-39.68,3.71,2.18,6.65,5,986.11,21.067,46.16784,15.859838,828.93,NaN,,5,12.226105,346.6,14 / 19,7015,2022-08-05 20:40:38:732
-0.2949,-0.344,12.1854,0.4217,-0.1748,9.796,0.4156,-2.1471,2.1504,0.2883,0.6376,-0.5815,36.99,7.2,29.18,-38.21,348.31,1.67,1.85,5,986.16,27.362,46.16785,15.859832,828.63,NaN,,4.97,12.226105,341.8,14 / 19,7515,2022-08-05 20:40:39:232
-2.2319,-1.3155,18.9338,-0.9725,0.3311,9.7527,-1.7283,1.0859,-1.9665,-0.8977,1.4343,0.5402,40.9725,4.46,26.06,-40.24,353.53,-1.68,1.31,5,986.07,14.53,46.16785,15.859832,828.63,NaN,,4.97,12.226105,341.8,14 / 19,8015,2022-08-05 20:40:39:732
0.8279,-0.1872,11.8475,-0.98,0.3751,9.7503,0.7182,-0.3281,-1.2833,-0.065,-0.0729,-0.8602,40.9725,10.58,26.23,-39.04,349.44,-0.26,8.84,5,986.09,28.622,46.167866,15.859826,826.16,NaN,,4.97,12.226105,341.9,14 / 19,8515,2022-08-05 20:40:40:232
-1.4536,-2.5519,10.6511,-2.1318,0.2108,9.5698,-1.1814,-0.5683,-1.1672,0.2027,0.4666,0.0203,34.02,5.23,27.43,-38.96,7.37,-1.23,12.56,5,986.13,20.599,46.167866,15.859826,826.16,NaN,,4.97,12.226105,341.9,14 / 19,9015,2022-08-05 20:40:40:732
0.6724,-2.9815,20.3258,-0.3601,-0.7864,9.7684,1.4566,0.1183,-0.4271,0.0775,-0.33,-0.1796,29.97,8.34,28.78,-37.89,350.75,2.37,5.29,5,986.1,25.995,46.167873,15.85982,821.5,NaN,,5.08,12.226105,347.1,14 / 19,9516,2022-08-05 20:40:41:233
-1.1809,-2.4461,23.9408,-0.8832,0.3832,9.7593,-1.9675,2.0281,-6.1685,-0.0871,1.6205,0.6051,24.03,2.27,28.22,-38.4,351.27,2.21,-3.13,5,986.24,23.456,46.167873,15.85982,821.5,NaN,,5.08,12.226105,347.1,14 / 19,10015,2022-08-05 20:40:41:732
0.4026,0.271,10.9765,-0.7869,0.6806,9.7513,-1.4125,0.6082,1.5651,-0.1486,-0.5193,-0.6522,25.9875,8.34,26.83,-39.19,350.91,1.28,5.57,5,986.13,36.591,46.167885,15.859818,821.46,NaN,,5.11,12.226105,0.5,14 / 19,10515,2022-08-05 20:40:42:232
-0.3721,-1.8664,12.0359,-0.7685,0.0355,9.7764,-0.997,-1.132,2.4693,0.4486,-0.4056,0.5657,15.9975,2.94,26.63,-40.29,359.92,1.34,4.24,5,986.18,25.578,46.167885,15.859818,821.46,NaN,,5.11,12.226105,0.5,14 / 19,11015,2022-08-05 20:40:42:732
-2.2636,-2.9982,17.1936,0.1131,-0.2067,9.8038,0.813,-0.2275,-2.4685,0.8048,-0.3728,-0.5102,15.9975,4.71,27.64,-38.38,348.69,1.21,-0.66,5,986.17,26.887,46.167896,15.859819,820.97,NaN,,5.11,12.226105,0.6,14 / 20,11516,2022-08-05 20:40:43:233
3.3446,-2.0082,11.7936,0.5736,0.6875,9.7657,-2.1581,0.2714,-2.0369,0.0949,-0.3719,1.0539,14.985,5.12,23.85,-40.99,353.96,-3.86,3.03,5,986.15,42.519,46.167896,15.859819,820.97,NaN,,5.11,12.226105,0.6,14 / 20,12016,2022-08-05 20:40:43:733
-0.8477,-2.2995,14.6919,0.3832,0.4809,9.7874,-0.1016,1.0796,-0.4678,0.6513,-0.5778,-0.0861,13.0275,3.53,24.73,-41.23,349.23,-0.31,-1.12,5,986.1,9.118,46.16791,15.859818,820.15,NaN,,5.22,12.226105,352.6,14 / 20,12515,2022-08-05 20:40:44:232
0.932,0.4211,12.6162,0.3409,0.7459,9.7723,0.4907,0.1763,2.7327,1.2488,-0.5947,0.3613,13.0275,-5.19,25.61,-39.43,358.06,1.92,-8.52,5,986.39,11.53,46.16791,15.859818,820.15,NaN,,5.22,12.226105,352.6,14 / 20,13016,2022-08-05 20:40:44:733
1.124,-1.1683,12.8698,0.336,-1.0403,9.7455,1.3345,0.9031,-3.003,0.273,0.8534,-0.199,14.985,3.49,27.19,-39.56,349.05,6.09,-1.97,5,986.21,23.278,46.16792,15.859812,819.01,NaN,,5.22,12.226105,342.5,14 / 19,13516,2022-08-05 20:40:45:233
1.2072,-1.8969,15.0754,-1.0257,-0.6965,9.728,-0.6863,1.1968,-2.9955,0.3075,-0.0809,0.7395,13.9725,5.46,29.21,-37.61,352.29,8.48,2.83,5,986.24,27.401,46.16792,15.859812,819.01,NaN,,5.22,12.226105,342.5,14 / 19,14015,2022-08-05 20:40:45:732
