ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.6251,-0.2512,12.2279,0.0933,0.8987,9.7649,-0.7326,-0.9838,2.3488,-0.6066,-0.3035,-0.0486,63251.016,-20.12,-10.42,-35.48,108.9,-5.26,-0.55,2,990.62,31.502,46.16864,15.860032,849.93,NaN,,5.62,12.226105,115.2,Dec-20,30,2022-07-31 12:12:59:299
-1.3454,0.3494,10.1862,-0.2691,0.6721,9.7799,1.2829,-0.1876,2.2523,-0.5209,0.495,-0.6614,63469.984,-16.78,-10.78,-35.79,108.36,-7.37,3.98,2,990.64,49.157,46.16864,15.860032,849.93,NaN,,5.62,12.226105,115.2,Dec-20,530,2022-07-31 12:12:59:799
-1.1079,0.5007,10.5488,-1.073,1.321,9.6579,0.341,-0.7309,1.6155,-0.4288,0.4018,-0.0966,60504.03,-12.81,-14.81,-35.23,119.21,-10.22,4.39,2,990.63,17.6,46.16863,15.860046,849.33,NaN,,5.62,12.226105,126.1,Dec-20,1030,2022-07-31 12:13:00:299
-1.2544,-0.2889,11.4197,-0.4125,-0.0491,9.7978,2.0717,-0.7371,5.2312,-0.2766,0.5008,-0.0938,61573.03,-13.63,-14.55,-35.72,130.28,-2.99,2.4,2,990.6,50.149,46.16863,15.860046,849.33,NaN,,5.62,12.226105,126.1,Dec-20,1529,2022-07-31 12:13:00:798
-0.99,1.0385,8.7799,-1.3915,0.0108,9.7074,0.7295,-0.7484,1.396,1.745,0.9859,0.7491,74261.01,-12.69,-8.79,-37.29,116.32,-0.06,8.16,2,990.63,53.527,46.168617,15.860059,848.26,NaN,,5.44,12.226105,123,Dec-20,2029,2022-07-31 12:13:01:298
-1.7611,-0.0993,11.3324,-0.2168,0.9477,9.7583,1.3813,0.4499,0.1206,-0.3415,-0.7453,-1.0098,78533.016,-12.69,-10.52,-36.96,115.47,-5.04,5.43,2,990.63,53.955,46.168617,15.860059,848.26,NaN,,5.44,12.226105,123,Dec-20,2529,2022-07-31 12:13:01:798
-4.0122,-2.1876,15.0042,-1.7658,-0.0038,9.6464,-0.9501,0.1342,2.9146,-0.3261,0.1543,0.2358,81510.98,-15.45,-11.16,-36.6,119.5,-1.06,5.17,2,990.66,53.137,46.16861,15.860071,845.67,NaN,,5.36,12.226105,133.7,Dec-20,3030,2022-07-31 12:13:02:299
-0.3715,-1.4004,16.0403,-0.3016,-0.3551,9.7956,0.2178,-0.6997,2.322,-0.4424,0.0703,-1.2184,76129,-17.1,-9.13,-38.16,114.02,-1.3,1.96,2,990.69,56.697,46.16861,15.860071,845.67,NaN,,5.36,12.226105,133.7,Dec-20,3529,2022-07-31 12:13:02:798
-2.0728,-2.0901,12.3835,-0.3266,-0.3997,9.7931,0.4488,1.3025,-1.4031,0.2636,0.9089,0.2224,68090.02,-18.56,-8.92,-38.06,117.43,2.34,1.91,2,990.68,55.405,46.168594,15.860084,845.31,NaN,,5.58,12.226105,127.2,Dec-20,4028,2022-07-31 12:13:03:297
-2.8313,-1.0828,11.522,-0.0054,-0.0426,9.8066,0.8488,0.8055,-0.6981,0.2341,0.5619,-0.8128,67966.97,-18.26,-9.41,-37.48,121.45,2.42,-1.11,2,990.67,44.622,46.168594,15.860084,845.31,NaN,,5.58,12.226105,127.2,Dec-20,4531,2022-07-31 12:13:03:800
