ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.7151,2.1266,10.3095,-0.3955,1.3363,9.7071,1.1304,1.2844,-2.9046,-0.1765,-0.1002,-0.299,0,21.08,-15.45,-43.41,239.3,-5.21,3.41,5,992.1,27.985,46.163082,15.870946,729.46,NaN,,5.4,12.226105,224.7,14 / 21,7,2022-08-13 20:46:26:515
0.0311,1.3424,11.8415,-1.2363,1.07,9.6694,0.56,0.0199,-1.0018,0.1642,-1.0338,-0.2153,0,22.46,-14.72,-42.34,239.22,-7.59,9.22,5,992.12,21.247,46.163082,15.870946,729.46,NaN,,5.4,12.226105,224.7,14 / 21,508,2022-08-13 20:46:27:016
-1.791,1.8347,8.4479,-1.0068,0.3947,9.7468,0.5705,0.7127,-3.2605,0.0654,-0.0412,-0.2221,0,22.82,-10.12,-44.16,237.33,1.91,6.34,5,992.16,23.349,46.16307,15.870931,731.46,NaN,,5.47,12.226105,234.6,14 / 21,1007,2022-08-13 20:46:27:515
-0.2584,0.0389,7.5452,-0.8249,0.1331,9.771,0.0081,-1.1602,-1.3743,0.1554,-0.2701,0.077,0,23.16,-8.7,-44.57,246.39,-0.78,4.83,5,992.1,32.805,46.16307,15.870931,731.46,NaN,,5.47,12.226105,234.6,14 / 21,1507,2022-08-13 20:46:28:015
-0.2255,1.5637,6.7478,-0.5666,0.255,9.7869,-1.1259,0.3937,-2.7923,0.0813,0.2489,0.0932,0,19.18,-12.15,-44.77,241.42,-1.59,-0.95,5,992.09,30.004,46.163063,15.870915,731.78,NaN,,5.36,12.226105,237,13 / 21,2007,2022-08-13 20:46:28:515
-0.0694,0.8602,7.806,-0.5062,0.4489,9.7833,0.4655,-0.2079,-2.4508,0.091,0.355,0.1529,0,21.15,-10.84,-44.72,243.66,-2.04,2.65,5,992.07,30.582,46.163063,15.870915,731.78,NaN,,5.36,12.226105,237,13 / 21,2507,2022-08-13 20:46:29:015
-0.5073,1.7701,6.9631,-0.327,0.0994,9.8007,-0.1721,-0.5882,0.5652,0.2511,-0.1797,-0.0043,0,21.02,-11.14,-44.79,241.6,-0.58,1.91,5,992.11,23.32,46.163055,15.870901,731,NaN,,5.4,12.226105,229.9,13 / 21,3008,2022-08-13 20:46:29:516
1.4752,1.8407,8.3372,0.6246,0.4171,9.7778,0.5212,-1.1595,0.745,0.1507,0.5517,0.3687,0,17.79,-10.76,-45.45,246.34,-2.44,-3.66,5,992.09,28.021,46.163055,15.870901,731,NaN,,5.4,12.226105,229.9,13 / 21,3508,2022-08-13 20:46:30:016
-1.9926,1.0086,8.0058,-1.0408,0.2668,9.7476,0.889,0.2303,0.3269,-0.1529,-0.1249,-0.1549,0,19.41,-12.75,-44.44,236.17,-3.88,5.43,5,992.09,35.972,46.163048,15.870884,730.66,NaN,,5.4,12.226105,236.2,13 / 21,4008,2022-08-13 20:46:30:516
-0.064,1.6582,10.2114,-0.1753,0.9192,9.7619,-0.1275,0.4761,-0.027,0.0557,-0.4349,-0.0552,1.0125,21.86,-11.38,-43.12,245.58,-4.32,6.96,5,992.13,32.6,46.163048,15.870884,730.66,NaN,,5.4,12.226105,236.2,13 / 21,4508,2022-08-13 20:46:31:016
