ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.0504,-0.4421,5.3689,0.3521,0.2162,9.7979,-0.1194,-0.241,-3.7892,0.3621,-0.0497,-0.1004,2.97,-14.79,12.49,-40.84,52.45,1.41,-1,5,996.04,26.194,,,,NaN,,,,,0 / 10,4,2022-07-18 21:14:03:445
-1.4225,0.7825,7.6128,-1.0132,-0.6061,9.7353,2.4389,1.7537,-0.5224,0.0412,0.6264,0.2342,2.97,-16.41,15.54,-39.81,55.83,3.54,5.94,5,996.07,27.29,,,,NaN,,,,,0 / 10,504,2022-07-18 21:14:03:945
-0.2692,1.0205,6.0688,-0.8086,-0.3505,9.767,-0.384,-0.2659,-2.1288,-0.4323,-0.1302,-0.3083,2.025,-9.54,16.73,-41.44,40.63,2.05,4.73,5,995.99,25.348,,,,NaN,,,,,0 / 10,1005,2022-07-18 21:14:04:446
-0.399,1.4279,6.3362,-0.9297,0.329,9.7569,-0.5455,0.5103,-1.2084,-0.129,0.28,0.3374,2.025,-14.4,14.51,-41.16,45.95,-2.44,4.6,5,996.1,38.242,,,,NaN,,,,,0 / 11,1504,2022-07-18 21:14:04:945
-0.0114,0.3745,8.8851,-0.4367,0.2798,9.7929,0.3487,-0.0053,-0.5708,-0.2586,0.2591,0.0685,2.025,-10.8,14.53,-42.41,35.75,-4.04,2.57,5,996.09,26.312,,,,NaN,,,,,0 / 11,2004,2022-07-18 21:14:05:445
1.3029,0.8818,7.7533,-0.9036,0.1131,9.7643,0.0078,-0.661,5.5414,0.0052,-0.2489,0.2335,2.025,-10.58,15.83,-42.24,41.99,-0.66,5.29,5,996.1,13.613,,,,NaN,,,,,0 / 11,2504,2022-07-18 21:14:05:945
-0.9775,0.4415,8.318,-0.5382,0.9069,9.7498,-1.2281,0.2327,2.2144,-0.3257,-0.4889,-0.082,2.025,-7.8,14.66,-43.05,28.77,-5.31,3.16,5,996.08,25.339,,,,NaN,,,,,0 / 11,3005,2022-07-18 21:14:06:446
-0.2895,1.1396,10.8329,-0.5984,0.8172,9.7542,1.2117,0.0691,2.645,-0.4855,0.4523,0.1471,2.97,-11.08,14.76,-42.81,31.65,-7.47,2.11,5,996.11,25.115,,,,NaN,,,,,0 / 11,3504,2022-07-18 21:14:06:945
-0.6006,0.1986,15.7591,-0.7007,1.4155,9.6786,-1.3972,-0.1927,1.0325,-1.0267,-0.0271,0.0258,2.97,-6.79,15.13,-43.27,25.7,-8.3,4.14,5,996.13,27.727,,,,NaN,,,,,0 / 11,4004,2022-07-18 21:14:07:445
0.8674,1.7533,8.0638,-0.5249,0.8177,9.7584,0.3148,-0.8702,4.1029,-0.388,0.4578,0.3083,2.97,-5.51,18.13,-42.15,21.07,-4.78,3.08,5,996.13,19.515,,,,NaN,,,,,0 / 11,4504,2022-07-18 21:14:07:945
-2.1212,-0.3404,11.988,-0.8328,0.7723,9.7407,-1.2382,-1.3938,5.1816,0.1287,-0.0476,0.5274,2.97,-2.19,18.38,-41.87,14.7,-4.52,4.89,5,996.16,15.305,,,,NaN,,,,,0 / 11,5004,2022-07-18 21:14:08:445
-1.532,0.3398,8.4604,-1.0301,0.4541,9.7418,0.3799,-1.1621,4.5213,-0.6629,0.4455,-0.4253,2.97,0.77,17.57,-42.51,7.06,-8.03,5.26,5,996.14,15.856,,,,NaN,,,,,0 / 11,5505,2022-07-18 21:14:08:946
0.0538,1.2185,12.1711,-1.2466,1.0567,9.6695,-0.0145,-0.0563,0.6058,-0.0368,0.0151,0.2274,4.995,3.75,19.18,-41.16,3.13,-6.19,7.35,5,996.18,18.73,,,,NaN,,,,,0 / 11,6004,2022-07-18 21:14:09:445
-1.7821,0.1681,16.0032,-0.4919,1.2715,9.7114,0.0842,0.1742,2.7285,-0.227,0.0917,-0.5917,6.0075,5.85,15.86,-43.07,349.92,-7.45,2.9,5,996.15,13.998,,,,NaN,,,,,0 / 11,6505,2022-07-18 21:14:09:946
0.0311,1.5045,11.3318,-1.2421,1.3308,9.6362,-2.5276,-0.6185,5.2835,0.0945,0.0098,0.0875,8.9775,2.01,16.8,-42.6,8.81,-7.8,7.34,5,996.22,24.124,,,,NaN,,,,,0 / 11,7004,2022-07-18 21:14:10:445
0.8345,1.2114,12.9272,-0.6357,0.5596,9.77,1.7858,-0.1731,3.3733,-0.5605,0.2191,-0.4313,29.025,2.19,18.28,-41.74,359.79,-6.92,2.61,5,996.16,19.382,,,,NaN,,,,,0 / 11,7504,2022-07-18 21:14:10:945
-0.1143,-0.277,17.0417,-0.9752,1.4209,9.654,-0.5882,-0.3347,-1.5017,-0.397,-0.062,-0.0108,40.9725,3.39,19.24,-42.21,2.84,-8.33,5.77,5,996.23,49.38,,,,NaN,,,,,0 / 11,8004,2022-07-18 21:14:11:445
0.8889,1.2849,11.7362,-0.1967,1.1961,9.7314,-0.0852,-0.1753,0.1383,-0.5792,0.0344,-0.5925,42.9975,3.81,18.69,-41.64,352.52,-7.01,1.16,5,996.19,19.227,,,,NaN,,,,,0 / 12,8504,2022-07-18 21:14:11:945
-1.791,-1.657,15.5187,-0.711,1.1519,9.7128,-0.6993,0.017,-0.1561,-0.1154,0.0704,0.546,40.0275,1.71,18.9,-41.85,2.58,-6.75,4.19,5,996.2,20.132,,,,NaN,,,,,0 / 12,9004,2022-07-18 21:14:12:445
-1.398,-1.0666,14.4419,-1.3262,-0.3746,9.7093,0.2463,-0.891,1.6976,0.109,0.2899,-0.1981,42.9975,5.27,22.33,-40.16,358.29,2.36,6.26,5,996.25,22.148,,,,NaN,,,,,0 / 12,9505,2022-07-18 21:14:12:946
-3.2459,1.6421,9.0538,-1.8366,1.1552,9.5636,1.9488,1.1202,-3.1766,0.0439,0.9883,0.0578,41.985,6.21,20.53,-40.39,3.69,-6.77,10.87,5,996.18,34.952,,,,NaN,,,,,0 / 12,10004,2022-07-18 21:14:13:445
-0.9272,-1.3436,12.2142,0.7008,-1.7124,9.6305,0.8594,1.3833,-0.5906,-1.8036,-0.2804,-0.0145,35.9775,3.88,21.45,-39.3,333.92,10.06,-4.16,5,996.23,22.679,,,,NaN,,,,,0 / 12,10505,2022-07-18 21:14:13:946
-3.6796,-0.8853,10.5236,-0.3066,0.8623,9.7639,-0.748,1.1947,-2.1555,-0.4927,0.868,0.5517,25.9875,0.23,22.09,-39.47,2.76,-5.04,1.8,5,996.2,25.379,,,,NaN,,,,,0 / 12,11004,2022-07-18 21:14:14:445
-0.1866,1.5404,8.8534,-0.1584,1.2314,9.7277,-0.5827,-0.9915,-1.5098,0.2108,-0.8296,-0.1221,17.01,6.32,18.84,-41.4,354.44,-4.45,5.34,5,996.26,27.279,,,,NaN,,,,,0 / 12,11504,2022-07-18 21:14:14:945
0.0897,1.2993,9.6114,-0.0806,0.923,9.7628,0.5695,1.3595,-2.0111,0.3613,0.4565,0.0718,12.015,3.79,17.34,-42.68,350.14,-5.4,0.47,5,996.2,30.478,,,,NaN,,,,,0 / 12,12004,2022-07-18 21:14:15:445
0.5426,2.7284,6.1998,-0.4369,1.997,9.5912,0.3373,0.1933,-3.8524,0.9032,-0.6322,0.2901,9.99,-6.15,13.05,-42.81,20.36,-11.75,2.61,5,996.23,28.607,,,,NaN,,,,,0 / 12,12504,2022-07-18 21:14:15:945
-2.1248,2.8522,6.6126,-0.3468,2.2164,9.5466,-0.984,0.46,-4.5698,0.0732,0.1629,-0.1375,8.9775,-1.09,11.03,-44.02,7.17,-13.06,2.08,5,996.26,25.843,,,,NaN,,,,,0 / 12,13004,2022-07-18 21:14:16:445
-1.1192,2.6818,6.3511,-1.4224,2.7821,9.2956,0.2293,0.9215,-3.7203,-0.7,1.3445,0.2838,7.02,-3.99,7.29,-44.64,14.22,-18.3,1.6,5,996.36,21.823,,,,NaN,,,,,0 / 12,13504,2022-07-18 21:14:16:945
-0.3338,2.2056,6.6544,-1.6093,0.8818,9.6334,0.2745,-0.3155,-0.5862,0.8183,0.5767,0.3286,1.0125,1.35,10.69,-43.76,22.84,-5.16,9.48,5,996.29,20.648,,,,NaN,,,,,0 / 12,14005,2022-07-18 21:14:17:446
-1.4512,0.7023,7.7288,-2.1683,0.3751,9.5566,0.5503,-0.1675,-1.3816,-0.5844,0.22,0.2049,1.0125,11.83,15.19,-40.74,351.01,-2.19,12.78,5,996.34,22.017,,,,NaN,,,,,0 / 12,14504,2022-07-18 21:14:17:945
-0.5402,1.3711,6.6299,-1.1791,-0.5928,9.7174,0.628,0.5645,-0.737,-0.462,0.3147,0.0167,2.025,9.32,20.03,-39.15,346.43,3.47,6.92,5,996.37,25.668,,,,NaN,,,,,0 / 12,15004,2022-07-18 21:14:18:445
0.1232,0.5354,6.8656,-0.532,-0.2202,9.7897,-0.1392,-0.0644,-2.6352,0.0176,0.055,0.2027,2.025,8.34,22.11,-39.17,345.92,0.83,3.83,5,996.39,18.803,,,,NaN,,,,,0 / 12,15505,2022-07-18 21:14:18:946
-0.1525,1.1803,7.1641,-0.4878,-0.2635,9.791,0.799,-0.5501,1.97,0.6022,-0.1809,-0.0338,2.025,4.84,20.79,-41.1,351.55,1.54,2.85,5,996.38,25.171,,,,NaN,,,,,0 / 12,16004,2022-07-18 21:14:19:445
